level_0,ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
2108,IF.CFX,20230809,3988.4,3990.2,3979.0,3996.0,3974.4,3983.0,3980.2,-7.2,-10.0,41533.0,4964658.222,78019.0,,IF2308.CFX,,1.6360126974356193,6516.238573886071,6509.694523096329,6537.506738952735,6502.168864688126,6511.6577383332515
2109,IF.CFX,20230810,3983.0,3980.2,3978.2,3991.6,3945.2,3979.2,3980.0,-1.0,-0.2,57188.0,6818358.642,85735.0,,IF2308.CFX,,1.6360126974356193,6510.0217256358155,6508.3857129383805,6530.308283084018,6454.397293923005,6511.330535793764
2110,IF.CFX,20230811,3979.2,3980.0,3972.8,3985.0,3880.0,3882.2,3897.2,-97.8,-82.8,73266.0,8628222.408,80625.0,,IF2308.CFX,,1.6360126974356193,6351.328493984561,6499.551244372228,6519.510599280943,6347.729266050203,6375.868684446095
2111,IF.CFX,20230814,3882.2,3897.2,3842.2,3863.6,3816.0,3856.8,3855.8,-40.4,-41.4,63678.0,7343010.894,72540.0,,IF2308.CFX,,1.6360126974356193,6309.773771469697,6285.887986087136,6320.8986578122585,6243.024453414323,6308.137758772261
2112,IF.CFX,20230815,3856.8,3855.8,3865.0,3868.2,3812.2,3851.4,3846.4,-4.4,-9.4,59400.0,6850495.812,60412.0,,IF2308.CFX,,1.6360126974356193,6300.939302903545,6323.189075588669,6328.424316220462,6236.807605164067,6292.759239416366
2113,IF.CFX,20230816,3851.4,3846.4,3830.0,3855.0,3820.2,3821.2,3827.0,-25.2,-19.4,44696.0,5141422.974,45609.0,,IF2308.CFX,,1.6360126974356193,6251.531719440988,6265.928631178422,6306.828948614312,6249.895706743552,6261.020593086115
2114,IF.CFX,20230817,3821.2,3836.4,3816.2,3853.8,3798.4,3846.6,3841.4,10.2,5.0,73150.0,8395028.898,178773.0,,IF2309.CFX,3831.2,1.629462862375954,6267.891846415344,6218.356175399115,6279.623979024452,6189.351736448823,6259.41863953099
2115,IF.CFX,20230818,3846.6,3841.4,3846.8,3857.4,3788.0,3789.4,3805.2,-52.0,-36.2,84847.0,9736136.994,188531.0,,IF2309.CFX,,1.629462862375954,6174.68657068744,6268.21773898782,6285.490045329005,6172.405322680113,6200.43208391298
2116,IF.CFX,20230821,3789.4,3805.2,3778.8,3794.8,3733.8,3734.8,3749.8,-70.4,-55.4,89587.0,10127903.004,191709.0,,IF2309.CFX,,1.629462862375954,6085.717898401713,6157.414264346255,6183.48567014427,6084.088435539337,6110.159841337352
2117,IF.CFX,20230822,3734.8,3749.8,3753.0,3779.4,3711.4,3761.0,3758.0,11.2,8.2,104215.0,11711882.106,193303.0,,IF2309.CFX,,1.629462862375954,6128.409825395963,6115.374122496955,6158.39194206368,6047.588467422115,6123.521436808835
2118,IF.CFX,20230823,3761.0,3758.0,3754.4,3761.2,3696.2,3705.0,3713.4,-53.0,-44.6,84037.0,9404603.592,184762.0,,IF2309.CFX,,1.629462862375954,6037.15990510291,6117.655370504282,6128.735717968438,6022.820631914001,6050.847393146868
2119,IF.CFX,20230824,3705.0,3713.4,3722.8,3759.8,3712.0,3730.0,3735.8,16.6,22.4,81974.0,9179554.152,185351.0,,IF2309.CFX,,1.629462862375954,6077.8964766623085,6066.164344053202,6126.4544699611115,6048.566145139541,6087.347361264089
2120,IF.CFX,20230825,3730.0,3735.8,3710.0,3749.0,3703.6,3720.6,3716.4,-15.2,-19.4,87238.0,9737760.954,187172.0,,IF2309.CFX,,1.629462862375954,6062.579525755974,6045.307219414789,6108.856271047452,6034.878657095583,6055.735781733995
2121,IF.CFX,20230828,3720.6,3716.4,3922.0,3930.0,3743.8,3757.2,3758.8,40.8,42.4,143924.0,16494741.576,200016.0,,IF2309.CFX,,1.629462862375954,6122.217866518934,6390.753346238492,6403.789049137499,6100.383064163097,6124.825007098736
2122,IF.CFX,20230829,3757.2,3758.8,3757.4,3829.0,3756.0,3796.4,3799.2,37.6,40.4,111720.0,12714675.624,183377.0,,IF2309.CFX,,1.629462862375954,6186.092810724072,6122.54375909141,6239.213300037528,6120.262511084083,6190.655306738724
2123,IF.CFX,20230830,3796.4,3799.2,3810.0,3825.4,3788.0,3794.0,3799.2,-5.2,0.0,72711.0,8300278.77,174542.0,,IF2309.CFX,,1.629462862375954,6182.182099854369,6208.253505652385,6233.347233732974,6172.405322680113,6190.655306738724
2124,IF.CFX,20230831,3794.0,3799.2,3798.0,3805.0,3767.4,3776.8,3776.4,-22.4,-22.8,64186.0,7284642.3,174717.0,,IF2309.CFX,,1.629462862375954,6154.155338621503,6188.699951303873,6200.106191340505,6138.838387715169,6153.503553476553
2125,IF.CFX,20230901,3776.8,3776.4,3794.8,3818.4,3785.0,3796.8,3793.8,20.4,17.4,63667.0,7255490.94,166285.0,,IF2309.CFX,,1.629462862375954,6186.744595869022,6183.48567014427,6221.940993696343,6167.516934092986,6181.856207281894
2126,IF.CFX,20230904,3796.8,3793.8,3827.6,3865.0,3809.0,3857.0,3850.6,63.2,56.8,84243.0,9708147.654,166129.0,,IF2309.CFX,,1.629462862375954,6284.838260184054,6236.932052030201,6297.873963083062,6206.624042790008,6274.409697864849
2127,IF.CFX,20230905,3857.0,3850.6,3844.8,3847.8,3817.2,3826.2,3823.8,-24.4,-26.8,62230.0,7153096.878,154391.0,,IF2309.CFX,,1.629462862375954,6234.650804022875,6264.958813263068,6269.847201850196,6219.985638261491,6230.740093153173
2128,IF.CFX,20230906,3826.2,3823.8,3813.0,3828.6,3798.8,3817.2,3818.4,-6.6,-5.4,59819.0,6839902.032,153130.0,,IF2309.CFX,,1.629462862375954,6219.985638261491,6213.141894239512,6238.561514892577,6190.003521593774,6221.940993696343
2129,IF.CFX,20230907,3817.2,3818.4,3807.2,3811.2,3758.8,3761.2,3766.8,-57.2,-51.6,71201.0,8077121.616,148697.0,,IF2309.CFX,,1.629462862375954,6128.735717968438,6203.691009637731,6210.208861087235,6124.825007098736,6137.8607099977435
2130,IF.CFX,20230908,3761.2,3766.8,3751.0,3761.6,3728.0,3739.4,3743.4,-27.4,-23.4,59465.0,6676802.406,138406.0,,IF2309.CFX,,1.629462862375954,6093.213427568642,6112.1151967722035,6129.387503113388,6074.637550937557,6099.731279018146
2131,IF.CFX,20230911,3739.4,3743.4,3745.8,3793.8,3735.4,3770.0,3770.8,26.6,27.4,79720.0,9002383.35,131707.0,,IF2309.CFX,,1.629462862375954,6143.074991157347,6103.6419898878485,6181.856207281894,6086.695576119138,6144.378561447247
2132,IF.CFX,20230912,3770.0,3770.8,3765.0,3779.2,3757.6,3766.6,3764.4,-4.2,-6.4,58937.0,6659728.872,107502.0,,IF2309.CFX,,1.629462862375954,6137.534817425268,6134.9276768454665,6158.0660494912045,6122.869651663885,6133.949999128041
2133,IF.CFX,20230913,3766.6,3764.4,3766.4,3776.8,3719.0,3739.6,3731.4,-24.8,-33.0,74921.0,8410346.628,85127.0,,IF2309.CFX,,1.629462862375954,6093.539320141117,6137.208924852793,6154.155338621503,6059.972385176173,6080.177724669635
2134,IF.CFX,20230914,3739.6,3731.4,3740.0,3750.0,3717.0,3737.6,3729.2,6.2,-2.2,60859.0,6817531.68,48280.0,,IF2309.CFX,,1.629462862375954,6090.280394416365,6094.191105286068,6110.485733909827,6056.713459451421,6076.592906372407
2135,IF.CFX,20230915,3737.6,3734.2,3748.8,3757.0,3706.0,3726.6,3717.2,-7.6,-17.0,79684.0,8921231.412,110121.0,,IF2310.CFX,3709.4,1.621942130010563,6044.329541697364,6080.336656983599,6093.636582449685,6010.917533819146,6029.083285675264
2136,IF.CFX,20230918,3726.6,3717.2,3710.0,3756.4,3702.6,3743.8,3742.2,26.6,25.0,71330.0,7994908.116,107730.0,,IF2310.CFX,,1.621942130010563,6072.226946333546,6017.405302339189,6092.663417171679,6005.40293057711,6069.631838925528
2137,IF.CFX,20230919,3743.8,3742.2,3737.0,3740.0,3713.6,3736.4,3734.2,-5.8,-8.0,56605.0,6330581.922,105157.0,,IF2310.CFX,,1.621942130010563,6060.224574571467,6061.197739849474,6066.063566239505,6023.244294007227,6056.656301885444
2138,IF.CFX,20230920,3736.4,3734.2,3726.4,3736.0,3718.2,3720.2,3724.8,-14.0,-9.4,46453.0,5192576.01,101402.0,,IF2310.CFX,,1.621942130010563,6033.9491120652965,6044.005153271362,6059.5757977194635,6030.705227805275,6041.410045863346
2139,IF.CFX,20230921,3720.2,3724.8,3710.2,3725.8,3682.0,3684.0,3691.4,-40.8,-33.4,57469.0,6381701.874,109637.0,,IF2310.CFX,,1.621942130010563,5975.234806958914,6017.729690765191,6043.031987993356,5971.990922698893,5987.237178720992
2140,IF.CFX,20230922,3684.0,3691.4,3687.0,3763.6,3678.2,3763.2,3752.6,71.8,61.2,75829.0,8468291.742,112426.0,,IF2310.CFX,,1.621942130010563,6103.69262365575,5980.100633348946,6104.341400507755,5965.827542604852,6086.500037077639
2141,IF.CFX,20230925,3763.2,3752.6,3753.0,3755.0,3723.2,3731.4,3728.6,-21.2,-24.0,49477.0,5541063.018,103976.0,,IF2310.CFX,,1.621942130010563,6052.114863921415,6087.1488139296425,6090.392698189664,6038.814938455328,6047.573425957385
2142,IF.CFX,20230926,3731.4,3728.6,3728.6,3738.8,3708.2,3712.6,3711.2,-16.0,-17.4,44708.0,4989805.398,105166.0,,IF2310.CFX,,1.621942130010563,6021.622351877216,6047.573425957385,6064.117235683493,6014.485806505169,6019.351632895201
2143,IF.CFX,20230927,3712.6,3711.2,3714.6,3749.8,3709.2,3721.6,3724.6,10.4,13.4,61811.0,6905978.382,108734.0,,IF2310.CFX,,1.621942130010563,6036.219831047311,6024.866236137237,6081.958599113609,6016.10774863518,6041.085657437343
2144,IF.CFX,20230928,3721.6,3724.6,3730.0,3733.6,3695.4,3701.0,3701.6,-23.6,-23.0,47606.0,5296092.114,104693.0,,IF2310.CFX,,1.621942130010563,6002.807823169093,6049.8441449393995,6055.6831366074375,5993.724947241035,6003.7809884471
2145,IF.CFX,20231009,3701.0,3701.6,3693.4,3706.0,3646.2,3690.6,3693.8,-11.0,-7.8,63550.0,7014792.804,113744.0,,IF2310.CFX,,1.621942130010563,5985.939625016984,5990.481062981014,6010.917533819146,5913.9253944445145,5991.129839833018
2146,IF.CFX,20231010,3690.6,3693.8,3711.6,3717.6,3659.4,3663.2,3664.4,-30.6,-29.4,52435.0,5794792.104,104669.0,,IF2310.CFX,,1.621942130010563,5941.498410654694,6020.000409747206,6029.732062527269,5935.335030560655,5943.444741210707
2147,IF.CFX,20231011,3663.2,3664.4,3683.0,3700.6,3664.0,3671.0,3670.6,6.6,6.2,53866.0,5950801.206,101848.0,,IF2310.CFX,,1.621942130010563,5954.149559268777,5973.612864828903,6002.15904631709,5942.795964358703,5953.500782416772
2148,IF.CFX,20231012,3671.0,3670.6,3707.0,3723.2,3688.2,3710.0,3708.2,39.4,37.6,62434.0,6936821.46,99733.0,,IF2310.CFX,,1.621942130010563,6017.405302339189,6012.539475949157,6038.814938455328,5982.046963904958,6014.485806505169
2149,IF.CFX,20231013,3710.0,3708.2,3684.0,3686.0,3661.8,3671.0,3668.6,-37.2,-39.6,47539.0,5238295.5,93223.0,,IF2310.CFX,,1.621942130010563,5954.149559268777,5975.234806958914,5978.478691218935,5939.22769167268,5950.256898156751
2150,IF.CFX,20231016,3671.0,3668.6,3675.0,3677.4,3617.2,3628.8,3626.4,-39.8,-42.2,53543.0,5847666.42,89132.0,,IF2310.CFX,,1.621942130010563,5885.703601382331,5960.637327788819,5964.529988900845,5866.889072674208,5881.810940270306
2151,IF.CFX,20231017,3628.8,3626.4,3633.8,3649.8,3622.8,3640.6,3637.8,14.2,11.4,50404.0,5497644.906,75054.0,,IF2310.CFX,,1.621942130010563,5904.842518516455,5893.813312032384,5919.764386112553,5875.971948602268,5900.301080552426
2152,IF.CFX,20231018,3640.6,3637.8,3637.0,3639.0,3610.0,3613.2,3615.0,-24.6,-22.8,53355.0,5800323.552,63173.0,,IF2310.CFX,,1.621942130010563,5860.401304154166,5899.003526848417,5902.247411108438,5855.211089338132,5863.320799988185
2153,IF.CFX,20231019,3613.2,3615.0,3588.2,3596.2,3531.8,3536.6,3544.6,-78.4,-70.4,52221.0,5586129.318,38404.0,,IF2310.CFX,,1.621942130010563,5736.160536995357,5819.852750903901,5832.828287943987,5728.375214771307,5749.136074035441
2154,IF.CFX,20231020,3536.6,3546.0,3523.0,3540.8,3504.2,3521.6,3513.8,-24.4,-32.2,71133.0,7519628.202,96152.0,,IF2311.CFX,3509.6,1.6164152940382417,5692.368099485072,5694.6310808967255,5723.403273130606,5664.242473368806,5679.760060191574
2155,IF.CFX,20231023,3521.6,3513.8,3508.0,3512.8,3448.8,3470.8,3464.0,-43.0,-49.8,69148.0,7226746.452,96126.0,,IF2311.CFX,,1.6164152940382417,5610.25420254793,5670.384851486152,5678.1436448975355,5574.693066079089,5599.262578548469
2156,IF.CFX,20231024,3470.8,3464.0,3480.0,3502.8,3453.8,3485.2,3491.0,21.2,27.0,76044.0,7942102.77,100060.0,,IF2311.CFX,,1.6164152940382417,5633.530582782079,5625.1252232530815,5661.979491957153,5582.77514254928,5642.905791487502
2157,IF.CFX,20231025,3485.2,3491.0,3528.0,3542.0,3503.4,3505.8,3510.2,14.8,19.2,64489.0,6812790.054,91108.0,,IF2311.CFX,,1.6164152940382417,5666.828737839268,5702.713157366917,5725.342971483452,5662.949341133576,5673.940965133036
2158,IF.CFX,20231026,3505.8,3510.2,3492.2,3525.8,3486.2,3519.2,3514.0,9.0,3.8,61284.0,6440302.632,94951.0,,IF2311.CFX,,1.6164152940382417,5688.48870277938,5644.845489840347,5699.157043720033,5635.146998076118,5680.083343250381
2159,IF.CFX,20231027,3519.2,3514.0,3509.2,3587.8,3502.4,3573.0,3576.6,59.0,62.6,75265.0,8012342.478,94572.0,,IF2311.CFX,,1.6164152940382417,5775.451845598637,5672.324549838998,5799.374791950404,5661.332925839538,5781.270940657175
2160,IF.CFX,20231030,3573.0,3576.6,3561.2,3600.6,3561.0,3588.2,3591.8,11.6,15.2,60588.0,6509155.002,90554.0,,IF2311.CFX,,1.6164152940382417,5800.021358068018,5756.378145128986,5820.064907714092,5756.054862070178,5805.840453126557
2161,IF.CFX,20231031,3588.2,3591.8,3582.0,3587.0,3558.2,3580.6,3576.4,-11.2,-15.4,47162.0,5054685.888,86149.0,,IF2311.CFX,,1.6164152940382417,5787.736601833328,5789.999583244981,5798.081659715173,5751.528899246871,5780.947657598368
2162,IF.CFX,20231101,3580.6,3576.4,3601.8,3603.6,3565.2,3577.0,3577.6,0.6,1.2,50481.0,5420633.358,86562.0,,IF2311.CFX,,1.6164152940382417,5781.91750677479,5822.004606066939,5824.914153596208,5762.843806305139,5782.887355951213
2163,IF.CFX,20231102,3577.0,3577.6,3588.4,3605.6,3558.6,3559.2,3563.8,-18.4,-13.8,47567.0,5107816.056,82723.0,,IF2311.CFX,,1.6164152940382417,5753.14531454091,5800.344641126827,5828.1469841842845,5752.175465364487,5760.580824893486
2164,IF.CFX,20231103,3559.2,3563.8,3568.2,3606.8,3565.2,3588.0,3593.2,24.2,29.4,58332.0,6279129.822,87687.0,,IF2311.CFX,,1.6164152940382417,5799.698075009212,5767.693052187254,5830.08668253713,5762.843806305139,5808.1034345382095
2165,IF.CFX,20231106,3588.0,3593.2,3613.8,3643.0,3610.4,3638.0,3634.0,44.8,40.8,59219.0,6445943.358,87251.0,,IF2311.CFX,,1.6164152940382417,5880.518839711123,5841.401589595398,5888.6009161813145,5835.905777595668,5874.05317853497
2166,IF.CFX,20231107,3638.0,3634.0,3628.0,3638.0,3612.0,3626.0,3629.8,-8.0,-4.2,46160.0,5018139.0,82992.0,,IF2311.CFX,,1.6164152940382417,5861.1218561826645,5864.354686770741,5880.518839711123,5838.492042066129,5867.26423430001
2167,IF.CFX,20231108,3626.0,3629.8,3615.0,3633.0,3593.6,3613.6,3605.4,-16.2,-24.4,53347.0,5785760.184,81360.0,,IF2311.CFX,,1.6164152940382417,5841.07830653659,5843.341287948244,5872.436763240932,5808.750000655825,5827.823701125477
2168,IF.CFX,20231109,3613.6,3605.4,3607.2,3632.0,3603.8,3618.0,3615.0,12.6,9.6,49528.0,5374113.456,77406.0,,IF2311.CFX,,1.6164152940382417,5848.190533830359,5830.733248654745,5870.820347946894,5825.237436655016,5843.341287948244
2169,IF.CFX,20231110,3618.0,3615.0,3600.2,3603.6,3577.4,3587.8,3588.4,-27.2,-26.6,48298.0,5198534.568,71770.0,,IF2311.CFX,,1.6164152940382417,5799.374791950404,5819.418341596477,5824.914153596208,5782.564072892406,5800.344641126827
2170,IF.CFX,20231113,3587.8,3588.4,3593.0,3601.6,3561.8,3585.6,3579.4,-2.8,-9.0,46850.0,5028900.486,69573.0,,IF2311.CFX,,1.6164152940382417,5795.818678303519,5807.780151479403,5821.681323008131,5757.34799430541,5785.796903480483
2171,IF.CFX,20231114,3585.6,3579.4,3591.8,3606.0,3571.0,3585.0,3581.6,5.6,2.2,51745.0,5569577.28,59814.0,,IF2311.CFX,,1.6164152940382417,5794.848829127097,5805.840453126557,5828.7935503019,5772.219015010561,5789.353017127366
2172,IF.CFX,20231115,3585.0,3581.6,3622.6,3627.8,3597.2,3610.0,3606.6,28.4,25.0,47792.0,5180045.478,45264.0,,IF2311.CFX,,1.6164152940382417,5835.259211478053,5855.6260441829345,5864.031403711933,5814.569095714362,5829.763399478323
2173,IF.CFX,20231116,3610.0,3611.2,3606.0,3615.0,3576.0,3577.0,3582.6,-34.2,-28.6,61866.0,6663263.1,188740.0,,IF2312.CFX,3573.0,1.6146077287108296,5775.451845598637,5822.275469731251,5836.806939289649,5773.837237869927,5784.493648879418
2174,IF.CFX,20231117,3577.0,3582.6,3566.0,3578.8,3550.2,3571.0,3566.4,-11.6,-16.2,68469.0,7318827.678,200799.0,,IF2312.CFX,,1.6146077287108296,5765.7641992263725,5757.691160582818,5778.358139510317,5732.180358469187,5758.337003674303
2175,IF.CFX,20231120,3571.0,3566.4,3574.8,3594.8,3543.4,3582.0,3581.6,15.6,15.2,71129.0,7619260.86,197700.0,,IF2312.CFX,,1.6146077287108296,5783.524884242192,5771.899708595474,5804.191863169691,5721.201025913953,5782.879041150707
2176,IF.CFX,20231121,3582.0,3581.6,3598.0,3626.8,3579.4,3589.0,3589.8,7.4,8.2,85151.0,9209532.384,199017.0,,IF2312.CFX,,1.6146077287108296,5794.8271383431675,5809.358607901565,5855.859310488437,5779.326904147543,5796.118824526136
2177,IF.CFX,20231122,3589.0,3589.8,3577.2,3585.4,3548.6,3548.6,3555.6,-41.2,-34.2,60643.0,6493041.732,192634.0,,IF2312.CFX,,1.6146077287108296,5729.59698610325,5775.774767144379,5789.014550519809,5729.59698610325,5740.899240204226
2178,IF.CFX,20231123,3548.6,3555.6,3547.0,3573.0,3533.4,3571.6,3568.2,16.0,12.6,67966.0,7243735.434,194830.0,,IF2312.CFX,,1.6146077287108296,5766.732963863598,5727.013613737313,5768.993414683794,5705.0549486268455,5761.243297585982
2179,IF.CFX,20231124,3571.6,3568.2,3562.0,3564.4,3534.4,3542.4,3541.6,-25.8,-26.6,60673.0,6458061.804,188897.0,,IF2312.CFX,,1.6146077287108296,5719.586418185243,5751.232729667975,5755.107788216881,5706.669556355556,5718.294732002274
2180,IF.CFX,20231127,3542.4,3541.6,3539.0,3541.0,3492.6,3517.2,3514.0,-24.4,-27.6,64045.0,6745181.274,187937.0,,IF2312.CFX,,1.6146077287108296,5678.89830342173,5714.096751907626,5717.325967365047,5639.1789532954435,5673.731558689855
2181,IF.CFX,20231128,3517.2,3514.0,3511.4,3527.6,3501.4,3523.2,3520.0,9.2,6.0,53961.0,5689910.874,179352.0,,IF2312.CFX,,1.6146077287108296,5688.585949793995,5669.5335785952075,5695.690223800322,5653.387501308099,5683.41920506212
2182,IF.CFX,20231129,3523.2,3520.0,3529.0,3529.0,3483.0,3497.4,3491.6,-22.6,-28.4,57861.0,6075420.3,181468.0,,IF2312.CFX,,1.6146077287108296,5646.929070393256,5697.950674620518,5697.950674620518,5623.678719099819,5637.564345566732
2183,IF.CFX,20231130,3497.4,3491.6,3496.0,3512.0,3486.2,3502.6,3501.4,11.0,9.8,57055.0,5989711.65,174437.0,,IF2312.CFX,,1.6146077287108296,5655.325030582551,5644.66861957306,5670.502343232433,5628.845463831693,5653.387501308099
2184,IF.CFX,20231201,3502.6,3501.4,3497.0,3500.0,3455.6,3484.0,3488.2,-17.4,-13.2,73411.0,7662542.22,182485.0,,IF2312.CFX,,1.6146077287108296,5625.293326828531,5646.283227301771,5651.127050487904,5579.438467333142,5632.074679289115
2185,IF.CFX,20231204,3484.0,3488.2,3485.0,3492.8,3457.4,3458.4,3462.6,-29.8,-25.6,59580.0,6208279.554,167804.0,,IF2312.CFX,,1.6146077287108296,5583.959368973533,5626.907934557241,5639.501874841186,5582.344761244823,5590.740721434118
2186,IF.CFX,20231205,3458.4,3462.6,3450.6,3451.0,3376.0,3380.0,3399.2,-82.6,-63.4,84660.0,8689996.512,163588.0,,IF2312.CFX,,1.6146077287108296,5457.374123042604,5571.365428689588,5572.0112717810725,5450.915692127761,5488.3745914338515
2187,IF.CFX,20231206,3380.0,3399.2,3379.0,3418.6,3370.8,3391.4,3396.2,-7.8,-3.0,75215.0,7663690.536,142663.0,,IF2312.CFX,,1.6146077287108296,5475.7806511499075,5455.759515313893,5519.697981370842,5442.519731938464,5483.530768247719
2188,IF.CFX,20231207,3391.4,3396.2,3380.8,3402.8,3361.0,3387.6,3391.4,-8.6,-4.8,70741.0,7174812.966,138429.0,,IF2312.CFX,,1.6146077287108296,5469.645141780806,5458.665809225573,5494.187179257211,5426.696576197098,5475.7806511499075
2189,IF.CFX,20231208,3387.6,3391.4,3389.4,3408.8,3382.2,3395.6,3396.8,4.2,5.4,61423.0,6260725.566,125532.0,,IF2312.CFX,,1.6146077287108296,5482.562003610493,5472.551435692486,5503.874825629477,5460.926260045768,5484.499532884946
2190,IF.CFX,20231211,3395.6,3396.8,3373.0,3433.6,3341.4,3418.6,3415.4,21.8,18.6,85442.0,8662035.246,121003.0,,IF2312.CFX,,1.6146077287108296,5519.697981370842,5446.071868941628,5543.917097301504,5395.050264714366,5514.531236638967
2191,IF.CFX,20231212,3418.6,3415.4,3412.8,3430.0,3407.4,3427.0,3424.6,11.6,9.2,65865.0,6754789.236,91832.0,,IF2312.CFX,,1.6146077287108296,5533.260686292013,5510.33325654432,5538.104509478146,5501.614374809281,5529.385627743107
2192,IF.CFX,20231213,3427.0,3424.6,3415.2,3417.6,3365.2,3368.0,3374.6,-56.6,-50.0,62450.0,6350245.872,74759.0,,IF2312.CFX,,1.6146077287108296,5437.998830298074,5514.208315093225,5518.083373642131,5433.477928657683,5448.655241307565
2193,IF.CFX,20231214,3368.0,3374.6,3388.8,3402.0,3349.4,3352.4,3359.2,-22.2,-15.4,55420.0,5612504.706,44728.0,,IF2312.CFX,,1.6146077287108296,5412.810949730185,5471.582671055259,5492.895493074242,5407.967126544053,5423.7902822854185
2194,IF.CFX,20231215,3352.4,3351.0,3363.0,3389.6,3331.2,3342.6,3337.6,-8.4,-13.4,85053.0,8566586.598,110535.0,,IF2401.CFX,3346.2,1.6163466707988325,5402.800381812178,5435.773853896474,5478.768675339723,5384.374029765071,5394.718648458183
2195,IF.CFX,20231218,3342.6,3337.6,3328.0,3353.2,3303.4,3335.0,3331.0,-2.6,-6.6,63506.0,6351935.766,105000.0,,IF2401.CFX,,1.6163466707988325,5390.516147114106,5379.201720418515,5419.933656522645,5339.439592316863,5384.050760430911
2196,IF.CFX,20231219,3335.0,3331.0,3331.8,3355.0,3317.0,3341.8,3331.6,10.8,0.6,58600.0,5861802.762,108764.0,,IF2401.CFX,,1.6163466707988325,5401.507304475539,5385.34383776755,5422.843080530083,5361.421907039728,5385.0205684333905
2197,IF.CFX,20231220,3341.8,3331.6,3347.0,3351.6,3305.2,3309.6,3314.6,-22.0,-17.0,59144.0,5905168.422,109216.0,,IF2401.CFX,,1.6163466707988325,5349.460941675816,5409.912307163692,5417.347501849367,5342.349016324301,5357.54267502981
2198,IF.CFX,20231221,3309.6,3314.6,3296.0,3358.0,3291.4,3342.4,3345.4,27.8,30.8,84081.0,8396770.554,117112.0,,IF2401.CFX,,1.6163466707988325,5402.477112478018,5327.478626952952,5427.69212054248,5320.043432267277,5407.326152490415
2199,IF.CFX,20231222,3342.4,3345.4,3340.0,3374.6,3323.0,3348.0,3347.2,2.6,1.8,82261.0,8261613.258,114179.0,,IF2401.CFX,,1.6163466707988325,5411.528653834492,5398.597880468101,5454.5234752777405,5371.1199870645205,5410.235576497852
2200,IF.CFX,20231225,3348.0,3347.2,3346.4,3366.0,3343.4,3356.2,3356.6,9.0,9.4,45108.0,4538538.504,104891.0,,IF2401.CFX,,1.6163466707988325,5424.782696535041,5408.942499161213,5440.6228939088705,5404.093459148817,5425.429235203361
2201,IF.CFX,20231226,3356.2,3356.6,3357.4,3358.0,3322.6,3333.4,3333.4,-23.2,-23.2,51248.0,5126500.686,107069.0,,IF2401.CFX,,1.6163466707988325,5387.929992440829,5426.7223125400005,5427.69212054248,5370.473448396201,5387.929992440829
2202,IF.CFX,20231227,3333.4,3333.4,3342.0,3351.8,3317.2,3342.2,3343.8,8.8,10.4,59283.0,5933383.896,106873.0,,IF2401.CFX,,1.6163466707988325,5402.153843143858,5401.830573809699,5417.670771183527,5361.745176373887,5404.739997817136
2203,IF.CFX,20231228,3342.2,3343.8,3339.0,3441.4,3338.0,3432.2,3431.0,88.4,87.2,88013.0,8984138.118,117216.0,,IF2401.CFX,,1.6163466707988325,5547.625043515753,5396.981533797302,5562.495432887103,5395.365187126503,5545.685427510794
2204,IF.CFX,20231229,3432.2,3431.0,3430.0,3449.4,3423.2,3439.4,3439.8,8.4,8.8,63813.0,6580789.89,105704.0,,IF2401.CFX,,1.6163466707988325,5559.262739545505,5544.069080839996,5575.426206253494,5533.077923478563,5559.909278213824
2205,IF.CFX,20240102,3439.4,3439.8,3439.4,3442.0,3388.0,3388.2,3394.8,-51.6,-45.0,53653.0,5484659.652,100995.0,,IF2401.CFX,,1.6163466707988325,5476.505790000604,5559.262739545505,5563.465240889582,5476.182520666444,5487.173678027877
2206,IF.CFX,20240103,3388.2,3394.8,3385.0,3398.8,3367.2,3383.0,3381.6,-11.8,-13.2,50495.0,5123545.092,99096.0,,IF2401.CFX,,1.6163466707988325,5468.100787312451,5471.333480654048,5493.639064711072,5442.562509913829,5465.837901973332
2207,IF.CFX,20240104,3383.0,3381.6,3381.6,3381.6,3324.0,3350.2,3346.4,-31.4,-35.2,61815.0,6206963.106,103436.0,,IF2401.CFX,,1.6163466707988325,5415.084616510248,5465.837901973332,5465.837901973332,5372.736333735319,5408.942499161213
2208,IF.CFX,20240105,3350.2,3346.4,3340.2,3377.6,3314.4,3334.2,3329.8,-12.2,-16.6,71188.0,7151620.158,99516.0,,IF2401.CFX,,1.6163466707988325,5389.223069777468,5398.9211498022605,5459.372515290137,5357.2194056956505,5382.111144425953
2209,IF.CFX,20240108,3334.2,3329.8,3329.0,3342.0,3276.6,3279.6,3286.6,-50.2,-43.2,74184.0,7351778.796,99984.0,,IF2401.CFX,,1.6163466707988325,5300.970541551851,5380.818067089313,5401.830573809699,5296.121501539455,5312.2849682474425
2210,IF.CFX,20240109,3279.6,3286.6,3285.0,3309.0,3272.6,3292.4,3289.8,5.8,3.2,69450.0,6855202.02,94611.0,,IF2401.CFX,,1.6163466707988325,5321.659778938077,5309.698813574165,5348.491133673337,5289.65611485626,5317.457277594
