trade_date,"{'fast_n': 5, 'slow_n': 20}","{'fast_n': 10, 'slow_n': 40}","{'fast_n': 10, 'slow_n': 60}","{'fast_n': 20, 'slow_n': 40}","{'fast_n': 20, 'slow_n': 60}","{'fast_n': 30, 'slow_n': 60}"
20140107,0.8676782232319469,0.19789500767769708,1.1141932116099997,-2.3506274736982404,-0.2960317163946674,1.6788473004001578
20140108,1.0503820048823806,1.0825689847685642,0.5030216358284271,1.2567605373070172,0.5966374275077101,0.4654961145626438
20140109,5.6762789172163455,5.500687545436917,5.268919703523348,4.827661028644362,5.020119437281526,5.368304923433959
20140110,-2.1287413202447647,-1.8619078457598044,-3.1157730045192595,-0.7901188177553666,-2.5501047978759694,-3.342164981234397
20140113,3.834577123430917,3.629500474943028,2.6037025713819735,2.936522580775896,2.2220032726107584,2.756477729452616
20140114,-5.153232924669832,-4.978728137956191,-4.262576925407711,-4.37172982934905,-3.9475539187384254,-4.388625377737062
20140115,0.9289919752666324,0.9505302328404037,0.8631731060253491,1.0332100721819437,0.9142612752079275,0.8426938105899202
20140116,2.8208061701038583,2.762703571436071,2.8109287268402645,2.5446477928082754,2.6926439007884486,2.8582364127182767
20140117,2.217456313884189,2.1820267765085672,2.0599065698948786,2.0564239760696155,1.9969837900239165,2.085076879836002
20140120,9.670165900639244,9.610171202658329,9.027302745829124,9.418522480285745,8.938065883251284,9.062938135626865
20140121,4.2981994813398074,4.21544653288923,3.758618176250666,3.9413841586651994,3.6002740791378907,3.822005499530084
20140122,-1.710492139522287,-1.6877479052086846,-1.547289639198308,-1.6142317902890968,-1.5025172253656622,-1.5652092369999142
20140123,-8.20050426214712,-8.141419229314808,-7.543306036130428,-7.961510160734937,-7.441674448984769,-7.583973184598841
20140124,-2.8237128595250685,-2.7977247504840803,-2.845373164479121,-2.6969682356601865,-2.7947775321440607,-2.865616146366086
20140127,4.163040692009719,4.146783266089069,3.9527778532757223,4.098468299289547,3.9270814406285037,3.9630553481805757
20140128,6.8687623311605845,6.83772274046853,6.775448276002923,6.725445992310137,6.717733738144382,6.798533143270648
20140129,-3.918183108547298,-3.909070023562242,-3.8205440913458864,-3.8801766107010724,-3.806556511772556,-3.82613512080079
20140130,-0.7530522651987546,-0.7472783543843551,-0.7337498809917773,-0.7268820889287837,-0.7223487253056029,-0.7383141796716051
20140207,6.282031328888785,6.2634975480342465,6.193359613969726,6.198877955645446,6.1592707893773255,6.206998091907737
20140210,-2.486849756237361,-2.483457914971078,-2.500265139747067,-2.4693780730720247,-2.493842442501852,-2.5028306915448137
20140211,4.146244560109854,4.136542114247573,4.115897010514464,4.101686760163393,4.0975648403269584,4.123232139380156
20140212,-1.9180947641111807,-1.9163076500294107,-1.897279354175194,-1.9109186327263354,-1.8942477735598187,-1.8984910183135577
20140213,0.5848895315509878,0.5851688166450756,0.5887942988302353,0.5858421211572754,0.5895007410724413,0.5885104054702268
20140214,-1.5666443763088131,-1.5641513025149396,-1.5462453321985736,-1.5562948104977354,-1.5413312416783806,-1.5482121933658493
20140217,-7.306443191929686,-7.300673165682655,-7.280752279297831,-7.2801559621404355,-7.270632248307452,-7.284800150596535
20140218,4.359236183572769,4.356269181617955,4.335998083759246,4.3464776312252775,4.330863893205168,4.338052134207151
20140219,-1.8500300163922687,-1.8492505183894747,-1.8443092907362244,-1.8466001595042776,-1.8430546982900218,-1.844810906898478
20140220,3.908115207923128,4.367642708526811,4.35546565691191,4.357920613166604,4.350089987126939,4.357616935230149
20140221,0.6607139468771206,0.7561502242535753,0.7555532198674599,0.7550113802872025,0.7550231217484901,0.7557652883520508
20140224,5.610798529819332,10.650150263356252,10.62894737750358,10.639432135693962,10.623474307582862,10.631136787328703
20140225,0.7730172853547435,0.5790069139833001,0.5765920345937827,0.5768196690515519,0.5752886313784749,0.5771139956645485
20140226,-0.7586690285891312,-1.5787160303415213,-1.5772626640064427,-1.5777204011362382,-1.5767263864758243,-1.5774770987601556
20140227,-1.0056664575648888,-0.9842076304050416,-0.9831797741311925,-0.9822493682364143,-0.9820618097773117,-0.9836273782146823
20140228,2.068567259946022,2.6203714528979485,2.6169923204356844,2.6187605442474937,2.6161233578741943,2.6173400883125972
20140303,1.5304544875667672,2.2103962522488017,2.207667046987489,2.210620183814707,2.207862147631976,2.207588757667156
20140304,2.235302210888349,2.778558125170866,2.779425323492571,2.7775802255938826,2.778987015660604,2.779600541239664
20140305,-0.5969411586336331,-0.6163998230353405,-0.6162817548430397,-0.6158815152925575,-0.6159850273621287,-0.6164005436745668
20140306,4.532511843000967,5.207824725252358,5.205495487101482,5.206719731506236,5.204890942998858,5.205737330449786
20140307,8.868922524454137,9.92285360192989,9.91998639270611,9.921357192414959,9.919229611788728,9.920289042146138
20140310,10.69883455972672,11.463544821608592,11.459682256435189,11.461134652968557,11.458329445526953,11.460223675186416
20140311,-0.6894494830795139,-0.6768736762327705,-0.6756303674223252,-0.676659789916197,-0.6754796077707304,-0.6756907719731623
20140312,-2.461776050347112,-2.5900247861880987,-2.5904000803290117,-2.5896892203028523,-2.5902526956588545,-2.5904590145061777
20140313,-2.1174864523787384,-2.1656987790579016,-2.1649421876028283,-2.1653488142232176,-2.164742364348469,-2.1650221898634134
20140314,3.5247648931211066,3.6855038444321746,3.685072523874114,3.6852705122901943,3.6849536997712704,3.685120045051607
20140317,2.520155242362499,2.5848301580325184,2.5843767065278493,2.5845718880073356,2.584229917053961,2.5844354623276153
20140318,-2.045806636733276,-2.1110687139468416,-2.1109815930474625,-2.110984694394877,-2.1109411408858394,-2.1109977647530553
20140319,0.6573969124872905,0.6771673696540741,0.6771734933639005,0.6771701274745592,0.6771794853706541,0.6771710859767928
20140320,3.2582960431908066,3.343114751633162,3.3431622781564347,3.343050502304167,3.343132845849704,3.3431740273755337
20140321,2.836659528364355,2.878420565029489,2.878448212826282,2.878364627573321,2.8784280747635558,2.8784562556897146
