,AL.SHF,CU.SHF
20220315,11.068411873648525,101.44169411469923
20220316,-1.8023793162222277,82.83946137951563
20220317,-12.094254449735493,87.63526439276036
20220318,-20.421049808791434,91.67838858158908
20220321,-16.628443048384334,95.14097543062053
20220322,-13.525403116965123,98.1842680950958
20220323,-10.985888620991414,100.87465408286249
20220324,-8.908073025393412,103.10741592090119
20220325,-7.207964510241522,105.12327137850187
20220328,-5.815167570535781,106.92050660434384
20220329,-4.674652242062468,107.92189750278118
20220330,-3.7413834942417488,108.52141266991305
20220331,-2.9773500516277522,108.90503441694295
20220401,-14.045829156789338,110.24764735566941
20220406,-23.136064269880553,111.33398615047099
20220407,-30.989242544520557,117.81904555335501
20220408,-37.7954172246811,124.74617278802549
20220411,-48.27278208345735,134.78971992435706
20220412,-53.96669957614039,144.41450666702386
20220413,-59.00390376414184,152.36472474982133
20220414,-62.9778214288296,158.3650986439818
20220415,-66.33836602282568,164.56008934807727
20220418,-68.96099659733311,169.46538835607186
20220419,-71.34343970920455,172.98648359873206
20220420,-75.04740973649395,176.73495429206235
20220421,-78.60239417683525,178.1049188887116
20220422,-81.55036420280112,179.30966671930776
20220425,-83.92463867681396,179.57680015131945
20220426,-81.3677094837312,173.50279516650966
20220427,-79.23596414175846,168.5234270865179
20220428,-77.43682754634878,138.09779950593713
20220429,-75.81543700287064,113.21070375917728
20220505,-74.48958792635324,92.85481607721367
20220506,-73.25501696129793,46.82286501378769
20220509,-71.87347337935608,10.215262967722222
20220510,-70.71695245177503,-20.00330256269794
20220511,-70.39854957329152,-44.50081521020172
20220512,-69.52874514254883,-64.98577524783632
20220513,-70.0325210586858,-81.29736675748515
20220516,-70.2090029537093,-94.56496277434015
20220517,-70.27187602270939,-106.67478436097255
20220518,-70.31558792595322,-115.71033422649447
20220519,-70.90211785537329,-125.04284880800438
20220520,-71.17915190611498,-132.32054161612768
20220523,-71.17889944997017,-138.00452887626227
20220524,-71.16166666286057,-142.8954493126884
20220525,-70.84319073529667,-146.89596943081102
20220526,-70.66864639682213,-151.31007972312995
20220527,-75.91793481710837,-163.2818707855118
20220530,-79.65755206613196,-168.68989047244926
20220531,-82.73051837672557,-173.12299254712423
20220601,-85.39481271048538,-176.5511015905111
20220602,-86.06021749571156,-178.9310797178402
20220606,-70.5386974354989,-182.07110388765886
20220607,-40.35101646025373,-148.67735846936355
20220608,-33.15164375786725,-121.33860499952632
20220609,-27.261243451539787,-98.97157378847282
20220610,-3.7118131915062254,-41.86824720482424
20220613,-3.182715941072278,9.017010784585544
20220614,-2.7330323711917117,7.088704181715027
20220615,-2.3685058512998225,-30.88330013235332
20220616,-18.896754552809433,-59.45733520176764
20220617,-32.14459317558807,-83.55609992648351
20220620,-43.101560627220266,-101.1130427634059
20220621,-52.25650854613315,-108.86841114733333
20220622,-59.076963048837044,-115.33631141047847
20220623,-64.74573883667064,-119.44173657661233
20220624,-69.35142831803148,-122.69983980040772
20220627,-71.88431044155045,-118.38601828103987
20220628,-73.91532374635597,-115.46474557956392
20220629,-74.92259223064701,-111.53804631133497
20220630,-75.73626785682293,-107.79035636167478
20220701,-77.10259094063369,-104.40170981026488
20220704,-79.2121787896863,-100.38338119263521
20220705,-81.5776060119934,-97.4519609793
20220706,-82.55193193231389,-95.1198147362592
20220707,-83.43423027793447,-91.8955804856725
20220708,-84.26222252872955,-88.31616760100249
20220711,-84.94096391863842,-85.17022370921407
20220712,-86.97717659048652,-82.60225166036676
20220713,-86.86980022663116,-80.47162687900948
20220714,-86.40589533219743,-78.57884720833597
20220715,-86.4612130951198,-77.13271211326679
20220718,-86.52337846779245,-75.36843346556384
20220719,-83.59588370655524,-71.17542895630825
20220720,-81.4539794984664,-67.78358809355572
20220721,-79.92590048333673,-64.78394246954856
20220722,-78.68515592360032,-62.32384957709336
20220725,-78.45655408473735,-60.70469385583412
20220726,-78.61241405081023,-59.38464206618477
20220727,-78.96659985027163,-57.87974166231871
20220728,-79.22680925218705,-56.78038997722326
20220729,-64.92145938687446,-55.51575401176936
20220801,-53.21763036778565,-54.94829180835896
20220802,-43.635660002461435,-45.03293948748297
20220803,-35.80036376739784,-36.92033189922127
20220804,-29.38931112772946,-30.290240354466288
20220805,-24.14384051793212,-24.86525089427891
20220808,-19.849633145657556,-20.423683226504433
20220809,-16.336765069070655,-16.789816137718258
20220810,0.2264814854561088,-3.320601251213276
20220811,14.617661633158251,8.129110953217461
20220812,26.401378079777242,17.355718970571267
20220815,36.16721340595942,26.384898806292412
20220816,29.48091489893177,35.461605074419865
20220817,24.011252538248577,43.052860736720355
20220818,32.91034844589199,49.341035277100445
20220819,39.73583098241556,54.428160193313616
20220822,45.30813306448309,58.58482395116073
20220823,50.004946830146515,61.89023085157331
20220824,53.95695041769781,66.00097699574677
20220825,56.76899266761741,69.66428093219452
20220826,60.538794532654975,73.85246737036515
20220829,63.61310105578224,76.94689328973446
20220830,67.57726950976307,78.74526547004572
20220831,70.3299566162564,80.38596574720611
20220901,72.73101937076058,81.9058212455124
20220902,59.39769510889818,82.67267083736331
20220905,48.48635339459571,67.51337261437754
20220906,53.62544915965243,71.05159514498403
20220907,57.80023956012187,73.4019685011611
20220908,61.143811481121986,74.76166915402405
20220909,63.49310207618671,77.13700014375777
20220913,64.96579309137338,77.27409058265809
20220914,68.32455282007142,78.38170860030435
20220915,71.1047053551149,78.95996167751991
20220916,74.11702582659291,79.43505906958151
20220919,77.22243221472706,80.11030540125753
20220920,79.78832888784942,80.92028796001125
20220921,81.99902429835731,81.84479467247593
20220922,83.87956001012682,82.62464241129655
20220923,86.81706153957381,83.28679567199707
20220926,89.45693926918227,83.83553822159776
20220927,73.06505647434173,68.47655677916062
20220928,59.65475503317403,55.90923800207005
20220929,48.68249826072952,45.627167401955646
20220930,39.70606257641762,37.21750643276676
20221010,32.351197127857205,45.75295656517293
20221011,43.408054602499625,53.60073374166423
20221012,52.76543168303387,59.98671051657081
20221013,43.03571226137372,65.75091737347412
20221014,35.072193420758836,71.30998758979487
20221017,45.313388910017665,74.99172085305325
20221018,53.557949354960854,80.29217774790746
20221019,43.6893283525633,84.44779425543392
20221020,35.614115094373794,88.36897535810627
20221021,46.206957477900126,91.58553373051888
20221024,54.953259619386486,94.06237662070438
20221025,62.097984208945974,95.27289724339313
20221026,67.9554065547024,96.29089358389938
20221027,72.5675445953904,96.9878301221957
20221028,76.30060722463111,97.435194217097
20221031,62.30395150502709,97.47912982287096
20221101,50.852115753216346,100.32908389794261
20221102,26.610218009410733,101.64447930443762
20221103,6.261144860873692,103.21907408852013
20221104,-10.182158723799795,104.83665637953396
20221107,-8.210962643846777,105.68844200574713
20221108,-22.397889960173565,105.04128313633053
20221109,-2.7758002150548697,105.19516526481557
20221110,13.190942457375948,105.0641963331484
20221111,26.21686922529445,105.33937115853749
20221114,38.15157720805912,106.55218019190676
20221115,49.25331107213669,107.61370932708715
20221116,58.43315575257131,109.0464075098092
20221117,65.92340551446036,110.38125820382129
20221118,72.12725945078986,111.2650978958327
20221121,77.02478492100073,111.0426086657755
20221122,80.35551795041766,111.03509853806543
20221123,83.04911476339456,110.52953433022546
20221124,85.3963406739258,109.98829370122039
20221125,87.22232014533998,109.88932116846966
20221128,90.51233645644494,110.40638116992574
20221129,97.85396901359786,110.29217869910536
20221130,104.58644400395016,111.07703619316713
20221201,108.59940210653387,111.46318315530013
20221202,111.1216515917668,110.64626704406427
20221205,114.34045523174336,110.5477730123103
20221206,117.51463385645059,112.90512366597139
20221207,119.79919372310599,114.46010326079418
20221208,122.1376218617898,116.51404186904048
20221209,124.15632212662317,117.01367104689149
20221212,126.21018970786723,117.66264148542282
20221213,123.73866970303732,117.2507053194672
20221214,121.98538225860264,116.95794634933677
20221215,120.50681078542878,116.72727873862826
20221216,119.50550735716358,95.66743441661431
20221219,119.20943996274346,78.43722323060919
20221220,75.78803631724276,64.3443677585854
20221221,40.27567719413777,30.668735414547356
20221222,11.262477550054601,25.264786844564824
20221223,-13.020630877565921,20.8439391356316
20221226,-33.09200339651935,17.224765225308527
20221227,-50.1269722261879,14.27320823237821
20221228,-40.84450234706822,11.86731296958321
20221229,-33.25498894950323,9.902145692656966
20221230,-49.56951854533906,8.317692701716986
20230103,-63.22976869829076,7.022745316992101
20230104,-72.17559951815468,-21.332811488311705
20230105,-78.02999323815519,-41.804524510525894
20230106,-82.71416735132948,-58.576735619680406
20230109,-86.79908843621409,-72.04949268307674
20230110,-89.92240646824959,-58.76352924135308
20230111,-93.79261395450587,-47.880756551973
20230112,-96.86689996989674,-38.99984768621289
20230113,-99.27357401428527,-31.73552458286533
20230116,-100.86047669593863,-3.3649479759941983
20230117,-102.18724066782738,20.991666172008426
20230118,-103.59388966512984,40.82578070972309
20230119,-84.61387560650431,53.71158538629621
20230120,-69.0847356902155,63.82773906522321
20230130,-39.188744596012725,71.89246733328187
20230131,-16.328486483714066,77.53896603131092
20230201,2.3424816774816435,82.27985731556768
20230202,18.67605457742034,86.13480441464546
20230203,32.817010325532,88.84164275804687
20230206,44.499412009262784,91.00417061327747
20230207,54.034221438057855,92.53353647584915
20230208,63.950635570016814,94.02195872790314
20230209,75.3173344824265,97.00207517571073
20230210,83.07430484685567,99.67276034561513
20230213,67.81265392420123,102.37933575653962
20230214,55.326643200565634,83.93285012001307
20230215,45.107141312180126,68.84016424298999
20230216,17.56698057137166,56.51125848885701
20230217,-4.758116223827672,46.42911982225254
20230220,-23.283504150779823,38.178359498477676
20230221,-18.902818560802515,31.42470258941461
20230222,-15.317841385229542,25.894653261092365
20230223,-12.369905888769248,21.430820914450635
20230224,-9.957908305045013,17.78819019948324
20230227,-31.757990774645307,14.82140834427183
20230228,-52.46222946988743,12.377332539633173
20230301,-69.10507748656741,10.36128780141658
20230302,-56.33411775666306,8.693965657559701
20230303,-45.88492911210296,7.336254689337707
20230306,-37.33992669142627,6.226288288066485
20230307,-55.58205373223943,5.319250392381903
20230308,-70.54207791108256,4.576461808090798
20230309,-83.03646274745903,3.9603360079646848
20230310,-94.53571393270012,3.4534549749580634
20230313,-104.907164456154,-23.854941836766216
20230314,-112.47935585475838,-19.309301521741972
20230315,-118.06308127814859,-41.714582563781505
20230316,-124.5545978060933,-60.02189397134197
20230317,-129.08539495055953,-68.75953986419891
20230320,-132.5112607741832,-75.38944975403595
20230321,-136.14355145012905,-81.05631334568149
20230322,-138.18239230213896,-85.38211067909552
20230323,-139.69576355631085,-88.5801506371294
20230324,-140.65898539347407,-91.11212716916623
20230327,-139.785735351126,-74.40987822215408
20230328,-140.81911737245002,-60.7368075457749
20230329,-115.01517379237842,-49.54687283158548
20230330,-93.89321951074315,-40.38488989364073
20230331,-50.086365103403686,-32.88917512506895
20230403,-13.78020737340248,-26.757628995668476
20230404,16.883460593500182,-21.73930060221723
20230406,41.95704876407238,-17.632895488954226
20230407,62.325671649599414,-34.13798242087913
20230410,78.71664074301034,-27.776770373682453
20230411,94.06289646901571,-42.46779623718216
20230412,76.7251059158252,-34.589773514507144
20230413,62.53135299429786,-28.14023085977193
20230414,50.91633226064356,-22.86386811986353
20230417,73.93038342369591,-18.48625728043951
20230418,92.99705189835078,-14.895935775311898
20230419,112.00667232065577,17.0753675249564
20230420,128.15841534370216,44.66847820289949
20230421,140.3130058166781,36.793436619623904
20230424,144.02616113014017,0.3129005577055821
20230425,148.71926857633164,-38.4399013992834
20230426,152.43505566181392,-71.4213288997284
20230427,156.99982819793036,-96.23308704086492
20230428,128.2259835401367,-113.2975385282403
20230504,104.68431596207898,-124.18141632249309
20230505,85.4232042258977,-132.9661861420925
20230508,41.08901237612336,-140.16684848378392
20230509,5.6101644038703675,-144.13650277924916
20230510,-22.639238915711125,-147.75253941418072
20230511,-46.229462738651314,-151.65048668981734
20230512,-63.78371758981415,-147.43618794297643
20230515,-77.9215329187765,-143.71556030638496
20230516,-87.70289792898006,-140.23028453641146
20230517,-95.88333184578865,-137.48863029956163
20230518,-102.22266726621025,-136.8441265415188
20230519,-107.30849706315372,-133.30632303442997
20230522,-112.86629721397459,-130.42881065176522
20230523,-116.08529718061862,-127.79546634457789
20230524,-119.81520786790014,-125.44657808936104
20230525,-121.20235500414341,-123.70769042888142
20230526,-121.8320701004109,-122.25661371592226
20230529,-117.68594196837692,-119.08005420140415
20230530,-114.15766816752767,-116.25117873493144
20230531,-111.84317185316144,-114.34435940848729
20230601,-109.92283040860339,-113.56759543796639
20230602,-107.54056778763882,-112.32057237059294
20230605,-87.85058363746035,-111.02094271877169
20230606,-88.23133801945193,-110.22328242885305
20230607,-88.76351209041218,-109.2064798943398
20230608,-89.20211722302545,-89.50053675457642
20230609,-73.11770448363104,-49.9182361196213
20230612,-42.7413275395986,-16.590197415751437
20230613,-35.10365509748986,10.56496216953925
20230614,-11.86400938793225,33.588490752842546
20230615,7.407297151155691,52.33562426258311
20230616,23.183368643730887,70.3534687827213
20230619,35.848538684887146,84.23731319618628
20230620,46.551420627072424,97.21434504553744
20230621,55.31472196864456,110.0971047444466
20230626,64.15132001373982,122.03624689245667
20230627,52.345294100508184,131.64272447048398
20230628,64.10775865367665,144.11307508829566
20230629,74.1780336053561,153.14196529081795
20230630,60.52084027681379,160.38288878268574
20230703,71.19356992090766,166.2829229248551
20230704,81.1611044675081,170.1376397530511
20230705,89.63686141771804,173.7525347257919
20230706,73.13216451472746,177.47931600741478
20230707,33.55857072399278,182.52686589938108
20230710,1.189538111402559,186.22149695782792
20230711,1.1778763904748062,189.23175676835535
20230712,27.548699159730063,191.88023554422995
20230713,50.91939766049643,193.48350668580053
20230714,69.21474778322525,192.5880908143339
20230717,85.33964420707173,190.73409604963277
20230718,98.36562081202105,187.69682666396992
20230719,110.66915681121708,187.17842734984677
20230720,122.72241499892482,186.70884183719238
20230721,133.00616366908667,186.01805403440724
20230724,142.72391907936702,185.78849062642044
20230725,156.38905476890534,185.68246461197936
20230726,168.70549574189607,183.16567477716134
20230727,178.221227480011,182.1290294445359
20230728,186.82127700777784,182.3146154815829
20230731,193.55424230005337,182.469782349971
20230801,199.95058209517916,185.93445088871613
20230802,205.1773690689506,184.75466313255512
20230803,213.9043231786508,179.38884660229314
20230804,219.57481184999116,174.02141818663148
20230807,224.6408844789379,169.41808478237783
20230808,230.60468168328964,165.2969374601165
20230809,238.25711143315692,161.88299121222275
20230810,244.99301371360446,159.42994478931152
20230811,259.255258644925,159.17213516438585
20230814,268.51618796178116,100.5006090529283
20230815,219.31682197147202,51.84935634514187
20230816,219.279343957656,42.65369708856095
20230817,219.14478097414002,7.640292679362249
20230818,219.04032638177466,-20.619183225472803
20230821,218.58182660641495,-43.86781229228316
20230822,217.6609165093151,-35.6808347593821
20230823,215.7534494673996,-28.970417759323873
20230824,214.4217135026181,-23.483736447061595
20230825,212.73650582926905,-18.994508371406532
20230828,211.50024624323595,-15.321383881791583
20230829,210.52444861415182,-12.312255131368396
20230830,212.0791241282452,-9.8233656584434
20230831,213.00075450717492,-7.741794370480491
20230901,211.66901949386676,33.4418155316332
20230904,204.74441916403777,68.17632118923044
20230905,193.58709391224497,96.20486548223644
20230906,184.5101454023045,119.19171097422604
20230907,176.80839595726275,137.04447925787932
20230908,170.60680560230008,150.9907258958875
20230911,164.4056406140862,123.83983320938442
20230912,160.44086622039447,101.62656191372002
20230913,158.40606933941928,83.46697978380108
20230914,156.0559952833238,68.69932972352937
20230915,153.7157379125024,56.624501215384015
20230918,152.160004915537,98.52259868581943
20230919,150.0359798519126,133.15942804349942
20230920,148.89279874818232,62.671851343461576
20230921,148.01486665265494,2.4483268593453005
20230922,147.7040846655899,-46.28695254183857
20230925,146.84137729062033,-85.2337492328021
20230926,145.71561853941247,-115.97349242480337
20230927,144.7946016953661,-140.64510773528315
20230928,144.08637557145494,-161.67744239776408
20231009,144.25751637010416,-177.77028340720403
20231010,145.12646498367553,-191.93176116460336
20231011,149.9427120212605,-197.59382426952567
20231012,153.6306532631819,-199.8897991734513
20231013,157.37476159826778,-203.72911141498028
20231016,129.0011557643183,-206.08759798401354
20231017,105.8026089172271,-208.35262350571765
20231018,54.44844617060461,-208.75134558142872
20231019,44.799119666675466,-204.380642288829
20231020,36.90814861885592,-200.74658889053853
20231023,30.464574119591227,-198.60689059771764
20231024,-8.81781902788493,-197.66112653112543
20231025,-41.472380278931155,-192.4555415169973
20231026,-33.684850917900135,-188.1713759707169
20231027,-27.31255176584233,-184.3924182322878
20231030,-22.098074179326638,-180.80319153546452
20231031,-17.846565797092246,-177.3200248193175
20231101,-14.366372759376631,-174.79675037513573
20231102,-11.519051644430554,-173.46793228528404
20231103,-9.187384551472249,-172.4849694932324
20231106,-7.279385104311345,-140.88495040176895
20231107,-5.689648549804062,-115.50834476867274
20231108,-4.380060977318934,-94.77365655785086
20231109,-3.3089122008392025,-77.8159965781278
20231110,-2.440512226606458,-63.93561496060036
20231113,-1.7165471580843388,-52.588609338447434
20231114,-34.05780800601726,-43.30518693333256
20231115,-62.81752797629643,3.783585075498145
20231116,-87.26277731754632,46.903845471052364
20231117,-107.38782836340587,83.10312165867799
20231120,-123.27237332951881,114.82539510713661
20231121,-136.2048811012286,144.5463463890034
20231122,-146.93668917134352,178.42172465350387
20231123,-159.28514602317176,207.93902371456917
20231124,-169.4130784402561,237.07079866123368
20231127,-178.084005692034,262.28203882721436
20231128,-193.8823236978767,289.22353797433874
20231129,-205.94283172420612,303.3388741858835
20231130,-207.56160619601337,311.1907296705835
20231201,-207.79637509048354,317.62199237629284
20231204,-207.87396601240025,325.11938889102566
20231205,-207.63143201628895,331.728239424587
20231206,-206.3906262797791,325.4740928865991
20231207,-206.2628740589659,320.1799317919231
20231208,-206.70162519686477,312.51866882854915
20231211,-206.47391621602918,303.1021079022312
20231212,-208.8564290246307,294.4710858730584
20231213,-211.41767565036912,287.27531455948895
20231214,-213.21196985606676,280.4222228972111
20231215,-205.98057313892053,273.4354521834026
20231218,-199.98914350809108,266.2928925623597
20231219,-163.38702093620944,260.46328894921453
20231220,-133.4443073322992,256.8679854751904
20231221,-108.94174665949276,252.2740966820545
20231222,-58.556701361377634,248.829729948685
20231225,-18.20403532492419,246.34394623708218
20231226,15.088136498725406,244.30828653844765
20231227,42.441085238362554,244.49234269081236
20231228,70.35373692000921,245.49964052345558
20231229,91.93737282020541,246.37170098771247
20240102,110.27847669454275,245.00599602342857
20240103,123.254756437156,244.23965522917638
20240104,127.49272756304636,247.6124060554219
20240105,130.1856313683337,249.7690088711409
20240108,132.4942993231088,256.80804543523334
20240109,134.19833934593134,266.71204339194526
20240110,135.14418288490356,159.08313636894047
20240111,135.92377577592563,73.97791416535381
20240112,137.10304103711866,5.455516258251713
20240115,140.73192350720626,-53.533865444859416
20240116,142.97476646411917,-101.25812414620208
20240117,88.48572845377582,-139.68509837317777
20240118,43.29249165644777,-171.4559110029798
20240119,6.120048988072308,-204.21693354905545
20240122,-23.73778626183909,-231.40341503192496
20240123,-49.41206915844799,-252.94825687977874
20240124,-70.46258191708733,-268.99908907896935
20240125,-57.44563761964916,-219.60529966891772
20240126,-46.7974965675332,-179.2426614706631
20240129,-38.0853496880393,-146.2172558607538
20240130,-30.95737157959807,-119.1700188424228
20240131,-25.108182818413304,-97.04730877903165
20240201,-20.277513643846696,-21.090806805289006
20240202,-50.505446443579395,39.29099308626537
20240205,-74.92046802215475,85.7423202978836
20240206,-94.912773845816,123.83222470612068
20240207,-112.55905103364873,51.35448735147936
20240208,-126.94369783431911,-10.606423931307575
20240219,-138.93692495575254,-64.21214026138797
20240220,-147.99273639006663,-105.25817905083922
20240221,-156.17420656671214,-143.97149722268523
20240222,-159.4619296351737,-117.39048935714399
20240223,-161.16354120506685,-95.64148427979114
20240226,-162.5091559202062,-26.64414047218053
20240227,-164.34721829791465,28.028415266790493
20240228,-165.83755608252034,72.70600338420161
20240229,-166.9642626378154,108.54333762900588
20240301,-174.44589169338175,138.1241147028531
20240304,-142.41408098530596,165.8873300359
20240305,-116.17911034239191,187.62128146713127
20240306,-94.71239436438262,205.2951004641593
20240307,-33.41356213138345,220.35733550329675
20240308,16.51081280485266,232.05768680766894
20240311,58.847116706787006,241.004011530456
20240312,94.98937928246508,246.637833957819
20240313,124.53489441919217,249.826089983097
20240314,148.5574285170984,254.36492837857082
20240315,166.95029499652657,248.19845658173796
20240318,179.58966392572938,235.1559638620795
20240319,192.31630109852804,223.62359475311032
20240320,203.61683316824704,214.30757271435388
20240321,223.82363827033868,206.58343373334893
20240322,240.45918900458508,199.70701462619263
20240325,250.77132439028418,190.93511875193292
20240326,260.93284086303015,184.24672069184933
20240327,269.2590839142637,178.40127878345618
20240328,274.7886558768627,173.9909051133282
20240329,282.0622747353384,170.26624547766386
20240401,279.51237690583054,167.31432451900008
20240402,277.48723420060423,164.59354604232226
20240403,275.8398359190667,162.5999080674917
20240408,274.0099673912183,160.48335193231125
20240409,266.0756879496537,155.95528711563236
20240410,259.5299068326402,152.24529138856158
20240411,250.8497996103279,150.24646667187702
20240412,243.15782858403296,147.47521774630582
20240415,234.27918449909072,145.15389347242711
20240416,227.6295061015179,144.46617785131775
20240417,211.1635906871192,147.42671928714748
20240418,197.38987282708996,150.46483941044016
20240419,186.37044413779944,148.16692589850268
20240422,176.79846644750273,146.78699875260352
20240423,169.17975631367503,145.78731336998285
20240424,160.99144150935214,142.93036722611777
20240425,154.29458754160612,139.5387068958828
20240426,148.29465225866267,137.15460140708103
20240429,143.55081565491716,135.08611800115278
20240430,139.36331253316752,133.02127884139304
20240506,136.48344278566609,130.97466915849083
20240507,133.91681968800395,127.8743625022404
20240508,131.4820831215348,124.39151706892554
20240509,128.81610845601193,120.66900518018247
20240510,127.23919901646343,118.90755998966381
20240513,125.79992573769694,116.70761594657318
20240514,125.20598632246286,115.04261296521067
20240515,124.74713087760722,113.65894248586832
20240516,125.53422635094554,112.2913930434209
20240517,125.06818031998569,111.16232035860013
20240520,129.81026620438928,109.49477171500261
20240521,134.23010256468916,104.96503031608964
20240522,137.60407452499726,101.64085697592853
20240523,139.5519200965932,98.50773380162111
20240524,135.20588391145318,93.56939607043658
20240527,133.18108044138805,90.05112863845146
20240528,131.52251447776666,87.33231308528562
20240529,129.9283261049452,85.03666693936813
20240530,127.7056259114937,83.19129616124769
20240531,126.12574685942502,80.45078227243093
20240603,124.76581341629006,78.40743466542986
20240604,122.17128053350689,64.2502591669356
20240605,119.84467040452876,52.66780859892556
20240606,117.62095721499013,30.883229404502284
20240607,115.86528164964295,25.362596285153334
20240611,114.46796506355824,20.847641499426363
20240612,93.80406472685232,5.175845340992375
20240613,58.000892358112,-7.855587256094008
20240614,28.9416675916824,-18.52763109414526
20240617,4.5668035331459915,-27.300409281577476
20240618,-15.026859762246104,-34.754320214793786
20240619,-30.919511718023692,-43.61289138543101
20240620,-44.06467267547863,-50.52287051928005
20240621,-55.4526122870603,-56.080883452840936
20240624,-68.17537782846654,-63.0318698022676
20240625,-78.60833521497312,-69.24372172336999
20240626,-87.2506661707574,-74.32293765777567
20240627,-95.99467898622896,-79.3188023208981
20240628,-106.22517177865078,-83.97284000224036
20240701,-113.74741587886845,-90.01236089431934
20240702,-119.84215097314356,-94.95918730284069
20240703,-126.79998890866267,-98.9328024194385
20240704,-134.30398259175792,-101.53077146916152
20240705,-142.46329391439588,-106.45533252132915
20240708,-150.66276459735997,-111.91388106470268
20240709,-156.92717068715274,-116.35381396416253
20240710,-165.2485519120845,-123.46528159685573
20240711,-166.82665549451727,-127.86162079316527
20240712,-168.2212783692612,-131.281256317179
20240715,-168.41760762862924,-132.9974503862016
20240716,-172.2947311710749,-137.52222991010737
20240717,-175.7966107547848,-141.17788014386122
20240718,-179.06736438666462,-143.85344430562938
20240719,-183.028006753417,-146.4131236474184
20240722,-185.90044382043556,-143.76526950075174
20240723,-187.5543353765991,-141.01854105253494
20240724,-188.1623490745751,-137.93051387251782
20240725,-188.39334962105198,-135.15458046741057
20240726,-188.4580323827635,-130.49380609026588
20240729,-189.64344810540243,-126.06182483150897
20240730,-190.81171113362825,-122.4347499142626
20240731,-190.83475346371637,-119.85852197856971
20240801,-188.58736216421482,-117.4350559624954
20240802,-185.48682921736167,-115.38941780121152
20240805,-183.0165960692127,-113.67999595085855
20240806,-178.7014659589147,-111.41727872862265
20240807,-176.46886404396997,-109.52963838054897
20240808,-176.02050999897915,-107.48079956338418
20240809,-176.40270040367832,-106.07327895651977
20240812,-174.84416807313522,-103.91856927790514
20240813,-173.23484950016547,-102.1286835612369
20240814,-171.26361114558767,-100.579214123611
20240815,-169.74523277874107,-99.38642201548691
20240816,-166.7977648357371,-97.81595075862116
20240819,-163.67321364826284,-96.8025695087054
20240820,-160.81281898333094,-96.30684095656807
20240821,-103.91584550730285,-96.37684538527661
20240822,-57.83459951949726,-96.47517713082433
20240823,-19.20302929821188,-99.04510335130281
20240826,12.135827496332078,-102.07538153494895
20240827,37.716914187991826,-83.66467201504243
20240828,61.46658173026854,-68.60363782627155
20240829,81.77789115905833,-56.285653362151265
20240830,96.61240945123919,-46.207049281813475
20240902,108.35508986752387,-37.96824540419533
20240903,118.86718564905757,-31.24278808013462
20240904,97.01362589350872,-25.755860129245026
20240905,79.14005579847279,-21.252464208919328
20240906,64.5246066614372,-17.57309944982311
20240909,52.561167983925046,-14.550282338862623
20240910,42.775006954211264,-12.07519301823563
20240911,34.764990761216964,-10.046529394428433
20240912,57.97634224390366,-8.387449997520775
20240913,75.99642609241499,14.793207157511091
20240918,91.6178991087194,35.051409572735885
20240919,104.67412086676438,51.29609671270538
20240920,114.30301141815619,63.43808120105274
20240923,122.57144566346747,73.36460133100346
20240924,126.26022567052588,81.12861417727535
20240925,128.1291175326893,86.26035341412098
20240926,129.88076157390879,92.58881425175993
20240927,131.19188059011623,97.59767676209106
20240930,130.75473862860008,101.36635130698333
20241008,131.35618753699717,104.78931081597864
20241009,131.7637362579061,105.32055420260274
20241010,134.12678475766796,106.22781533820856
20241011,136.3031910913757,107.06404103034379
20241014,138.59812849881288,109.68910321977856
20241015,142.16335149645252,112.08260273460417
20241016,142.21913586574252,114.33385178156257
20241017,142.96245006226562,117.04301864590232
20241018,142.16756509717106,118.69802689300613
20241021,141.46694684786905,119.3479273201882
20241022,140.72310442354862,119.7499039352423
20241023,139.63643583477648,119.59804792794377
20241024,139.04391070421252,119.28888987787137
20241025,138.45957376498387,120.11892405325182
20241028,135.76495697971865,120.37587721295913
20241029,135.93945283216908,120.78495925156471
20241030,136.4175202470601,123.40993437791167
20241031,136.8129680908448,125.71439259711809
20241101,136.52131091686834,128.228051448991
20241104,137.95427875639444,132.360501835307
20241105,139.09168570148518,134.04334601238213
20241106,140.10689523118094,139.45759303890128
20241107,141.32641556981423,142.44207033340894
20241108,138.50364775303876,145.67167981404708
20241111,136.25149930648712,147.71675211760748
20241112,132.9981612308668,149.13256422754526
20241113,128.67684182367674,94.67064384347844
20241114,125.02189898039903,51.77869295173051
20241115,102.13520704744161,17.524417041326373
20241118,102.99282276622486,-11.293033248566681
20241119,64.68575688878326,-36.23496155793942
20241120,33.34882414450825,-55.847449917518574
20241121,27.43589769817133,-71.81961883038748
20241122,22.601805146995947,-85.14299581705487
20241125,-1.347169222056035,-95.86074835128134
20241126,-20.699988306363903,-104.75829935765123
20241127,-36.59342077576807,-111.9802362090065
20241128,-49.66236224135813,-117.5642934690399
20241129,-59.50864355641828,-122.04125887868332
20241202,-67.35672819222262,-125.66278319350909
20241203,-73.82759763167891,-130.66561783597177
20241204,-79.39238997521383,-133.7536124837215
20241205,-83.53842372134457,-136.65666194754004
20241206,-89.53220444675294,-139.0698196405582
20241209,-95.23992543440362,-141.89220949923308
20241210,-100.55511383778187,-144.56537797291958
20241211,-107.91696330910938,-149.84128676885047
20241212,-113.93831113777233,-122.31604718250381
20241213,-119.009808103647,-56.8021942635514
