strategyFile,strategy_name,window,z_open,z_close,max_hold,zscore_method,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,30,1.2,0.4,30,price_ratio_over_vol,0.4398972312915359,-43.69758072177011,875,10.747400829949576,9.36595244853535
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,20,1.4,0.4,25,price_ratio_over_vol,0.43947159995269236,-39.826473776986646,875,9.166539730896165,8.39545712019966
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,20,1.2,0.4,25,price_ratio_over_vol,0.4390645965043903,-38.86819995954248,875,8.763675559148476,7.7439153559746625
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,30,1.6,0.6,20,price_ratio_over_vol,0.439061922456362,-44.5045159543655,875,10.712137807428068,10.060572164651541
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,50,1.2,0.8,20,price_ratio_over_vol,0.43883326794435573,-38.39082558760937,875,11.401580017976249,10.15701529206444
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,30,1.6,0.8,20,price_ratio_over_vol,0.43789937114843513,-44.291905604073705,875,9.879446077966422,9.458538457387773
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,50,1.2,0.8,15,price_ratio_over_vol,0.43734816286431266,-38.77229401896983,875,11.347533104000753,10.078513517440566
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,30,1.6,0.8,30,price_ratio_over_vol,0.43659396420861274,-44.442660793643554,875,9.960412095774114,9.49069700361248
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,50,1.4,0.8,20,price_ratio_over_vol,0.4363726653159757,-40.55008992842784,875,12.166329232206822,11.002868117556996
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,30,1.6,0.6,25,price_ratio_over_vol,0.4360430566541505,-44.8621541323341,875,10.797716803524942,10.047097701101467
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,30,1.6,0.4,30,price_ratio_over_vol,0.43580843292823446,-45.537755029929144,875,11.698520927305148,10.659953450266055
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,50,1.4,0.4,15,price_ratio_over_vol,0.4351624880423379,-39.828121618833705,875,13.92341829767865,12.129377666199122
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,30,1.2,0.4,25,price_ratio_over_vol,0.4339273029412107,-44.02277498763584,875,10.711621489295412,9.202346492577286
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,50,1.4,0.8,15,price_ratio_over_vol,0.43353239548430617,-40.42316184514924,875,12.071284881621715,10.851656329175748
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,30,1.6,0.4,20,price_ratio_over_vol,0.43324170600057677,-45.01171357894552,875,11.515038373781369,10.43975129346481
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,30,1.2,0.4,15,price_ratio_over_vol,0.4313141566088068,-43.89368186437221,875,10.535712715924571,9.027095778540954
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,50,1.4,0.6,15,price_ratio_over_vol,0.4311015446346357,-38.62288031503242,875,13.035992376803708,11.457312266090247
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,30,1.6,0.8,25,price_ratio_over_vol,0.4310081503087417,-44.68943442680832,875,9.930788271134812,9.343030192541566
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,30,1.6,0.4,25,price_ratio_over_vol,0.4209553648285002,-45.3710512409089,875,11.628067244439805,10.217721778976385
