sector,strategyFile,window,z_open,z_close,max_hold,signal_mode,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.4_ZC_0.4_H_20_mean_reversion.csv,25,1.4,0.4,20,mean_reversion,-0.014277546664250558,-56.025683413909974,2330,8.253680634201585,-0.8803294750479967
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.2_ZC_0.4_H_5_trend.csv,50,1.2,0.4,5,trend,-0.014349195083803681,-59.94825530341976,2583,7.6724738675958175,-0.9053059843884057
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.8_ZC_0.8_H_30_mean_reversion.csv,30,1.8,0.8,30,mean_reversion,-0.014481141572559988,-39.01480021606019,2169,7.518950437317785,-1.0001697790758595
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.0_H_10_mean_reversion.csv,45,1.8,0.0,10,mean_reversion,-0.014559111981470875,-45.19470960913019,1709,8.141342756183745,-1.204924874028695
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_2.0_ZC_0.6_H_10_trend.csv,40,2.0,0.6,10,trend,-0.014604814957501922,-51.06144739515857,2583,7.030701754385964,-1.3359702780383724
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.4_H_5_mean_reversion.csv,45,2.0,0.4,5,mean_reversion,-0.014620196787894233,-42.08829966947777,1280,5.116379310344828,-1.1931796423495917
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.2_ZC_0.0_H_25_trend.csv,40,1.2,0.0,25,trend,-0.014665938666715981,-72.61578753705737,2600,13.592493297587133,-1.0791957018411242
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.6_ZC_0.2_H_20_trend.csv,35,1.6,0.2,20,trend,-0.014867756862975003,-64.47150474547324,2583,10.367346938775507,-1.167568263056551
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.8_ZC_0.0_H_10_trend.csv,50,1.8,0.0,10,trend,-0.014993446650692207,-53.62350751753607,2583,8.147727272727273,-1.26550176399623
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.8_ZC_0.6_H_30_mean_reversion.csv,25,1.8,0.6,30,mean_reversion,-0.015129570098455343,-51.87365626320563,2170,7.698895027624311,-1.037967227574668
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.6_ZC_0.2_H_10_mean_reversion.csv,25,1.6,0.2,10,mean_reversion,-0.01512999997051429,-69.3195383156234,2328,7.268639053254437,-0.9715601175199079
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.8_ZC_0.4_H_20_mean_reversion.csv,10,1.8,0.4,20,mean_reversion,-0.015379618032642392,-55.32875145380768,1658,6.314655172413793,-0.7297188424966343
StockIndex,MovingAverageV3_1_sector_StockIndex_M_15_ZO_1.8_ZC_0.0_H_30_mean_reversion.csv,15,1.8,0.0,30,mean_reversion,-0.01565342351680424,-43.052797713687596,1232,13.65650969529086,-1.1255501945849198
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.8_H_10_mean_reversion.csv,45,1.8,0.8,10,mean_reversion,-0.016168455612636478,-38.83893316540991,1350,7.318681318681318,-1.3243508622616762
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_2.0_ZC_0.6_H_25_mean_reversion.csv,30,2.0,0.6,25,mean_reversion,-0.016293809411726208,-32.666683933789855,1184,8.183098591549294,-1.3132684302506659
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.2_ZC_0.8_H_5_mean_reversion.csv,45,1.2,0.8,5,mean_reversion,-0.01635048246901686,-40.390860271428934,1058,7.13013698630137,-0.9978819224056363
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.8_H_5_mean_reversion.csv,45,2.0,0.8,5,mean_reversion,-0.016389674257090127,-42.1540883769859,1289,5.056034482758621,-1.335502231675896
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.6_ZC_0.8_H_15_trend.csv,35,1.6,0.8,15,trend,-0.016411897861685135,-57.52640898586927,2583,7.254098360655736,-1.099069771689755
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_2.0_ZC_0.2_H_15_trend.csv,40,2.0,0.2,15,trend,-0.016453046204204787,-49.47431289694367,2583,9.14655172413793,-1.5220783112887994
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.6_ZC_0.4_H_25_mean_reversion.csv,25,1.6,0.4,25,mean_reversion,-0.0165379841695383,-55.99449063045582,2323,8.692307692307693,-1.1266065504325466
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.6_ZC_0.8_H_30_mean_reversion.csv,35,1.6,0.8,30,mean_reversion,-0.01670890698836598,-39.81591991771944,1839,7.916201117318436,-1.1486244077599708
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.6_ZC_0.8_H_20_mean_reversion.csv,35,1.6,0.8,20,mean_reversion,-0.017051334120294553,-34.3013787491052,2064,7.8474576271186445,-1.1832838217560777
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.4_ZC_0.6_H_25_mean_reversion.csv,10,1.4,0.6,25,mean_reversion,-0.017350174591136594,-46.76125094948028,939,4.846372688477952,-0.6009951342140197
StockIndex,MovingAverageV3_1_sector_StockIndex_M_15_ZO_2.0_ZC_0.2_H_25_mean_reversion.csv,15,2.0,0.2,25,mean_reversion,-0.017449758386059198,-65.2125286265137,2200,8.684057971014493,-1.1858448353075635
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_2.0_ZC_0.8_H_15_mean_reversion.csv,50,2.0,0.8,15,mean_reversion,-0.017499479831263307,-48.85554641474253,2038,8.394366197183096,-1.7869783979129061
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.2_ZC_0.2_H_15_mean_reversion.csv,25,1.2,0.2,15,mean_reversion,-0.017717319085813116,-39.80578656281689,2211,8.68,-1.0564489248575861
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.6_ZC_0.4_H_10_mean_reversion.csv,35,1.6,0.4,10,mean_reversion,-0.017855445103250003,-34.08012619079759,1560,7.740947075208914,-1.221633618340461
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.6_ZC_0.8_H_20_mean_reversion.csv,30,1.6,0.8,20,mean_reversion,-0.018003712297317277,-43.086821362801096,2304,7.167088607594937,-1.1511360079546156
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_2.0_ZC_0.8_H_20_mean_reversion.csv,30,2.0,0.8,20,mean_reversion,-0.018009238043926675,-33.28829168129995,2081,7.384892086330934,-1.419064655635101
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.6_ZC_0.0_H_10_trend.csv,25,1.6,0.0,10,trend,-0.018099155147635777,-82.26673187569475,2087,7.729729729729732,-1.1541616433237467
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.4_H_20_mean_reversion.csv,25,2.0,0.4,20,mean_reversion,-0.018220606633029234,-47.23443934298959,1975,8.238709677419356,-1.4150101002570639
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.2_H_15_trend.csv,45,2.0,0.2,15,trend,-0.018329075566624775,-52.48544740026746,2583,9.518348623853212,-1.8184665761321541
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.8_ZC_0.6_H_15_trend.csv,10,1.8,0.6,15,trend,-0.018458788135115572,-69.197730998049,2583,4.977083333333333,-0.85450209851357
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.6_ZC_0.6_H_15_mean_reversion.csv,10,1.6,0.6,15,mean_reversion,-0.01876301264136158,-45.433182671306405,1259,4.873239436619719,-0.7374201735869863
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.2_ZC_0.2_H_25_trend.csv,25,1.2,0.2,25,trend,-0.019104705097236434,-75.98521322649208,2583,9.827814569536425,-1.2832313398420852
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.2_ZC_0.2_H_15_trend.csv,50,1.2,0.2,15,trend,-0.019135537199752257,-71.08217999627617,2583,10.738255033557047,-1.4495613430823509
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.6_ZC_0.8_H_10_mean_reversion.csv,40,1.6,0.8,10,mean_reversion,-0.019165743852216657,-38.786387435338725,2231,7.410876132930513,-1.3630083959472414
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.8_H_20_trend.csv,45,2.0,0.8,20,trend,-0.019504756166888557,-64.15562024189893,2583,9.045454545454547,-1.9947571252895986
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.0_H_15_trend.csv,45,2.0,0.0,15,trend,-0.019504789786130197,-51.80122506436919,2583,10.009049773755654,-1.9231626588077688
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.2_ZC_0.2_H_5_trend.csv,50,1.2,0.2,5,trend,-0.01954820402246374,-61.72010212461799,2583,7.752027809965239,-1.2392453277031867
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.8_H_20_trend.csv,25,2.0,0.8,20,trend,-0.019580755527839593,-78.31646229789929,2583,6.938566552901024,-1.4577966631728119
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.4_ZC_0.6_H_30_mean_reversion.csv,10,1.4,0.6,30,mean_reversion,-0.019755236643319882,-46.7686527456757,937,4.840682788051208,-0.684196115606273
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.4_ZC_0.6_H_10_mean_reversion.csv,10,1.4,0.6,10,mean_reversion,-0.01980468545164074,-42.880406153694835,755,4.454918032786885,-0.7191520786285723
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.0_H_5_mean_reversion.csv,45,2.0,0.0,5,mean_reversion,-0.019821147870569596,-41.94153287575302,1289,5.133047210300429,-1.6163319735952115
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_2.0_ZC_0.0_H_10_mean_reversion.csv,10,2.0,0.0,10,mean_reversion,-0.019824853369471287,-49.28480392218408,858,6.654255319148937,-1.242852823953042
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.6_ZC_0.8_H_20_trend.csv,40,1.6,0.8,20,trend,-0.020164937151646065,-51.65839411059496,2583,8.34259259259259,-1.5349882437097044
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_2.0_ZC_0.2_H_10_trend.csv,40,2.0,0.2,10,trend,-0.02025113666689521,-56.2621263497451,2583,7.462882096069867,-1.8663109920561316
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.8_ZC_0.8_H_20_mean_reversion.csv,30,1.8,0.8,20,mean_reversion,-0.020265344742750654,-36.70776014804,2251,7.332352941176469,-1.422585936711591
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_2.0_ZC_0.0_H_15_mean_reversion.csv,40,2.0,0.0,15,mean_reversion,-0.02043904183454376,-37.98789146356177,2245,9.733905579399142,-1.9007799891163155
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_2.0_ZC_0.2_H_10_mean_reversion.csv,35,2.0,0.2,10,mean_reversion,-0.02049590616893205,-37.79260047149457,1339,6.965648854961832,-1.7260932609044082
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.2_ZC_0.4_H_20_trend.csv,30,1.2,0.4,20,trend,-0.020713731016516617,-82.100956153992,2583,9.005714285714285,-1.3983458624478715
StockIndex,MovingAverageV3_1_sector_StockIndex_M_20_ZO_1.8_ZC_0.2_H_30_trend.csv,20,1.8,0.2,30,trend,-0.021458796071764107,-82.71468087805096,2583,9.50325097529259,-1.400503778388
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.8_ZC_0.0_H_20_trend.csv,30,1.8,0.0,20,trend,-0.021848184203939344,-53.523047299337826,2583,10.962536023054751,-1.733341951000727
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.4_ZC_0.0_H_20_mean_reversion.csv,30,1.4,0.0,20,mean_reversion,-0.02197091730185351,-53.93400690782893,1490,12.051413881748076,-1.5931545450543159
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.2_H_10_mean_reversion.csv,45,1.8,0.2,10,mean_reversion,-0.022018188812168438,-46.58208923820652,1396,8.018050541516246,-1.8407886773493565
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.4_H_15_trend.csv,25,2.0,0.4,15,trend,-0.02205040071959682,-70.90927698093182,2583,7.3811074918566755,-1.677928635432415
StockIndex,MovingAverageV3_1_sector_StockIndex_M_15_ZO_1.4_ZC_0.0_H_20_trend.csv,15,1.4,0.0,20,trend,-0.02238257297064579,-72.07166921104286,2471,11.974741676234213,-1.4199625570956984
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.8_ZC_0.8_H_20_mean_reversion.csv,50,1.8,0.8,20,mean_reversion,-0.022500836010899673,-48.82166258245659,1900,9.439330543933057,-2.1890091806073513
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.4_ZC_0.6_H_5_trend.csv,50,1.4,0.6,5,trend,-0.022600823273822387,-61.22368652167256,2583,6.915601023017903,-1.4334964003824409
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.4_ZC_0.2_H_15_trend.csv,30,1.4,0.2,15,trend,-0.022616556942552754,-76.05649188880662,2583,8.830367734282325,-1.4153757478900644
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.2_H_20_trend.csv,45,2.0,0.2,20,trend,-0.02287868601177651,-68.2370779406472,2583,10.767241379310347,-2.2588439458194025
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.2_ZC_0.4_H_10_trend.csv,35,1.2,0.4,10,trend,-0.023081943580189297,-70.79683732703043,2583,8.5365296803653,-1.4344834785348497
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.2_ZC_0.8_H_20_trend.csv,40,1.2,0.8,20,trend,-0.02332279801814524,-56.92481659161828,2583,7.830232558139535,-1.4534291253936706
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.2_ZC_0.2_H_10_mean_reversion.csv,40,1.2,0.2,10,mean_reversion,-0.023445987850335987,-53.14918576332222,1710,9.400485436893204,-1.6012953483499202
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.8_ZC_0.4_H_30_mean_reversion.csv,10,1.8,0.4,30,mean_reversion,-0.023472189305870837,-59.35512771671148,1688,6.439655172413793,-1.1101600433221799
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.6_ZC_0.8_H_30_trend.csv,40,1.6,0.8,30,trend,-0.02363599603680643,-60.06755510205897,2583,8.36858006042296,-1.7493322433101595
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.8_ZC_0.8_H_25_mean_reversion.csv,30,1.8,0.8,25,mean_reversion,-0.024344763050720836,-34.38854309568936,1817,7.456140350877192,-1.6763621886920825
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.4_ZC_0.0_H_15_mean_reversion.csv,40,1.4,0.0,15,mean_reversion,-0.024881355495796533,-63.55631444635601,2190,10.884615384615387,-1.920951805854153
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_2.0_ZC_0.8_H_20_trend.csv,35,2.0,0.8,20,trend,-0.02499284581642833,-72.1080577941916,2583,7.90272373540856,-2.1189173810079147
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.2_ZC_0.6_H_10_trend.csv,50,1.2,0.6,10,trend,-0.02564197905774619,-66.79647627157968,2583,9.085787451984634,-1.8196189116331785
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.4_ZC_0.0_H_5_trend.csv,50,1.4,0.0,5,trend,-0.02575049268819449,-64.58224038349307,2583,7.071428571428571,-1.6615903806056935
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.8_ZC_0.2_H_10_mean_reversion.csv,10,1.8,0.2,10,mean_reversion,-0.025785518515261396,-47.24906820344549,949,6.052301255230126,-1.3304967638761382
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.6_H_5_mean_reversion.csv,45,1.8,0.6,5,mean_reversion,-0.0259141684387763,-38.62733701322904,1281,5.707746478873239,-1.9010935991280067
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.4_ZC_0.6_H_20_mean_reversion.csv,25,1.4,0.6,20,mean_reversion,-0.02598860942677533,-49.038298316963576,2320,7.3151581243184305,-1.5162853089281818
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.8_H_25_mean_reversion.csv,45,1.8,0.8,25,mean_reversion,-0.02607690888132831,-58.47695203597536,1020,9.041825095057034,-2.354893664808995
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_2.0_ZC_0.8_H_15_trend.csv,30,2.0,0.8,15,trend,-0.0262069497248791,-49.84826676513718,2583,6.971014492753624,-2.091920324753846
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.8_ZC_0.0_H_20_trend.csv,10,1.8,0.0,20,trend,-0.026266635585275984,-80.30834321839266,2583,11.123252858958066,-1.8978331681347929
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.6_H_15_trend.csv,25,2.0,0.6,15,trend,-0.026493064164582292,-69.71570655720899,2583,6.983277591973244,-2.020334721299365
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.8_ZC_0.0_H_10_mean_reversion.csv,35,1.8,0.0,10,mean_reversion,-0.026592337865445466,-40.09070783237577,2081,7.706422018348624,-1.898995520693108
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.6_ZC_0.0_H_20_mean_reversion.csv,45,1.6,0.0,20,mean_reversion,-0.02686521637117195,-39.815788341298315,1092,12.090909090909092,-2.4168005613838175
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_2.0_ZC_0.2_H_5_mean_reversion.csv,40,2.0,0.2,5,mean_reversion,-0.026974526426689082,-47.527013976352706,1782,4.908333333333333,-2.104278172083557
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.6_ZC_0.6_H_5_mean_reversion.csv,45,1.6,0.6,5,mean_reversion,-0.027186432286642415,-40.07505843144797,1351,6.082857142857143,-1.7402234102687633
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.6_ZC_0.0_H_5_mean_reversion.csv,45,1.6,0.0,5,mean_reversion,-0.027338079724708253,-40.81215436202182,1065,6.188034188034187,-1.7562691473278396
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.6_ZC_0.6_H_30_trend.csv,30,1.6,0.6,30,trend,-0.027735097508831245,-67.68193808609529,2583,8.251308900523561,-1.8829965801582462
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.0_H_10_trend.csv,45,2.0,0.0,10,trend,-0.02777240568302303,-55.15589382230814,2583,8.01818181818182,-2.708987155076612
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.6_ZC_0.6_H_20_trend.csv,30,1.6,0.6,20,trend,-0.02790677548328722,-70.00328963104164,1947,7.992167101827676,-1.8584623131916695
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_2.0_ZC_0.4_H_15_mean_reversion.csv,50,2.0,0.4,15,mean_reversion,-0.02862651055145857,-47.8964722344553,2094,9.070093457943925,-2.984316707274834
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.8_ZC_0.4_H_20_trend.csv,30,1.8,0.4,20,trend,-0.028660004455080972,-62.98693875111914,2583,8.76627218934911,-2.154961745830807
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.8_H_25_mean_reversion.csv,45,2.0,0.8,25,mean_reversion,-0.02899973372422633,-60.970332869691404,1688,9.089285714285714,-2.9260332039084744
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.8_H_30_trend.csv,25,2.0,0.8,30,trend,-0.029014536435736916,-85.72919516865659,2583,7.122866894197953,-2.1881330238334717
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_2.0_ZC_0.2_H_30_trend.csv,45,2.0,0.2,30,trend,-0.029037755461318742,-58.195669942519515,2583,11.827731092436975,-2.9024763449390045
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_2.0_ZC_0.8_H_25_trend.csv,30,2.0,0.8,25,trend,-0.02905493990653412,-65.09658321119471,2583,7.487632508833922,-2.271411888275865
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.8_ZC_0.4_H_30_mean_reversion.csv,30,1.8,0.4,30,mean_reversion,-0.029137599115183897,-36.37179646853003,1986,9.204081632653061,-2.13133350356435
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.2_ZC_0.2_H_20_trend.csv,50,1.2,0.2,20,trend,-0.029412720412535644,-69.14394466063649,2583,11.90947666195191,-2.4688881473631064
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_2.0_ZC_0.4_H_20_trend.csv,30,2.0,0.4,20,trend,-0.029538191124728205,-67.44540004517029,2583,8.698581560283687,-2.4321008330737395
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.8_ZC_0.0_H_15_trend.csv,35,1.8,0.0,15,trend,-0.030005002717342147,-78.5783750383975,2583,9.45,-2.2247721498548647
StockIndex,MovingAverageV3_1_sector_StockIndex_M_20_ZO_1.8_ZC_0.0_H_25_mean_reversion.csv,20,1.8,0.0,25,mean_reversion,-0.030063811488795344,-69.51067651481088,1516,12.214382632293082,-2.120302740919084
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.8_ZC_0.4_H_15_trend.csv,10,1.8,0.4,15,trend,-0.030200976597549063,-76.63487007136902,2583,5.980972515856236,-1.4660377824303956
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.6_ZC_0.8_H_10_trend.csv,50,1.6,0.8,10,trend,-0.030342467779400223,-63.28496108098997,2583,8.136212624584717,-2.381383274444635
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_2.0_ZC_0.8_H_10_trend.csv,40,2.0,0.8,10,trend,-0.03043029527850799,-54.71614214995839,2583,6.8325991189427295,-2.7686862143084863
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.8_H_25_trend.csv,25,2.0,0.8,25,trend,-0.03081989437361593,-84.90423167175821,2583,7.037414965986395,-2.3077451149011625
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.4_ZC_0.2_H_30_trend.csv,10,1.4,0.2,30,trend,-0.03107060068574511,-55.793026867039686,2096,8.448717948717949,-1.4078624856002826
StockIndex,MovingAverageV3_1_sector_StockIndex_M_40_ZO_1.8_ZC_0.2_H_15_trend.csv,40,1.8,0.2,15,trend,-0.031149569939730868,-62.60795776855947,2583,9.024390243902438,-2.537328631891287
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.6_ZC_0.4_H_5_mean_reversion.csv,45,1.6,0.4,5,mean_reversion,-0.03120768304430536,-41.00114761602025,1082,6.122857142857144,-2.0013229371874446
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.2_ZC_0.0_H_15_trend.csv,10,1.2,0.0,15,trend,-0.031308112559847334,-60.50264336574105,2626,10.169491525423732,-1.713297277983766
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.2_ZC_0.6_H_10_trend.csv,10,1.2,0.6,10,trend,-0.03161843869074893,-73.02550120810966,2548,4.437346437346438,-1.0594523804472251
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.4_ZC_0.2_H_20_trend.csv,10,1.4,0.2,20,trend,-0.03181953345432605,-53.051266616306705,2633,7.84413309982487,-1.3812363654337896
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.2_H_5_mean_reversion.csv,45,1.8,0.2,5,mean_reversion,-0.031956519441331925,-38.61751720084592,1351,5.750000000000001,-2.3449636458014975
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.2_ZC_0.6_H_10_mean_reversion.csv,45,1.2,0.6,10,mean_reversion,-0.032057150836419544,-36.651328643812576,1099,9.169270833333332,-2.266904204967659
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_2.0_ZC_0.4_H_30_trend.csv,50,2.0,0.4,30,trend,-0.03253920654683048,-61.47649888297068,2583,11.22608695652174,-3.2205960572966426
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.8_ZC_0.4_H_5_mean_reversion.csv,45,1.8,0.4,5,mean_reversion,-0.03277136799974296,-38.627710748548985,1351,5.728873239436619,-2.404122489982703
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.2_ZC_0.0_H_10_trend.csv,35,1.2,0.0,10,trend,-0.03302164988688476,-77.89175612338336,2583,9.727167630057805,-2.126361153585011
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_1.2_ZC_0.2_H_15_mean_reversion.csv,10,1.2,0.2,15,mean_reversion,-0.033440070360162125,-51.11678470911812,1553,7.381703470031547,-1.4226499614219326
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_1.2_ZC_0.2_H_20_trend.csv,25,1.2,0.2,20,trend,-0.03351136545684012,-86.87253036335474,2583,9.397408207343412,-2.1784458129804527
StockIndex,MovingAverageV3_1_sector_StockIndex_M_25_ZO_2.0_ZC_0.6_H_20_trend.csv,25,2.0,0.6,20,trend,-0.033534880769588195,-82.9367926735708,2583,7.536666666666666,-2.5670700089303007
StockIndex,MovingAverageV3_1_sector_StockIndex_M_45_ZO_1.2_ZC_0.2_H_5_mean_reversion.csv,45,1.2,0.2,5,mean_reversion,-0.033912493587901334,-40.58199490441018,1070,7.64516129032258,-2.130771300857722
StockIndex,MovingAverageV3_1_sector_StockIndex_M_30_ZO_1.2_ZC_0.0_H_25_mean_reversion.csv,30,1.2,0.0,25,mean_reversion,-0.03398103313219026,-70.93419644434158,2095,13.12201257861635,-2.563468542449826
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_1.8_ZC_0.2_H_10_trend.csv,50,1.8,0.2,10,trend,-0.034056135690565856,-58.55527369636992,2583,8.061302681992338,-2.895567811827457
StockIndex,MovingAverageV3_1_sector_StockIndex_M_10_ZO_2.0_ZC_0.4_H_10_mean_reversion.csv,10,2.0,0.4,10,mean_reversion,-0.03428925067759493,-49.61765617653574,1203,5.3561253561253555,-2.0840464726564827
StockIndex,MovingAverageV3_1_sector_StockIndex_M_50_ZO_2.0_ZC_0.0_H_15_trend.csv,50,2.0,0.0,15,trend,-0.034373146677376856,-66.62636792225686,2583,9.716894977168948,-3.4150116882066497
StockIndex,MovingAverageV3_1_sector_StockIndex_M_35_ZO_1.8_ZC_0.8_H_10_mean_reversion.csv,35,1.8,0.8,10,mean_reversion,-0.03443758358868097,-37.33880695212394,1424,6.770226537216829,-2.5449790914247106
