,RB.SHF,HC.SHF,SS.SHF,JM.DCE,J.DCE,I.DCE,SF.ZCE,SM.ZCE
20240621,12.908128975305974,13.709811386579545,-6.404705293255224,2.974614802554651,6.932255227085638,1.27348908654891,1.5896021949415908,0.338902060815707
20240624,11.95988085126295,12.520193863334754,-10.41021199081008,2.539693080675625,6.594073334369427,0.5404571979653916,0.7328492695895958,-0.3778580041620558
20240625,10.88431608037034,11.197531915892638,-14.443050815146059,2.070891665113586,6.238023636044262,-0.22035904348683988,-0.1749556578182348,-1.1172055843410165
20240626,9.840389330065124,9.911504559131288,-18.354616553045965,1.6036920392219072,5.941165996709034,-0.9078556541465551,-1.12024067766524,-1.8820943271511352
20240627,8.703537410370373,8.537463205679758,-21.96712841990548,1.1397560281874242,5.612568952657735,-1.4890338491965192,-2.0734669180428913,-2.665900904056346
20240628,7.504164971017795,7.111065023350534,-25.307120583658225,0.6737611548145167,5.289282841667519,-2.032001669076943,-3.000592434267862,-3.4100812499081705
20240701,5.992314863364005,5.393423559615003,-28.20349743422615,0.1779498822067322,4.947406662109259,-2.571419492407462,-4.11145121978402,-4.06532647763456
20240702,4.520263611150055,3.7536724489122095,-30.38694290478803,-0.24280276415689367,4.682828307782103,-3.008472040644551,-5.24126703515051,-4.6648084152647025
20240703,3.0223183445857713,2.077204618769648,-32.19116363903221,-0.5888024149911821,4.470869148818411,-3.3994404881475,-7.429069152044664,-5.369685970888546
20240704,1.7132728948068257,0.653115984657025,-33.6464028720388,-0.8329549736405306,4.329381157758595,-3.661605477234914,-9.582651785137152,-6.022289640904222
20240705,0.394572661455838,-0.6851921990966274,-34.88902246676165,-1.0005841955102543,4.1986972923729695,-3.825259451747949,-11.892206231784863,-6.6535881775263706
20240708,-0.8030171240286965,-1.964123915391161,-35.03461722771251,-1.1375451292320315,4.055065448857392,-3.9148958295479215,-14.326258128331895,-7.243101076346678
20240709,-1.967223261260265,-3.2836918311669994,-34.72278409657081,-1.2392576783301776,3.9053101221118682,-3.9558365256752435,-16.700411384055077,-7.788993477063335
20240710,-3.1629646834468237,-4.762792868595994,-33.96169446143172,-1.3070145207759662,3.775389360289518,-4.023039216847663,-19.068881622204753,-8.266081814534376
20240711,-4.488749730917748,-6.561780970195133,-33.29478285342131,-1.466796612866211,3.597026657360904,-4.180264303501079,-21.467698879268806,-8.684242279537937
20240712,-5.760101984929688,-8.50405562347794,-33.03321545325055,-1.60105827354834,3.377924326361068,-4.321195628681067,-23.811605965841036,-9.243907400431228
20240715,-7.032831755494707,-10.636103558299116,-32.92474398904314,-1.7377427609018334,3.1267589766681594,-4.454422445297769,-25.865466912349266,-9.85745407929764
20240716,-8.21676880263583,-12.751668280758471,-33.23624124774214,-1.8880634694764225,2.8648457921094326,-4.625995990231856,-27.8252199517758,-10.429768956852241
20240717,-9.322657025648654,-14.830404924140213,-33.4985915043734,-2.0540660834625424,2.5882511523845824,-4.80258064030187,-28.642592129631698,-11.231841136206041
20240718,-10.602735646591011,-17.101037703160298,-33.82583329760664,-2.291983218584488,2.131170732733369,-5.102235702159384,-29.514763873587686,-11.973768685796779
20240719,-12.03013043687058,-19.6208952522502,-33.75263793650308,-2.534116262642596,1.469305016559602,-5.4739415051968345,-30.027979692862857,-12.63760102445864
20240722,-13.511443738311744,-22.187354528201187,-34.12780818590042,-2.735586113841728,0.5925209961110867,-5.900228734563822,-30.29535657301969,-13.124612231784758
20240723,-14.964166939412772,-24.66453592333356,-34.65309323800965,-2.9808569384499712,-0.6920888316681516,-6.353691454546262,-30.58003837299938,-13.589332457912022
20240724,-16.31018238347276,-26.873755515754315,-34.667306681071864,-3.3250837484773665,-2.558197414814897,-6.756208735687037,-30.66403712297824,-14.024931058013363
20240725,-17.665572480306274,-29.04666831659301,-34.36198695937969,-3.6901271985964046,-5.086741329590949,-7.263795644432203,-30.311182528718703,-14.332756251460712
20240726,-19.034979251740936,-30.982389824219258,-33.010079566147766,-4.144014059445522,-8.017301143634059,-7.82949759824851,-29.770252495933576,-14.47898974900303
20240729,-20.18173070457898,-32.37092424860245,-31.52742492979131,-4.594535810620702,-10.960805143013271,-8.329096667621007,-29.09880411133561,-14.61929266618589
20240730,-21.385064143195383,-33.7347460900002,-29.787762150923943,-5.151434149930239,-14.22347405358695,-8.869765684544733,-28.317717900072815,-14.67602176640845
20240731,-22.53059703333822,-34.828443682235786,-28.046304430789874,-5.817836513110379,-17.43684660056759,-9.38482665099854,-27.00483751562708,-14.25060457160154
20240801,-23.752910038711313,-36.012974093088765,-26.112332441075633,-6.506957951785909,-20.610122164089525,-9.917612924320336,-25.504746341459057,-13.875097283383504
20240802,-24.62962410162365,-36.68187076298796,-23.95543776844654,-7.302540166217416,-23.523415033431252,-10.279800014314512,-24.024388281695224,-13.532112316515503
20240805,-25.227217969355706,-36.89708130728248,-21.418929042853748,-8.343217396326603,-26.350922906573768,-10.491206121908492,-22.194826574510724,-13.28594136589735
20240806,-25.57616418625521,-36.790151456414854,-18.773671781310824,-9.34906631114961,-28.576862531145746,-10.584261016039036,-20.135347915320644,-13.01371124193229
20240807,-25.624726548018,-36.366348335500156,-16.901641546911584,-10.316509107798106,-30.136760469702377,-10.59009562902571,-18.053266306617992,-12.713330861598415
20240808,-25.368049121307113,-35.417115059192525,-15.287421703953395,-11.198685911523555,-30.806211581977934,-10.44585535316782,-16.151039959092245,-12.615921715687977
20240809,-25.029853059234092,-34.26379101744363,-14.26104077038889,-12.15240690236668,-30.96695437112267,-10.279905710337852,-14.252499707501777,-12.440423362419203
20240812,-24.674708010112365,-33.23422471772607,-13.357500047066981,-13.060911475667806,-30.99713350624338,-10.103164352997288,-12.520208974079939,-12.077101385132703
20240813,-24.28253219171898,-32.15614925272875,-12.644701259526494,-13.960575698868253,-30.94261245255601,-9.895789051726934,-10.881813422606351,-11.76353048523439
20240814,-23.944463088209154,-31.2828794879881,-12.132202622814091,-14.8823606166746,-30.96300815305701,-9.696310566395992,-9.79173632338743,-11.454145985789795
20240815,-23.500159014487433,-30.2086913785313,-12.119194893083971,-15.914103069809498,-30.99834740787252,-9.471015425739013,-8.830742819831045,-11.129958062830696
20240816,-23.282755940270327,-29.574681450716795,-12.380129693576219,-16.749392714010416,-30.702365807616577,-9.477555709817125,-8.021316587852148,-10.782945197615533
20240819,-23.23403743305549,-29.23002301829935,-12.849100267998342,-17.317077747377027,-30.00275821975603,-9.664589849094227,-7.626954769071896,-10.539873455009374
20240820,-22.81771333888544,-28.924744520093515,-13.399482984680953,-17.83987141752097,-29.28095869038396,-9.844369452147467,-7.39655214045943,-10.276685393547147
20240821,-22.459226072169432,-28.540689587350343,-14.08200933656385,-18.282428233873883,-28.57917478508835,-10.137758049544809,-7.293943659560581,-10.036398908934368
20240822,-21.803585896586984,-27.633511939868537,-14.496555925341656,-18.160006110389318,-27.288267659879995,-10.1350330856634,-7.315344722631596,-9.722005863236403
20240823,-20.99869069585377,-26.710357183433576,-15.139139432501507,-17.73886978072646,-25.907702559520644,-10.013207967656383,-7.48260563217118,-9.380003036540671
20240826,-20.265327013648054,-25.85759661815648,-15.753513579044457,-17.342132235921117,-24.55432258331851,-9.92150561419667,-7.618205923166972,-9.138263453093012
20240827,-19.09103630721066,-24.541077947389063,-16.15658291372045,-16.512153342199507,-22.591353068186915,-9.573076531118025,-7.6863628970873155,-8.862948224612296
20240828,-17.74406791309159,-23.075160800349693,-16.113459847916676,-15.297154217138983,-20.507354741234458,-9.06862167490442,-7.740420028789096,-8.652307397764183
20240829,-16.160347709318998,-21.532509687587147,-15.785098071663445,-13.678566464115558,-18.210763953296723,-8.343527970035197,-7.714908692681647,-8.363670877216803
20240830,-14.397396985461267,-19.72657261866704,-15.088279981992589,-11.878589334389714,-16.22446817854239,-7.310129782843444,-7.596222293766811,-8.021133094598698
20240902,-12.455706610988699,-17.751762867782276,-14.040784145484704,-9.834987937449023,-14.307026722472074,-5.991415368480297,-7.471923667077941,-7.559123686478163
20240903,-10.890302912413484,-15.74874455623921,-13.173741430272312,-7.710504529031319,-12.448418808372246,-4.708658966346561,-7.318519351501343,-7.049923007067446
20240904,-9.45507490031573,-13.952653984632532,-12.535325625118347,-5.520155778182947,-10.575485135972844,-3.428227162266504,-7.175976477118537,-6.50860545726334
20240905,-8.408447477350922,-12.78528189207815,-12.791459843730252,-4.044439213792874,-9.413260795146863,-2.552830995614614,-7.091208805619803,-5.887575910627367
20240906,-7.554239010428027,-11.79967196046194,-13.381924451055948,-2.878022883095588,-8.403530191466434,-1.909089145584726,-7.646489912524552,-5.254068357113579
20240909,-6.840487926806074,-10.889926000447218,-14.60065430021779,-1.8826858540091558,-7.458358160855298,-1.3825075540753988,-8.334253796007843,-4.547558194758184
20240910,-6.580066547625372,-10.387613925295732,-16.894635585269498,-1.377371524694725,-6.94654361437759,-1.1580618449273812,-9.190371198627172,-3.797178881722543
20240911,-6.48058743923865,-9.969877993996041,-20.392437406176878,-1.2341295293760104,-6.563197573027627,-1.1872791673003373,-10.230358855644692,-2.942132565333051
20240912,-6.469579793548458,-9.60857265166437,-24.437283121524306,-1.2295028352861264,-6.214718925643125,-1.349130143791618,-11.190586995665344,-2.031819915108865
20240913,-6.425769877491797,-9.18152875789568,-28.41004981337805,-1.3285262775208742,-5.903462309311448,-1.5978100707565552,-12.12647437590063,-1.0167441193009492
20240918,-6.316970794043914,-8.738223546010802,-32.51413067137711,-1.53022152594126,-5.650798271081669,-1.9947493977632975,-12.996600432309732,0.04938987874945165
20240919,-6.1425704262518295,-8.26369392285738,-36.266686363530944,-1.6661283131057123,-5.419411136811598,-2.455982589672922,-13.84759340344947,1.1808605513051782
20240920,-5.673518029109484,-7.648972712170107,-39.01430049580384,-1.5972515583419946,-5.098778804962596,-2.7598148476304636,-14.356501404825636,2.3307937863600228
20240923,-4.957256790380662,-6.894201541553247,-41.14473659855599,-1.132095550002506,-4.732036617101941,-2.9437562962539072,-14.70323337811104,3.632159148965072
20240924,-4.1269421959868655,-6.006567378655585,-42.58464625263936,-0.4938527152533202,-4.308772222150994,-3.0510559072945638,-14.40846334452549,5.07260132823532
20240925,-2.9627486910170258,-4.834904340095221,-42.84494287785307,0.4947399908205888,-3.7323433018241947,-2.8596689237931345,-13.599696016548187,6.592650111330625
20240926,-1.443992935145346,-3.452589191659744,-41.75483490714542,1.947371978443847,-2.983488946532469,-2.4106382382895397,-12.237010944584455,8.295024432379945
20240927,0.4191804989942702,-1.8311463316215724,-39.446238191232645,3.8080443731937996,-2.05963943605565,-1.5905686854169099,-10.180327944073314,10.147938985701234
20240930,2.556703643598914,0.012007422345588303,-36.107725557982405,5.820580682478098,-1.035299256133185,-0.4857902645756847,-7.49653169623657,12.024811222589621
20241008,4.694198252179406,1.8709113022977284,-31.515552018703808,7.556540651604128,0.057906678560538424,0.8088322742250912,-4.175190140893624,13.406191016732945
20241009,6.884877018435734,3.8653653295668486,-26.101479196649226,9.128898143816269,1.1905903448538109,2.196387649762369,-0.3927747158683732,14.477949489244098
20241010,9.122640255809895,5.943762750520143,-19.966580307874388,10.573702432356598,2.376485697629088,3.771401590174695,3.7851505899477216,15.474072034526232
20241011,11.196795669852547,8.040136993872057,-13.712868425931111,11.678485016668207,3.4849009538536433,5.324122618668793,7.787273313445993,16.407248999781586
20241014,13.134431567841137,10.126284086478226,-6.804156476314673,12.599959454334401,4.622040643645978,6.924424577137882,11.715825251863839,17.110743389073374
20241015,15.0662579734439,12.23592337937635,0.44469376429027446,13.517832953375937,5.791565492067428,8.639413685285051,15.518278115662671,17.57551323193159
20241016,16.70937742671948,14.100875068529717,7.134168100738937,14.161664829201941,6.8448411319205675,10.105410198077621,18.86464146920454,17.822466076310022
20241017,17.928053528332022,15.645877851958382,13.700495445885416,14.339060145548821,7.730642661340197,11.305198754699965,21.54467144134258,17.70071982487153
20241018,18.44556989440908,16.552635175847037,19.407471166277375,13.95839070927194,8.288209605205948,12.049627270769621,23.341028242234195,17.176670636157333
20241021,18.495414966356588,17.075303236521318,24.329949085841722,13.215414286235172,8.623723199619965,12.394130925327307,24.23634046454285,16.416413122600844
20241022,18.269246470575037,17.344011650656814,27.55382596286738,12.482712685448211,8.775292482102037,12.366742282661908,24.22645720346433,15.89214921236955
20241023,17.719363257307382,17.25912261687142,29.310386604519362,11.691896392841967,8.782513903196707,12.139107028654648,23.555952526236048,15.506242785289468
20241024,16.921108324321747,16.917394153696108,29.74285129120791,10.837680720619565,8.617535486823654,11.704027499620793,22.326366347827424,14.999651146163814
20241025,15.978577245095103,16.33110482184959,29.25942260649582,10.037538951773639,8.368116250429905,11.163683135159001,20.832981096646748,14.504381381817362
20241028,14.972986980939972,15.589136173092323,28.055421314117506,9.184722827943023,7.996596689672176,10.566355788744382,19.187360382865762,13.95346823768905
20241029,13.989968815871944,14.760481912689874,26.51312697560413,8.359871801471819,7.569153114261833,9.963696250780522,17.70384339918457,13.448284220985741
20241030,13.136616142566838,13.984239312578302,24.846836322608393,7.6202575565186255,7.144506565829146,9.454192408170808,16.27795064052061,12.983958303352104
20241031,12.372915765544194,13.24051193264733,22.78911917863378,6.9906416890653835,6.744316020364221,9.005872803217043,15.077846411795518,12.595322469272388
20241101,11.968078344678718,12.838138891809306,21.006743084265395,6.5771549322564615,6.498226130765033,8.72276152769557,14.24903198282591,12.339385246790304
20241104,11.620936535803956,12.492844729520966,19.301206110459002,6.213146963562415,6.268194826961315,8.474664020623356,13.56564983359687,12.14802882616752
20241105,11.762050606680514,12.6157524563218,18.13696063918259,6.07373145459123,6.2554666662481795,8.614203384708947,13.392477987426776,12.357665021364442
20241106,11.997725050549013,12.791523356405028,17.25677905039682,6.014222912117433,6.35388227471456,8.947870980460594,13.384928817488264,13.134940882614451
20241107,12.218758987648224,12.949306440285984,16.492501536685058,5.943401659453444,6.403248893200178,9.289712611208708,13.363179974505153,13.910185806502081
20241108,12.430418663910448,13.09827336811798,15.794431779081666,5.877346639399139,6.444779699594402,9.619405460191764,13.351052147807541,14.541081073109838
20241111,12.535685344727137,13.183806914307404,15.09873722570473,5.83072474006085,6.488475038223841,9.856386993930046,13.329488026238746,15.094304400536835
20241112,12.51497785285014,13.174797701861948,14.130619460057526,5.72751446347882,6.457336980208281,9.991793680293167,13.162229910962957,15.470403583315962
20241113,12.35574144308643,13.057465130255252,13.018532154438835,5.567412333000868,6.352452528216456,10.024781158235806,12.92318008989176,15.789780413175038
20241114,12.135589236344789,12.899186495475938,11.729436875465751,5.376853873705174,6.213245543466153,10.009080291452184,12.64931259086273,16.09813413255758
20241115,12.12350319037499,13.024294852325358,10.315740380755212,5.221224809446324,6.145768589875475,10.083392900461591,12.385379610611412,16.48830879020799
20241118,11.883754976990781,13.070215978684036,8.652025501320951,5.022074152473112,6.0352724454038835,10.033484995313753,12.033480281539681,16.764606027506364
20241119,11.090467929847321,12.531224653720846,6.253666769780524,4.607436591943773,5.692242977506014,9.523700513783703,11.306421059819293,16.654920501104723
20241120,10.19867632477264,11.94378462776411,3.7321426327422307,4.154644658188525,5.251891549023104,8.840245713095536,10.55398910015766,15.96967665234143
20241121,9.35156027562704,11.356763381821366,1.271611441562619,3.739072905080776,4.863136132323471,8.21611317144981,9.930499607620403,15.286979609226922
20241122,8.521936720098983,10.766089924901301,-1.300459469510687,3.355504111108921,4.489882686215299,7.63525314728519,9.417026456805864,14.70794537535983
20241125,7.732087702635056,10.192694484610978,-4.014137087659169,2.9484787225762523,4.07897420472703,7.137369201949533,9.430348597105215,14.449173106312127
20241126,7.000272191229812,9.70238749939883,-6.811437531874955,2.571626182985811,3.7169728240757167,6.716826620324578,9.480608026125122,14.42039938282022
20241127,6.283578868098103,9.218037590092914,-9.660706202480625,2.2230663355332805,3.371697086625668,6.354115295207927,9.57764258017538,14.456840779767507
20241128,5.591872597212496,8.728375425293153,-12.59013401394232,1.8621504921386978,3.025987427377669,6.0619487978452975,9.680251958230697,14.497340989172955
20241129,4.660868860673269,7.9009088529314555,-15.442260173829743,1.411062963698121,2.5469650540334463,5.6822809642893555,9.751593826173188,14.473686042844244
20241202,3.9584427286703123,7.114959054135028,-18.182449942002933,0.971533236187368,2.0764876555086964,5.471750919578359,9.84215647142688,14.552308581624096
20241203,3.3729774185908763,6.461043617485572,-20.87061394977912,0.5002031530177559,1.592476708040396,5.407802706666391,9.91680499563539,14.728226067032146
20241204,2.868441787683727,5.867422739091174,-22.962756413277255,-0.015689236520521864,1.0754917024477593,5.4180352302980594,9.961162284163853,14.87637064631809
20241205,2.396527841017538,5.313637472332284,-24.88781295341499,-0.6193353507652468,0.4859772255756171,5.458781572024221,10.025462790734316,15.002431620471906
20241206,1.86862813078879,4.705538880482905,-27.04834475089603,-1.384356515884628,-0.21201389971845438,5.508711764316753,10.039220377086654,15.211839334369948
20241209,1.292987883765402,4.063406758596108,-29.049941131040473,-2.2451260014083467,-0.9530934611643533,5.620290056012157,9.65228372724116,15.271017618064686
20241210,0.638614710135905,3.2999008490129667,-30.578894632685916,-3.2315228690656053,-1.8501697174790626,5.759154603868764,9.270404307107748,15.359777524476304
20241211,0.06954622039357922,2.570074576026996,-31.36686743176899,-4.282117416243213,-2.601739835480339,5.9216736133162575,8.871816438091154,15.296648506083125
20241212,-0.4489399739260223,1.8866244704162667,-31.619717129010116,-5.271411714059971,-3.2654449289625367,6.09322595244324,8.524901885381375,15.23034798383239
20241213,-0.9123287219334321,1.2431709804844149,-31.332509781797906,-6.200019579232142,-3.8332821898925595,6.3275524782990376,8.186736355862068,15.223886777370394
20241216,-1.4565704881977832,0.5269755669363536,-30.588898362816806,-7.069754291553521,-4.343124292789111,6.561895049159605,7.866050938446703,15.107311538600204
20241217,-2.109959288208556,-0.323694615944808,-29.600506689288444,-7.964807500852158,-4.873385918633572,6.8816887835029785,7.66465772722655,14.881225819075407
20241218,-2.900595177784655,-1.3246570057852236,-28.887182746521894,-8.937818281562578,-5.453765412318307,7.129668893317925,7.460706228651658,14.66469682301254
20241219,-3.841619993794115,-2.492767064452349,-28.162214878219743,-9.858632679859276,-6.04936103144597,7.100595399474122,7.134226469240881,14.377945318314534
20241220,-4.92850728714722,-3.8046821035125613,-27.045185855358298,-10.956056695246184,-6.718234724400873,6.921051911162075,6.777394439436158,13.904677125139655
20241223,-6.21968711528819,-5.36981798067939,-25.934484618581923,-11.96807319211289,-7.497503924584347,6.48935240315566,6.251636466122044,13.214207003752804
20241224,-7.670859509047713,-7.14002770340395,-24.587755638507176,-12.893461956299468,-8.21905689229855,5.869094088104212,5.6293352145670745,12.267178990833017
20241225,-9.297484935950463,-9.148550274862602,-23.554932296880338,-13.756619671412649,-9.128190166969967,5.0526974840459555,4.920705030977672,11.316590762760079
20241226,-11.118382820169774,-11.405015210954694,-22.556904242935246,-14.603967390398115,-10.142392427689284,3.93155929514567,4.030851159263114,10.193469495161299
20241227,-13.08807714707464,-13.853021930005355,-21.604449119721135,-15.424064205025571,-11.273623945686445,2.3851421449496386,2.9049773270227703,8.747480395192214
20241230,-15.063156290682926,-16.389695534245252,-20.733310401216354,-16.210493162757103,-12.442153839258085,0.19083186491023216,1.329927305136671,7.132839799274691
20241231,-16.730145717009258,-18.780687578997536,-19.601157178130016,-16.686936470182005,-13.437241679863277,-2.4898903178019607,-0.8482908560437976,5.307290143027231
20250102,-18.22373250332883,-21.080648683084945,-18.35746962772015,-16.89701156841604,-14.215900668921382,-5.536400739274313,-3.2668289266187864,3.2386509687910006
20250103,-19.477796640652663,-23.120415235785195,-17.034128777200817,-16.938053714978956,-14.776388308818063,-8.567696609175705,-5.459854072453785,1.076686305035252
20250106,-20.602119548158306,-25.01714690034436,-15.798910606579017,-16.550666451596083,-14.970721615845305,-11.68650791498251,-7.763333243234713,-1.2528326740619031
20250107,-21.41678943526955,-26.55157901592322,-14.378270358462851,-16.016594521434126,-14.951078645053366,-14.80554203134688,-9.776497995181224,-3.757061211203323
20250108,-22.00473317262987,-27.78808658267786,-13.27067959742711,-15.348574299318708,-14.824273526651798,-17.986531161079373,-11.916146656593263,-6.508800842801427
20250109,-22.961954694080568,-29.40643234842063,-11.800059652500725,-14.616607774249056,-14.873495726639431,-21.18528816233391,-14.045641162573787,-9.91184347289574
20250110,-23.824235389225812,-30.848234893254027,-9.942200812806872,-13.968574871686046,-15.003158883972263,-23.914862455281238,-15.391887012746297,-13.473218593736167
20250113,-24.636114751207383,-32.035008051877554,-7.87276284910521,-13.37259096498622,-15.095136753538386,-26.29579763866554,-15.829971249426684,-14.920420632523738
20250114,-25.196104550755386,-32.89357052380451,-5.344316659537637,-12.590096113082035,-15.029095098303825,-27.689344515898064,-15.243716385896809,-15.846133339757094
20250115,-25.56266428696209,-32.98128123598796,-2.6317353324804147,-11.920287125409846,-14.954338014056436,-28.280160592723718,-13.361447130896856,-15.95509392600782
20250116,-25.745986614670105,-32.747393918332044,0.35875837711539166,-11.279310760709308,-14.89315698532634,-28.263557685552826,-9.969243595969196,-15.048437208338184
20250117,-25.789796749914412,-32.36228606725533,3.7924644319181233,-10.552665652383858,-14.60126581731849,-27.77791526930564,-5.690793708509476,-13.403861193755775
20250120,-25.263567159239336,-31.51728160480529,7.920535544933634,-9.781756392455986,-14.28928462743367,-26.75119887594585,-0.3675392484137002,-10.905084027270535
20250121,-24.398240028256133,-30.399921510524322,11.153448105067636,-8.982384919624801,-13.822413054052703,-25.328739816471536,4.396423518026664,-7.491280640816158
20250122,-23.234512135611396,-29.037487320712902,14.396535558499451,-8.139516799786959,-13.22240988190926,-23.495895986262195,9.648192185512332,-3.608833493992572
20250123,-21.36523891464904,-26.846097487175843,17.36389586649989,-7.226152728428292,-12.26885631787383,-21.31269442240756,14.288363680833783,1.2959578294789502
20250124,-19.1800234971715,-24.390080102376814,19.807024193181874,-6.165632737702988,-11.091375557057582,-19.19943240251273,18.05655379656822,6.671696433187916
20250127,-16.618137541312773,-21.75886862508988,21.844814244002457,-4.985291270460714,-9.745425825177046,-16.908506390435615,21.075039678159822,10.34909108245768
20250205,-13.929934750291222,-19.066520618586903,23.31060821043358,-3.9296339527481683,-8.383752717822746,-14.902602290296528,23.80420433477726,13.879146248908684
20250206,-11.5306702421417,-16.9684944081306,24.55293144713934,-2.929951255716707,-7.062937248064759,-13.291587184298837,25.4423691447987,16.77306126081581
20250207,-9.160868647554626,-14.988802785384943,25.61593691159319,-1.9351812314878805,-5.746296968297043,-11.652893835488609,26.071762265501935,18.529889450685506
20250210,-6.839056089532333,-13.128601284680192,26.375391296463835,-0.9982316334020199,-4.601114749693968,-10.098459111806136,26.283350613331184,19.8845036867519
20250211,-4.86778181346471,-11.584754639580296,26.587138912797194,-0.0587583352123237,-3.5537792969459177,-8.651334410891353,25.733909399271994,20.579809180156193
20250212,-3.315789599266832,-10.315866430378655,27.339349591781126,0.8167920296886445,-2.6041166990384714,-7.323033194630361,25.209695850786478,20.082954790023365
20250213,-2.043366630162295,-9.236350853978081,27.779949212484762,1.6865490694773697,-1.7215729444481735,-5.9654984893437994,24.35296110476542,19.24690702752901
20250214,-1.0782413046819581,-8.368850829282746,28.030843622577084,2.489250575522198,-0.9225025596435439,-4.810781411618323,23.79038703255048,17.99730508909579
20250217,-0.4540338726542887,-7.72061013534597,28.210652406640158,3.220755316431468,-0.2064129177096925,-3.794111004845164,23.139363738233794,16.42330844256212
20250218,-0.10615329917492991,-7.222691633357144,28.23441427644656,3.9045930742633526,0.4367292709225292,-3.002348373669348,22.19732358858149,14.558551868593074
20250219,0.09387519263359496,-6.805698808486959,28.207842468193824,4.594906436849112,1.026267818170885,-2.2578393813893896,20.63633018384863,12.503237392097233
20250220,0.3295568941599752,-6.471906085450202,27.871926948590193,5.286899602101866,1.6258151418135578,-1.5181114234548283,19.042171262165702,10.458573625877007
20250221,0.6971039386993472,-6.007595353671953,27.266054206453727,5.939578419277475,2.2907295547949684,-0.8473699062960341,16.942642792356224,8.78097859028117
20250224,1.240578146411639,-5.404441470133055,26.449214689996285,6.658400814979991,3.048309894369371,-0.17435762102120608,13.89563416022444,6.90596706565515
20250225,1.9143221029912545,-4.738062491702498,25.65448418528129,7.297830349409334,3.7276591115717896,0.36015940298484334,10.42162301194661,5.0520669883478035
20250226,2.4097891635848083,-4.179558310168652,25.473544514685017,7.924518680085435,4.382253988262815,0.665451459781991,6.918671544914334,3.720584208631331
20250227,3.0203649905020296,-3.5525597239085434,25.590334681905002,8.483774236563196,4.9896232627232315,0.6172974553026692,3.144805336120984,2.5799301603754117
20250228,3.8472348309304607,-2.8374825066593092,25.629744092209762,9.05109601768938,5.630321271396687,0.4230644412884906,-0.6460633863729351,1.534453358652881
20250303,4.877677427894998,-1.9975282121576075,25.78973588412412,9.644707507766439,6.337091456706454,0.033701987517990396,-4.480128811242059,0.5964075365831707
20250304,5.803708072133371,-1.1823468819941685,26.04558456003478,10.240439522608712,7.074153262602925,-0.600062313893088,-8.225281412050402,-0.29640432663797794
20250305,6.472630955935392,-0.4787808115927447,27.39793921798824,10.739773728730388,7.757080860413557,-1.543818336676342,-12.03470896823736,-1.1365937864343234
20250306,6.802376823102069,0.05512729090353545,28.736955956972807,11.18098975711135,8.405891627671785,-2.827416316538836,-15.947785473364236,-1.9333374665289447
20250307,6.722920249793205,0.3287915839152735,30.048414748514805,11.628870137951736,8.915694485835086,-4.62842981032596,-20.809414510369315,-2.9066274092492863
20250310,6.052007432764382,0.2277871059087033,31.3785513706433,11.957415723217611,9.295797515213485,-6.772521336005513,-27.48509899808612,-3.8045557169817044
20250311,4.751841548990143,-0.14866569498012505,32.70068495906492,12.157555365701324,9.561844133229867,-9.208427218969794,-34.5981269619674,-4.676721405646403
20250312,3.2897281159541834,-0.6162637368171847,34.31839318789293,12.30535244353641,9.730961302380393,-11.591748027330798,-43.05070295031976,-6.149858886244656
20250313,1.4840617887548702,-1.2680389301418036,36.01259405878607,12.379618364262111,9.849042966085792,-14.136983169723257,-50.96078723070065,-8.178156237209736
20250314,-0.41970902103327207,-1.7070849903385883,37.88745534191391,12.483341470465554,9.988803825594404,-16.570718391818136,-59.390696662232585,-10.181224474319624
20250317,-2.3306832777915805,-1.816056289401507,39.78938212850396,12.588950206813106,10.108751824731488,-18.468907021433193,-64.61998025697379,-12.321587665703968
20250318,-4.330794195923395,-1.9017348469428585,41.993484694478106,12.532443349015745,10.103688982036084,-19.931007685302838,-68.98243843538573,-14.199604680461896
20250319,-6.522477460781613,-2.000181707726719,41.80242038932878,12.399326955129515,10.028381503008491,-21.209674570009952,-72.47795579831796,-16.367719608211537
20250320,-8.899992449217919,-2.158945887072269,41.57255307112957,12.15649470744009,9.704044811644263,-22.174826569288335,-75.23650610847453,-18.604937821225246
20250321,-11.556106233856617,-2.4084472595994018,41.28207167563481,11.92626486221941,9.30993050546907,-23.088087560856877,-76.39350767878118,-20.81254082498992
20250324,-14.244362569826238,-2.6245860934627245,40.58332678239009,11.501089209487045,8.606759684816137,-23.89349909297387,-75.19755834052734,-23.142601217132317
20250325,-16.233881169770616,-2.411911172932971,39.65663202742943,11.0683633716331,7.997650433181503,-23.89913489634162,-72.45253446927826,-25.280049465196335
20250326,-17.780500513395257,-1.8508064702446154,38.114923219854425,10.622015136170813,7.49865592564125,-23.8106414842817,-67.73339221461055,-27.179282474783367
20250327,-19.354362376336923,-1.054156287054607,36.13800276627764,10.172615880495906,7.14158874142215,-23.26808971246558,-62.79429240986839,-28.281603969504534
20250328,-20.778535911799835,-0.42692750657108086,33.910691978868606,9.649883120898513,6.886715930595648,-22.429288816256545,-56.64797124957501,-29.29804650955669
20250331,-22.198688023362045,-0.1697292972558369,31.459950635564486,9.057016394140964,6.673476036537645,-21.773922009908702,-53.08619904754526,-29.978919455178826
20250401,-23.535767711492685,-0.2031488164606508,28.186472867938097,8.435717811039149,6.478313004348069,-21.288095245650634,-49.84570330811608,-30.821437285842403
