,A.DCE,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,CY.ZCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LG.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,OP.SHF,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SN.SHF,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20240605,0.34784894225606866,0.0,7.776632130239838,9.328127848005783,3.9167401118561456,-0.12844280917740933,-0.3869170078130095,2.536861347505486,-5.711039821124663,0.0,1.6447904095222166,-6.438921053152515,11.292750726694212,5.564251656139988,-3.1673363391207694,-4.81385835264205,2.537160996076116,4.101117089492646,-3.7188071417282775,9.34252534312146,3.835046075997312,4.044744191865234,4.886283115083346,2.888063873862855,8.618167563177366,0.0,-3.0626701638255325,-6.89155573254412,2.7401936737514454,3.2317227516791727,4.935171714763479,4.371984640610135,0.0,-3.169033051611025,8.51439043110805,10.825794253372287,4.715485159410635,0.0,8.416144976987919,-4.612870570244924,8.558640032732125,1.8971468859898832,-0.5880015910481284,2.013653492809483,-5.706347990426284,5.916228220461277,2.6825230900148602,2.947078580976752,4.838422127558855,-5.598416390416682,-5.8048548317849145,6.785788572084604,-6.0655446130259785,3.8954661004387914,11.204360172635477,2.938566846951605,6.996310766357856
20240606,0.17050903837365272,0.0,7.659389476445101,9.005069458286703,3.8958581190318746,0.236960879979429,-3.5178125070193165,2.184829242301393,-5.858860443354545,0.0,1.3605959479047118,-5.970114560377152,11.740413374330052,5.436541761783707,-2.868901799738785,-4.25866964839903,3.5657353920412174,3.960515581681257,-3.802890233820815,9.108893751854723,3.6529649862097346,3.917313193897129,5.212572043390754,2.7575984112842717,8.184896688477465,0.0,-3.0530552429694007,-6.731586469529708,2.261992317566654,2.77802214915983,4.841485119798239,4.124728166898991,0.0,-3.015069336711764,8.587236472025003,11.173158799655985,4.939056339346077,0.0,8.640050816092362,-3.67082019715678,8.318624849233858,1.363619865152665,-0.22031944201017636,1.9204832308632835,-5.6961089320766085,5.307908394162662,2.9070150958135224,2.784680971370123,4.960828675238369,-6.162306367080966,-5.605334638054458,6.5510021459488295,-4.8789960945158,3.7469627439789033,10.691373314603075,2.944296404683182,6.801816176215829
20240607,-0.08204453184378703,0.0,7.496269751322241,8.702170923765813,3.8737825062137943,0.5271804477824243,-6.646406769595508,1.6987443229268189,-6.093521112737377,0.0,0.8755384016915869,-5.5130494976825295,11.925030367502211,5.308088670847377,-2.5912519648453016,-3.828031269363097,4.481815193079395,3.807324029499003,-3.891173527727152,8.87929778625417,3.4408996761411723,3.8287953596613966,5.655705635958915,2.632228176857058,7.495265639599578,0.0,-3.087331428299605,-6.590729804256182,1.6623971625138827,2.1928305996631714,4.7267187434878855,3.736862921785014,0.0,-2.8819976216698997,8.577426284035386,11.126962726986187,5.027524011538781,0.0,8.472853161109107,-2.8556536690505103,8.064011779059202,0.759250170972832,0.1030117335733793,1.8061913852786615,-5.674962605258137,4.694320465541305,3.0893224392042007,2.6041721618518894,5.034730617799989,-6.733921318243532,-5.3352721708459105,6.178051180944622,-3.8627956959395204,3.587691664970632,9.989521850467167,2.8147577896772056,6.5837643020285
20240611,-0.4215815596125105,0.0,7.366057396857487,8.644989206958119,3.89280832920321,0.7690579957114656,-9.646829410974718,1.1034286326581242,-6.369056591699387,0.0,0.2800824411397733,-5.191898524307928,12.055754295925666,5.268919740791713,-2.326419989690838,-3.451365126052292,5.386011401323344,3.6450064704622323,-3.922929090555888,8.546392560698964,3.2126963610984616,3.7148245168601544,6.058511659884885,2.480267996172127,6.815540847787007,0.0,-3.1236207085815977,-6.385549190565159,0.9353182088347689,1.5690393620746144,4.682725944541974,3.2524257628394837,0.0,-2.747726217385154,8.52834326234274,10.857016867180288,5.02803283727487,0.0,8.143350339834184,-2.133646823485035,7.764655775496985,0.045975394352965056,0.42756646177295704,1.6833056209086532,-5.588807203109724,4.18914717885435,3.2121845628343366,2.4164257974873093,5.110997808270344,-7.2945157577178525,-4.9632475885137,5.808361055382989,-2.9719091669742355,3.4118546392057674,9.18313502987498,2.617602856087375,6.442371183841771
20240612,-0.9653540803027184,0.0,7.208711196458055,8.526745194269584,3.9176463259494283,0.9551574644393677,-12.972492143280192,0.38160332295282656,-6.643519860538869,0.0,-0.16585712784755074,-4.924156721235927,12.173667039695893,4.214807258551669,-2.0941590481175085,-3.1419187073860106,6.224416788086575,3.4943064114158986,-3.934370660947451,8.154995934413662,2.955246391411798,3.572748480282371,6.4306190351391015,2.2852733451097165,6.005051131281254,0.0,-3.187146079233744,-6.159346202816243,0.0635494082840341,0.828816222093162,4.6352377267766665,2.5811796955406434,0.0,-2.604353133120485,8.457461924073165,10.350041068429523,4.929018950078673,0.0,7.565003431602792,-1.5098428356154003,7.404735082117909,-0.7878270973184615,0.7718297649806627,1.5456977664501421,-5.477885573788114,3.6892921259217246,3.2822188190787656,2.22250272260517,4.089054758489323,-7.765660467239578,-4.51846087592901,5.334587119312522,-2.2572688864529944,3.2097244063637063,8.287876279086653,2.382882374443271,6.314918825883527
20240613,-1.6021013015311978,0.0,6.969837207769168,8.376102191589895,3.9468079746914784,1.118748464272467,-16.06795781297181,-0.5087303898616139,-6.901916017604021,0.0,-0.4807186698047626,-4.69956276260771,12.080663028104278,3.169661392337439,-1.899196551184726,-2.9532426555964406,6.95528662782056,3.303820216419597,-3.9219525933663326,7.678484406714835,2.5909175838368257,3.3865095795608315,6.750794007716667,2.0794127874418145,5.01291058249796,0.0,-3.183539437052754,-5.841268734010902,-1.0015272548639262,-0.06417703319301556,4.573286027231171,1.8150886101028856,0.0,-2.464024911723456,8.36463261993151,9.676854951408776,4.744938809030598,0.0,6.693287510267544,-0.9730307047114479,6.9711436301059555,-1.7548515332392087,1.0731012088630565,1.3901100474543828,-5.292722120533073,3.182761506622906,3.302100308649787,2.0056670131702385,3.062219191885124,-8.132866131718805,-4.116348822659943,4.716523597414272,-1.6281622802496871,2.9746038488488833,7.375282733016475,2.058008490542117,6.158633918897904
20240614,-2.4240937386071137,0.0,6.739127143487357,8.229939445675017,3.949039022037222,1.266263345777982,-15.849828095876354,-1.5338071207012138,-7.0697127539348585,0.0,-0.6411925820099559,-4.513485477837524,11.915964661567477,2.1188716610284026,-1.7231741344813847,-2.796086232860729,7.638614222476399,3.1278038154701235,-3.9548445085538013,7.215957434407961,2.238955685959868,3.214697048911208,7.131727202371572,1.9003718346686318,4.044112827436729,0.0,-3.114546392555306,-5.549625942477154,-2.210654604001161,-1.036105301873965,3.6455242618352757,0.9327961050705786,0.0,-2.3195241661495047,8.302576413390078,9.24377056576751,4.478899440338123,0.0,5.688909405358598,-0.41439828565415615,6.551547432110437,-2.801558563344794,1.3477655484800046,1.220312170474922,-5.099529948892919,2.7241509681290506,3.308822972973921,1.7792015946029551,2.0323843042315346,-8.407553705322494,-3.811308101189209,4.001207856451748,-0.9794484000717997,2.712122097240715,6.513713469127736,1.639386617850385,5.999705475436036
20240617,-3.42137455931048,0.0,6.526156667820209,8.111775752648292,3.9390840578111908,1.4161833352253184,-15.643262046830637,-2.657869785939882,-7.306317012347619,0.0,-0.6426869959889753,-4.417822346491103,11.740194050905652,1.0663282025649825,-1.672880107781707,-2.718076431947654,8.132206910976162,2.9676872839533317,-4.004112916188791,6.737317319767923,1.8847952403292882,3.0400760044821995,7.429334059795731,1.7215870821472183,2.9621457779776796,0.0,-3.0178447962023016,-5.326140479756927,-3.4906017785337413,-2.100098156646007,2.714765205857632,-0.08328286446417864,0.0,-2.2071373848835476,8.351957627822006,8.745497244455922,4.120772366617468,0.0,4.462902638622133,0.053892916815634975,6.11697372891637,-3.8144090088890152,1.5200775888656004,1.0406001819880335,-4.937944881102599,2.2623503675791596,3.325895526321685,1.5166841392014205,1.0001078562176908,-8.58857267719141,-3.5662327110579617,3.1530887495205357,-0.4384173983353194,2.418474042296617,5.641412456986801,1.099917860624664,5.881121959669104
20240618,-4.609437195748041,0.0,6.360984276236316,6.443824554193121,3.9408337280722474,1.5739910334261886,-15.487643349039429,-3.7781489274101494,-7.529116967200497,0.0,-0.4538664223828793,-4.436233877057528,11.451872172854287,0.062472494953794186,-1.708791146442792,-2.721395524109753,8.39211605283495,2.8196478966176213,-4.048822235243139,6.347740950459659,1.5744563041067636,2.881071444974181,7.708131462897225,1.5775291962615343,1.7155974888226975,0.0,-2.8796960867641106,-5.108081079395388,-4.756374200473386,-3.3286483047622992,1.8014353231477591,-1.0931411760441185,0.0,-2.12517538297518,8.457370266781872,8.247695785998635,3.7037726228388355,0.0,2.9914551250604626,0.36353143846236124,5.777229356664583,-4.785420215958393,1.5679105079949753,0.8634032736188093,-4.778928712544868,1.9063665256465736,3.2669285015466007,1.2107317715250647,-0.015033498850126371,-8.831863021673273,-3.283327532862168,2.210135423348578,-0.12386448397579403,2.122282114074546,4.755241900432542,0.5123169219020959,4.678888887526929
20240619,-6.181189505091422,0.0,6.190300336123952,4.792929078755668,3.1692774702567075,1.6854185878011962,-15.333551610736782,-4.943700610043801,-7.733031709596636,0.0,-0.2386312358936921,-4.487169281520068,11.239291223544145,-0.9608276450868265,-1.8801838724982882,-2.839079979576258,8.531379019826314,2.6485547688843045,-4.089900249087841,5.970479672725086,1.2666005996445031,2.7476304283777453,7.695903354399905,1.4452645959001946,0.18743442121292175,0.0,-2.773495874328893,-4.885276194731683,-6.078714499413862,-4.741264179558335,0.7921621553674292,-2.2100600419893506,0.0,-2.103772144529977,8.563827440677743,7.664675608742425,3.230780092862493,0.0,1.1974668113965052,0.4973745485880601,5.445607778241924,-5.716920893702712,1.5346596621568949,0.6752072045574854,-4.621348718442315,1.4682648985866027,3.205255426394545,0.8953764298674443,-1.0183808985504061,-8.983890803947503,-2.9957188457321826,1.1666939936774403,-0.031650618710611075,1.8234524655483122,3.8242577484987175,-0.24480899765339717,3.457083940205889
20240620,-7.9796536355768515,0.0,4.811931086049252,3.2083548191984006,2.396097329977842,1.7846678552349051,-15.41134798263922,-6.084891146049599,-7.827911922502037,0.0,-0.06360748487678022,-4.555486097713706,10.966667537718813,-2.0957766964798052,-2.2034392031762775,-3.1030708831884524,8.54203685778326,2.4471926237997224,-4.0806506261984055,5.52361284118764,0.9711045816619186,2.606148834309054,7.627182475541193,1.2990588192898875,-1.3048549242628327,0.0,-2.7517828626724716,-4.566073077520072,-7.387633339660955,-6.044490256659992,-0.25843884263813205,-3.272220466705579,0.0,-2.1110149598309578,8.584595154175496,7.450002696069018,2.80693458577211,0.0,-0.5736366970044674,0.5831665598033511,5.066776710009023,-6.5848386098935725,1.4702022924669425,0.4840790859587204,-4.29250002888063,1.1450286300671957,3.1861702732396555,0.6295537478697396,-1.9816350374665892,-9.079896992940546,-2.7968767253040827,0.07330348215797992,0.022650136270477572,1.519731979093399,3.280406866301119,-0.9509365317531854,2.2839201917578644
20240621,-9.889862277498095,0.0,3.4360296012206044,1.6263070566939115,1.5518901340018076,1.8896068173720542,-15.525879047150951,-7.1101640919051174,-7.7953206334293625,0.0,0.15042920187923098,-4.606235786500657,10.422614780266578,-3.2205004661607393,-2.565812623283451,-3.434422269514415,8.424816464595795,2.244669490120724,-4.019211233249158,5.116687197155187,0.6965576112475631,2.4837061689092605,7.187543588949754,1.1610494504316275,-2.6885492527003096,0.0,-2.7809864198065246,-4.2356493804827435,-8.59178243866662,-7.1553255995607525,-1.3056249022316537,-4.252841965752201,0.0,-2.0927403857860343,8.473034099852766,7.618273288700805,2.4864306151666327,0.0,-2.0860816232731825,0.7448896698248928,4.7211092965744434,-7.334890681408514,1.4000204131638367,0.2848795659070851,-4.0582070243749895,0.8337540400837123,3.14726545495684,0.36681664383700185,-2.9431965178207284,-9.086735802688432,-2.6226265217085385,-1.014804142219542,0.19727435123001524,1.2164380736812992,2.7447938086269184,-1.6012446822153128,1.0988496275170174
20240624,-11.763264322139728,0.0,2.1255145198665497,0.03146134142935748,0.7086294027480093,2.0628319884462822,-15.613634123451106,-8.056478856884027,-7.574968697773115,0.0,0.3923840840917544,-4.699821393466772,10.043641024738177,-4.323650047365075,-2.9733773664441467,-3.782605128580139,8.313238748582132,2.036136574967165,-3.88413055160281,4.690438308248426,0.4356895823185763,2.371682188969203,6.5802437851144555,1.0176833822705205,-3.8605321337793983,0.0,-2.8537746751217092,-3.8757402915957124,-9.752503412636644,-8.142065402879522,-2.324225736682967,-5.131814999013991,0.0,-2.05744292706026,8.284823128451578,8.064857151061537,2.2686003906462164,0.0,-3.3294414251459927,0.9934661876830398,4.416164520895859,-8.171528797093575,1.3247884885249233,0.08601480790383534,-3.784140553518809,0.5438390667670592,3.082393346437419,0.1159461034125079,-3.859289046667557,-9.058071494096476,-2.5500352684006966,-2.1911953573579153,0.46203835525839204,0.9021575106809953,2.2374647320872447,-2.1880916196639943,-0.07697623968732101
20240625,-13.03344156329765,0.0,0.7784151187046734,-1.7053714505100752,-0.18986278946271526,2.2639088780185643,-15.980374620926442,-8.87848401507304,-7.225955361280634,0.0,0.5934560595285188,-4.784447475163335,9.746812253275342,-5.517256326484517,-3.427321048364359,-4.129047028321362,8.151770526747532,1.8327758098271538,-3.7028663834408557,4.283443095414715,0.18490270025063618,2.255982471443926,5.962517076955583,0.8688867688183712,-5.026664262343058,0.0,-2.992335542439055,-3.500231878832815,-10.757111600072708,-9.051323771342016,-3.4113008003635943,-5.914811694573769,0.0,-2.033127590016649,8.123750378039228,8.816786544649341,2.1193642332396125,0.0,-4.488736784501116,1.287411844043108,4.091747269533092,-8.854152628085728,1.1955294775457286,-0.11678631037169605,-3.493180792750954,0.2507244039564071,3.075187401109577,-0.12927381769343038,-4.7894403806307055,-9.197773432053364,-2.5971818892010226,-3.5615703047877534,0.7724212690905612,0.6002343829424125,1.7348251848272673,-2.773061984860636,-1.2891605071983336
20240626,-13.598021617343024,0.0,-0.5622462476250856,-3.4447650697450203,-1.132881761623789,2.4831773691794914,-16.095110959412455,-9.53723621260812,-6.812015759223437,0.0,0.83367171389812,-4.87007666150962,9.545011278661116,-5.73876672840607,-3.9056410001001254,-4.483518078863119,8.035812900358508,1.6233426045822494,-3.481312321413231,3.830930358936233,-0.07538984089536202,2.1341697712123655,5.352278283915364,0.7084991415556247,-6.243136191250198,0.0,-3.1470341747352317,-3.1129418288249093,-11.547351273758663,-9.862064301415922,-4.529095043221277,-6.5653148890124235,0.0,-2.0162868989871456,7.962972582976255,9.624404000286194,2.033078776489359,0.0,-5.61720466384543,1.6055424744808862,3.723772097435864,-9.32605853879016,0.9745612341102402,-0.3278427631640593,-3.1934206702847465,-0.05985630994739657,3.0906817700137657,-0.382221441508069,-4.8123610892957425,-9.314593608775388,-2.7277642204177415,-4.941296194465096,1.1159392254846547,0.2993469709927557,1.2053549423181655,-3.377749628493096,-2.558540265807502
20240627,-13.863014072196565,0.0,-1.8282441975745014,-5.156031333723816,-2.071257026604511,2.6645449474390728,-16.479161110932107,-9.994327284166086,-6.350615491526033,0.0,1.2486691790877238,-4.937677039498005,9.731845462660148,-5.975651567908774,-4.368393057817859,-4.833516021689487,7.921295397758418,1.4265609379015727,-3.276723303131229,3.390951149192062,-0.31059806867491296,2.032608020698631,4.792625004255328,0.5486595229721929,-7.525577042549421,0.0,-3.4237434740080093,-2.7308981967569688,-12.070322162678082,-10.385856315789539,-5.617209046773623,-7.07121401070965,0.0,-2.004415948372567,7.81325536630758,10.616453761079029,2.018674968676043,0.0,-6.598337514540896,1.932499039505357,3.366621011795838,-9.58913036012586,0.7710687978667757,-0.5483085908935523,-2.9272348153703094,-0.3832598159682008,3.1238172014395045,-0.6439072779986063,-4.83101040188357,-9.308265772528463,-2.856381394648043,-6.27953180288765,1.4584459466077664,0.0580142090284871,0.6956133846966563,-3.9431445741611357,-3.8015777249621383
20240628,-13.702820547875387,0.0,-3.1055712561161,-6.930545486294875,-3.0080007162853946,2.820403225487211,-16.853536860064786,-10.256319667274271,-5.878334417361336,0.0,1.8012536444412541,-4.944767597374248,10.109652089401973,-6.238366384913929,-4.66461406458979,-5.201701678162795,7.754702877469063,1.2165747933497377,-3.097931240006639,2.920860349281029,-0.5094323482368823,1.9201874979112683,4.1858383512888935,0.389936461263099,-8.871072579754808,0.0,-3.7176428880147983,-2.3645349275390597,-12.371029277019609,-10.78012653660359,-5.863676558818763,-7.499994525820426,0.0,-2.0141999539715796,7.6550116273279265,11.599347859585908,2.0294098316256,0.0,-7.490337998685852,2.2137297213784866,2.9776781121027165,-9.663419574087156,0.5294065512457549,-0.7690548742871508,-2.6772985800650857,-0.7093801941574768,3.1717174068261893,-0.9120653358236811,-4.836182318714993,-9.224800461662605,-2.9156552465272343,-7.515454279976326,1.7535230613158608,-0.1408965648538803,0.1917723529873133,-4.531304164735365,-5.007051159203283
20240701,-13.132361161619835,0.0,-4.4187086893226555,-8.821381382582167,-3.946701712042889,2.9445050278831366,-17.226211084983948,-10.353433936398893,-5.385949422755176,0.0,2.5326937368168476,-4.893394765485301,10.588163756231125,-6.523860347109619,-4.801400927940145,-5.576086930137725,7.664918730802493,1.0089685741620686,-2.919066838836789,2.4328570873424917,-0.6951939893493396,1.8095839661225295,3.625030040653239,0.23050901591871964,-10.239480650144703,0.0,-4.01866260891237,-1.9932924132357095,-12.533442223075362,-11.0055203824761,-6.117433185709956,-7.847052959559521,0.0,-2.03684985484647,7.385557924683564,12.479916089082538,2.0816237543695646,0.0,-8.279744835335725,2.4864236416877015,2.5673455205906595,-9.657664171773678,0.27799877901968817,-1.0077019610026974,-2.4372151617098456,-1.0265709209469818,3.2229001225861,-1.1666663586974038,-4.847385695878,-9.127850271326375,-2.9576948274292114,-8.658141568107132,2.0241882273127665,-0.3010472607536036,-0.3080307757062735,-5.093385432326826,-6.2701508020762935
20240702,-12.048108889715714,0.0,-5.748019954058358,-9.137484823344625,-4.889016066279876,3.0372069519264646,-17.543704034050272,-10.334317186181488,-4.840779236915536,0.0,3.3690548335878407,-4.726370581231974,11.124666649635907,-6.8990125084329135,-4.771293490818762,-5.728710913334311,7.724252413119623,0.8002027572978819,-2.7333382017614807,1.8452128744376015,-0.8797410958965644,1.6926203490411607,3.117670390731585,0.06088070221504276,-11.349295956490606,0.0,-4.3024532297328655,-1.6208384207889093,-12.589827315224952,-11.027282915865642,-6.406147193468869,-8.111156630192063,0.0,-2.053737637792286,7.114860311308838,13.29312618246963,2.175656082544872,0.0,-8.794055006087161,2.808864543048454,2.0501072113743546,-9.570667052302554,0.030899193970144435,-1.2266452735858415,-2.1934961315343244,-1.4066209782176278,3.269763818700667,-1.3908406548101382,-4.843645897234974,-8.851407976128954,-2.952718870110591,-9.649057967462287,2.346365965285683,-0.43755045387920094,-0.8057633082379344,-5.585521968988121,-6.370871944754345
20240703,-10.331236767409662,0.0,-7.078367316071496,-9.46544051412443,-5.052923143517657,3.20380426589185,-17.87434425289039,-10.189791039024078,-4.216650967716981,0.0,4.018109058753788,-4.538046836760706,11.34541335478013,-7.263081723132011,-4.38757692647529,-5.790916747658473,7.805833094806285,0.5978965601978633,-2.540301614066113,1.2842167229396961,-1.029266713511956,1.6021020761286526,2.936496690715862,-0.08306834822431744,-12.077219889651342,0.0,-4.534662244122861,-1.2304138290415347,-12.491121375611653,-10.781960469052663,-6.5715719607156915,-8.189315480999577,0.0,-2.013027921060646,6.835405620351519,14.131141208960074,2.2841310432894364,0.0,-8.90634611127443,3.250292235831454,1.5464849958383906,-9.389928273924667,-0.1788063647554528,-1.4241377042961478,-1.9470243741035491,-1.7931566665821956,3.3022866833016717,-1.595937061031737,-4.851044410798479,-8.591050177046405,-2.9037911870044177,-10.396064325924675,2.7881282482961285,-0.5707976352194655,-1.287513407486384,-5.9314001621765815,-6.471796787815694
20240704,-8.128613797540565,0.0,-7.184561297030955,-9.879747226256272,-5.278764251174868,3.482813055447044,-18.03083877834543,-9.97324578998162,-3.5105246927089677,0.0,4.733918135953908,-4.24192436215369,11.66668354993104,-7.51116954164913,-3.6031931401836967,-5.703640896894143,8.01266746743408,0.41036589565727855,-2.3443868942560373,0.7106589465909862,-1.1630259120724378,1.529586026786018,2.8410160907251574,-0.2014426986185442,-12.615412789743495,0.0,-4.730250980876447,-0.8238517898507068,-12.277790616480823,-10.499130100519329,-6.722482011245434,-8.039188850219649,0.0,-1.9408797766251276,6.583940520559393,15.001002369791937,2.438631223399303,0.0,-8.772425511015204,3.8299037918256387,1.0340038490277028,-9.13500873673832,-0.35373996032363536,-1.598475593820897,-1.710994068046146,-2.541653532847804,3.353973529171809,-1.837091705417216,-4.897249205660538,-8.46324241521669,-2.7522853991550464,-11.01332927653654,3.3812455480366266,-0.7098857629577182,-1.941012433962422,-6.188208321166107,-6.658239805244153
20240705,-5.583913565369131,0.0,-7.281254749464333,-10.362370370259569,-5.440496801131724,3.8072280925178323,-18.18790245193518,-9.698284388326591,-2.770367563199661,0.0,5.463468957444254,-3.869828275448415,12.007497805602409,-7.746355323407238,-2.520010357530061,-5.5128053718347285,8.311985093042427,0.23146320950916696,-2.1985209186597037,0.22344583362856812,-1.2527185178438673,1.481179766866665,2.8266164089719847,-0.2849728422401251,-12.951045455231034,0.0,-4.85849343914252,-0.33598018026770976,-12.011682556257014,-10.176251015969955,-6.876824748137393,-7.798818477584454,0.0,-1.8319688389040196,6.4693413732341885,15.799800104919468,2.623344303196633,0.0,-8.510281477398069,4.495125505768205,0.5861496261102473,-8.837053299664882,-0.509844180381512,-1.7357681071463789,-1.493934477150353,-3.278443135374617,3.4042806546390962,-2.060362264554261,-4.946753615399792,-8.225219132035253,-2.4825306017214737,-11.511199717908315,4.068635052773157,-0.8063287238844906,-2.5726047760629456,-6.36482338970066,-6.838959759069126
20240708,-2.753345903892697,0.0,-7.457705187396775,-10.901757140165786,-5.602482569909163,4.127259694736273,-18.380564328630992,-9.306739507217303,-1.935530440210539,0.0,6.068966909328653,-3.462285552750422,12.223388172365658,-8.100013098418053,-1.3345468717973308,-5.279691312986129,8.812543349063676,0.056350010888407014,-2.068806281592351,-0.23441983616943304,-1.3087082648730977,1.4364698440828443,2.8777826398271076,-0.34232261180801915,-13.205236057086466,0.0,-4.917478572358321,0.21079820600315258,-11.548794027626046,-9.800103993567514,-7.192089364698886,-7.467225412430317,0.0,-1.6815646463122935,6.527427123096342,16.276556317036885,2.7858545637293917,0.0,-8.232204719981368,5.0387061550182795,0.13499228213246303,-8.288926065069186,-0.6710336789995427,-1.850970582679891,-1.2650244990071795,-4.068594242934427,3.444051273250224,-2.276343852967087,-5.084035045080966,-7.884279264451824,-2.08413939137615,-11.936328144939312,4.64368475143135,-0.8839607136649775,-3.1689911793374685,-6.470293792115227,-7.053129897738419
20240709,-0.17742113172565988,0.0,-7.629174762286685,-11.364127772164435,-5.738723976756148,4.418402923670034,-18.479143510683993,-8.909006461652009,-1.0058524108623652,0.0,6.559386385027527,-2.963416502741129,12.295842850242368,-8.413799285854841,0.004867462427206783,-4.9878344986086764,9.316170444300447,-0.1349669715003346,-1.9262963893345328,-0.6719714659178868,-1.3393749085190623,1.3873301234759448,2.9979654255766417,-0.38918006244304,-13.3786126105794,0.0,-4.901310906677587,0.8028903032686295,-11.06615327536085,-9.326681917001912,-7.4478484844586745,-7.075942504075238,0.0,-1.4921064014418617,6.562125559869207,16.399931653892494,2.8830641072763012,0.0,-7.955110012107908,5.481227618528137,-0.27473042294445305,-7.743098548574642,-0.868322796092957,-1.9420843899356215,-1.0239049291385565,-4.901338759828711,3.4862105523187483,-2.4780296242636974,-5.216646270583318,-7.365086983358942,-1.5686135219000803,-11.986139424247842,5.159485447098015,-0.9578619859839427,-3.7514957454934303,-6.532683024842739,-7.230455823801002
20240710,1.8395660614177982,0.0,-7.846325191472179,-11.807356875508386,-5.834259166873772,4.681051152305512,-18.647338438748633,-8.509376786013169,-0.11233659457036109,0.0,6.631878730723624,-2.4432700072419538,12.179133739635517,-8.705040274795289,1.3751812248114117,-4.64881102281357,9.733878716736067,-0.34034394312366567,-1.7874107334600393,-1.1234256637888547,-1.3533816518700268,1.3360954199760076,3.139749887771093,-0.4239782389654793,-13.503235835231568,0.0,-4.807657289320684,1.3524938008153047,-10.602727343560128,-8.810365852858862,-7.677570645724273,-6.674064617710325,0.0,-1.2727806664484365,6.5952947690584605,16.355983662262197,2.9084877760158045,0.0,-7.706634702736288,5.828986342600396,-0.6730318226350614,-7.244084153124176,-1.1136246249144361,-2.0157771606032098,-0.7856060992676075,-5.713590589288416,3.4254780774648155,-2.6647918310005125,-5.366556251936752,-6.878133885133192,-0.9658677895485211,-11.879454217366014,5.580231786521677,-1.0338720375120458,-4.316041610748378,-6.578566607114284,-7.356517848275993
20240711,3.6784950773882152,0.0,-8.54951947476908,-12.377044362936196,-5.949233634560324,4.973829110105431,-19.99587368915454,-8.107499201272114,0.8080965571706472,0.0,6.042506139317008,-1.9072318225560305,11.836910075495751,-9.138797026896775,2.7420901495386496,-4.300642864391843,10.139877853432479,-0.5615773007617564,-1.6754777152867701,-1.629459771195916,-1.3763732210612019,1.2916465722781543,3.3088930189095747,-0.4471593959115757,-13.566075928072356,0.0,-4.631759093223977,1.900957086074739,-10.160729441413057,-8.340399222804319,-8.032809606311064,-6.249269157589272,0.0,-1.0449897424238124,6.640275990876074,15.886395234453296,2.826015362875085,0.0,-7.584307845240557,6.03651118896869,-1.0821221605862803,-6.7499853048848655,-1.4220699698219823,-2.0771297757988796,-0.5463182576433543,-6.5238981291746505,3.3330288700945254,-2.8280146027363258,-5.511410451874454,-6.525534695468783,-0.2560193062503509,-11.619068142021337,5.870750521349306,-1.1778565718864846,-4.881757267428591,-6.668425479625639,-7.574872124856799
20240712,5.237680049715769,0.0,-9.241133103916123,-12.664184452716926,-6.013805272920092,5.275375309228164,-21.389561196293226,-7.776220577575587,1.6100385649059399,0.0,4.7458026241285785,-1.4385470838173449,11.08057945647189,-9.479960505878926,3.746883771307426,-3.9788917065603178,10.508086805269935,-0.7984907723848647,-1.5719633561874107,-2.244934519162446,-1.4301634993270829,1.2306246347044507,3.4638122037695327,-0.501824483897089,-13.781911249196016,0.0,-4.44764421167003,2.351690973042354,-9.769103181703782,-7.886818582725187,-8.201447253481012,-5.804944133593276,0.0,-0.8511568165260766,6.6803985565379005,15.150416019533171,2.6325182644628367,0.0,-7.721066314946938,6.101520863446956,-1.535703380620266,-6.327717319645851,-1.7826833109445726,-2.1255770119302513,-0.3387070865929216,-7.344588074481605,3.1732523653934104,-2.9710768089726303,-5.752156790781055,-6.279286256032592,0.44225593962063925,-11.390902511858863,6.026668983211415,-1.37154262819052,-5.430671974874922,-6.75224899201393,-7.80685694998109
