,A.DCE,B.DCE,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,JD.DCE,LH.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,CY.ZCE,AP.ZCE,UR.ZCE
20100805,248.4770631343315,310.7138431590537,183.6618110428664,305.35207010065784,268.0084490391474,241.99092889597236,0.0,0.0,0.0,-140.19665496556763,267.4700580959295,0.0,0.0,0.0,0.0,0.0
20100806,254.48545422523438,337.5398231153636,184.9264606050236,331.6677929312975,278.1844237233006,250.33849880903068,0.0,0.0,0.0,-116.25679595368429,267.6948380680166,0.0,0.0,0.0,0.0,0.0
20100809,257.2587770345901,362.40014893837684,185.357530354488,351.5976710085311,284.13846270212514,254.54001015711975,0.0,0.0,0.0,-91.52532336640459,268.324115761156,0.0,0.0,0.0,0.0,0.0
20100810,263.7635369577771,388.40149147113755,189.43970740892115,366.84428724049604,285.96020744173285,258.4714819427841,0.0,0.0,0.0,-63.62270025681612,263.12536729816486,0.0,0.0,0.0,0.0,0.0
20100811,268.52586098285576,400.4543604852891,192.41808768521693,375.7458824980113,283.4712590027835,260.4211224378531,0.0,0.0,0.0,-32.67003039438892,259.11498701812184,0.0,0.0,0.0,0.0,0.0
20100812,271.2762882762469,405.8674478894701,193.944312164159,376.97101613597954,276.9978619233913,261.2698977541605,0.0,0.0,0.0,2.519640392122713,253.47796733512973,0.0,0.0,0.0,0.0,0.0
20100813,270.8622552694793,402.52767943449044,194.18141181491836,370.43206716901955,267.52780561793037,266.20862668821417,0.0,0.0,0.0,39.8643623851445,246.916502522366,0.0,0.0,0.0,0.0,0.0
20100816,270.30367027344425,399.2864032215087,193.59332424032374,361.0858596230013,257.94072353383274,270.93586283368376,0.0,0.0,0.0,79.84672576320949,237.39329303909443,0.0,0.0,0.0,0.0,0.0
20100817,270.1140151924204,388.28154333304093,191.28611467791075,345.2171422814494,245.48928945283575,276.7289840633211,0.0,0.0,0.0,120.45001829784735,227.46555136527294,0.0,0.0,0.0,0.0,0.0
20100818,266.22705964761144,382.0700474662123,186.42102071059156,322.40340021362294,230.35591423787218,280.17741063080734,0.0,0.0,0.0,164.339350650222,218.27670404912678,0.0,0.0,0.0,0.0,0.0
20100819,263.19894392552004,368.7992631624178,181.9231406506844,298.70420916665523,217.64918422009208,283.90587397680315,0.0,0.0,0.0,207.85490812416566,208.64724386208408,0.0,0.0,0.0,0.0,0.0
20100820,255.58293329761176,351.8914978581016,174.10654650048747,275.1613450894348,204.38714993025934,281.13384468259136,0.0,0.0,0.0,240.6852740148107,196.33958865042865,0.0,0.0,0.0,0.0,0.0
20100823,245.47852501448057,325.329674976657,164.17871737123664,251.5975579080868,189.97322539912528,276.3066126788099,0.0,0.0,0.0,269.9263521195304,182.97203081335218,0.0,0.0,0.0,0.0,0.0
20100824,234.66039612430663,293.9329796573036,154.60910318405112,228.73922489757464,177.5052436656775,266.9348239517732,0.0,0.0,0.0,297.4025797451818,170.855393035424,0.0,0.0,0.0,0.0,0.0
20100825,221.86356767403194,267.24707458080945,144.0452544210426,206.76858870106508,165.15378059787457,255.55860071476664,0.0,0.0,0.0,320.86774625312853,157.6420063952002,0.0,0.0,0.0,0.0,0.0
20100826,207.8674912632617,241.47725834832113,132.9766568161334,185.62759623910372,152.99994111495056,243.09035145407688,0.0,0.0,0.0,340.39860717280214,145.17112326150007,0.0,0.0,0.0,0.0,0.0
20100827,193.28280567283676,218.55343571359452,121.04134576398508,166.49527403769187,140.7041514371844,225.90881559439276,0.0,0.0,0.0,354.8663146875255,132.56231082155418,0.0,0.0,0.0,0.0,0.0
20100830,178.13484081886742,196.12897129850012,109.82967363872994,148.36728989028046,128.79446897578492,211.33286752284653,0.0,0.0,0.0,364.92038780014286,119.60677787082247,0.0,0.0,0.0,0.0,0.0
20100831,160.5253998614782,172.3238888527742,97.18643658296727,130.33622257032093,116.36771039670168,191.81246687116067,0.0,0.0,0.0,370.2847859211593,107.23953088320516,0.0,0.0,0.0,0.0,0.0
20100901,143.01622743931472,148.04439208649455,84.48018636359285,114.60526977399036,105.08864200248804,172.00246723997884,0.0,0.0,0.0,368.6490295971822,97.15659027353418,0.0,0.0,0.0,0.0,0.0
20100902,125.68163777585616,126.17994474314708,71.90773882505263,99.78813503576177,94.18695738402684,149.835748783557,0.0,0.0,0.0,363.6714093737428,88.49261017421324,0.0,0.0,0.0,0.0,0.0
20100903,112.27617500213287,105.01412235489992,62.054794857446325,90.25766054512516,87.61337336682193,130.42722256296648,0.0,0.0,0.0,364.11849585219284,83.12927709176498,0.0,0.0,0.0,0.0,0.0
20100906,101.5163491649374,91.2736062871085,53.947263411343535,82.80848576098755,82.22188370258009,111.84354734836275,0.0,0.0,0.0,365.31940625749985,79.65502656689283,0.0,0.0,0.0,0.0,0.0
20100907,93.26833653785098,79.33816060280506,47.73893691795568,76.98603846044344,77.56874258993841,97.45462516385918,0.0,0.0,0.0,365.1196397616543,78.42554039153532,0.0,0.0,0.0,0.0,0.0
20100908,87.43511735271996,69.86337339424526,43.51817215894962,72.79021102918827,73.88790585175923,86.52861690831013,0.0,0.0,0.0,362.6679701840794,78.46471928980057,0.0,0.0,0.0,0.0,0.0
20100909,81.40641558237871,60.97140113061705,39.822931672893276,68.61545321146892,70.14303547631665,76.12077713746066,0.0,0.0,0.0,359.4457407882802,78.86256193777186,0.0,0.0,0.0,0.0,0.0
20100910,75.80076269664718,52.41857707322525,36.33208646974832,65.27318639940304,67.12515188177612,66.10475769890762,0.0,0.0,0.0,354.82187797513535,79.73307229579827,0.0,0.0,0.0,0.0,0.0
20100913,68.78100808018647,43.09652911653691,31.50115124095955,61.38072880763813,63.76959448911161,53.02752701807265,0.0,0.0,0.0,347.3960817721967,81.73263204974506,0.0,0.0,0.0,0.0,0.0
20100914,62.08563291910856,34.87042506625751,27.69260218216499,58.29754851043144,61.01061418302139,41.590837919596105,0.0,0.0,0.0,339.8971622019381,83.15821359355749,0.0,0.0,0.0,0.0,0.0
20100915,55.756472802732034,27.075644652110288,25.38524940438085,55.53860855496894,58.508301066698536,30.55726835620778,0.0,0.0,0.0,332.42455164927946,83.35600310121268,0.0,0.0,0.0,0.0,0.0
20100916,49.19401277828578,20.039456141638656,24.659656485443286,52.68455184892518,55.77658961125942,20.674842425206087,0.0,0.0,0.0,324.38024625925334,82.34166041912512,0.0,0.0,0.0,0.0,0.0
20100917,42.20523217479534,13.594572473716568,25.004337280255275,49.82618710363563,52.92023493110831,13.825720091970595,0.0,0.0,0.0,319.6708971269284,81.2717355558886,0.0,0.0,0.0,0.0,0.0
20100920,37.10576531609702,9.913887263277513,27.435618513943847,46.80424621891713,49.4594161880727,12.609781753907777,0.0,0.0,0.0,309.8338948563275,79.72356440175824,0.0,0.0,0.0,0.0,0.0
20100921,31.980341456928272,6.4597615753700355,32.25806101384332,44.1772223326313,46.20255400450724,12.563650281342978,0.0,0.0,0.0,293.3408572043928,74.46438232304533,0.0,0.0,0.0,0.0,0.0
20100927,29.174766386057478,3.182517192204566,40.77692736836597,42.70318405057915,43.80206786391815,12.34138681524324,0.0,0.0,0.0,278.65748377221814,67.35763383366087,0.0,0.0,0.0,0.0,0.0
20100928,30.40320699031081,2.545556708031339,53.551062187721485,44.03607583511013,42.95127436347378,13.843739795527895,0.0,0.0,0.0,264.64547583467095,60.979329324186644,0.0,0.0,0.0,0.0,0.0
20100929,31.730106269826923,2.2173999862508005,65.37071335276289,45.340866726514896,41.78029993837099,13.141987099084314,0.0,0.0,0.0,247.56321214654244,53.097035571412974,0.0,0.0,0.0,0.0,0.0
20100930,34.16632041625523,2.5595664739843125,78.85079708975923,47.66787957927137,41.04183958963618,11.048022893829334,0.0,0.0,0.0,231.27310858599526,43.498681218634886,0.0,0.0,0.0,0.0,0.0
20101008,37.857012678816844,2.48094066711026,91.39602498539267,51.21317450149784,41.46464063242215,8.174517090410571,0.0,0.0,0.0,214.38618632458503,34.341029473397995,0.0,0.0,0.0,0.0,0.0
20101011,44.032339653081735,4.572169407865277,102.83592285993996,55.310814422410814,42.280912917164905,12.57222538726435,0.0,0.0,0.0,196.82172596041863,28.954538413543617,0.0,0.0,0.0,0.0,0.0
20101012,53.855607364748394,8.299470039034562,115.87885730574862,61.4600680143188,44.72152054724127,20.750223397492494,0.0,0.0,0.0,180.18700160802695,25.566156020750206,0.0,0.0,0.0,0.0,0.0
20101013,67.11658057639892,13.662113647774817,129.92012777751432,68.66338911343442,47.97270012684091,30.62444760526041,0.0,0.0,0.0,161.7826533615825,24.113007351347402,0.0,0.0,0.0,0.0,0.0
20101014,79.80715038509341,17.956379474639565,142.18877145030163,76.80541973509256,52.82025297591449,37.66388542888443,0.0,0.0,0.0,147.64718310616146,26.174284677216882,0.0,0.0,0.0,0.0,0.0
20101015,93.39155532605142,21.90695014567597,151.31436444610432,85.59405733657202,58.30574654900958,45.58266122973005,0.0,0.0,0.0,138.33125226895197,35.856763555808165,0.0,0.0,0.0,0.0,0.0
20101018,103.84026790237627,25.872236043986845,155.01184042649479,92.17741871733791,62.683855031027676,55.35724816098927,0.0,0.0,0.0,128.08161806714313,49.716848328525096,0.0,0.0,0.0,0.0,0.0
20101019,112.42957595303292,29.703712539981513,154.31134578918324,97.67732333430544,66.70938720260774,67.19690399993874,0.0,0.0,0.0,117.24492429947543,67.13991719047605,0.0,0.0,0.0,0.0,0.0
20101020,120.72393258612392,33.998737599955476,153.62667146199988,102.88885383046924,70.69123760877078,84.27722265608027,0.0,0.0,0.0,111.22382113762708,89.3066320006488,0.0,0.0,0.0,0.0,0.0
20101021,129.03524363430276,40.02296289836393,150.95952144266548,107.80938736691687,74.59515068876689,107.49260456518773,0.0,0.0,0.0,105.52733317113932,113.75470734048497,0.0,0.0,0.0,0.0,0.0
20101022,138.1066844456247,49.566272467226206,148.5997197625385,112.92353182134184,78.45706773601617,134.98344704541898,0.0,0.0,0.0,100.61291433493884,138.85098162541485,0.0,0.0,0.0,0.0,0.0
20101025,146.53503727699226,60.72460560553786,146.38830884509028,118.779897414678,83.00833013943537,157.99791286629107,0.0,0.0,0.0,96.40849253314636,160.64643458584686,0.0,0.0,0.0,0.0,0.0
20101026,152.09795452092422,70.96326181596672,140.10882326637122,123.64988887529674,86.76369233394038,176.87762007436223,0.0,0.0,0.0,93.15302015214249,181.18604858748216,0.0,0.0,0.0,0.0,0.0
20101027,152.33003698410616,76.96943637282726,129.6402601845703,125.46669792678153,88.6502582531995,189.6739947991889,0.0,0.0,0.0,89.81428573724932,196.12017236444376,0.0,0.0,0.0,0.0,0.0
20101028,150.47369650311563,81.40438521142684,117.86508494658179,126.5089494929484,90.06563767736247,200.39327953355703,0.0,0.0,0.0,86.78437222852793,206.09674807764367,0.0,0.0,0.0,0.0,0.0
20101029,144.33234457517568,84.52911782714577,103.99674935393709,124.40230592525879,89.42145683018664,207.41617136859426,0.0,0.0,0.0,84.1682103947174,206.04682276390153,0.0,0.0,0.0,0.0,0.0
20101101,138.44332256748731,87.19598747582572,90.82963587712598,123.08942744923597,89.11263715321216,211.84920558874313,0.0,0.0,0.0,82.17224849179688,202.1346924691782,0.0,0.0,0.0,0.0,0.0
20101102,131.45573838334658,88.57461578723594,77.16885725280301,120.52812583380617,87.88870660531241,212.90727381541896,0.0,0.0,0.0,80.60235885461374,193.75757088647333,0.0,0.0,0.0,0.0,0.0
20101103,124.15317096859128,88.76286396057658,63.24065537087665,117.90618855890469,86.3975398098934,210.62005500712812,0.0,0.0,0.0,80.26486813931146,182.0535121304331,0.0,0.0,0.0,0.0,0.0
20101104,116.87038437330334,88.3176420720508,49.32343875273138,114.8897868092766,84.72925311994325,203.84033438430538,0.0,0.0,0.0,79.98055976710697,169.30797476189224,0.0,0.0,0.0,0.0,0.0
20101105,111.57713039091377,88.7683395209595,37.263153316661814,112.02575604491503,83.68280261360329,195.5626008720676,0.0,0.0,0.0,80.0631913256233,155.81152645109552,0.0,0.0,0.0,0.0,0.0
20101108,109.68189986087289,89.97799769114752,25.96200116450489,110.38009641834768,85.42925683107184,191.4424008464647,0.0,0.0,0.0,80.8937383824335,142.91336754637948,0.0,0.0,0.0,0.0,0.0
20101109,110.35682454006383,92.4841685512636,16.929551481247234,109.15377722164367,88.78156595880466,191.55927824372515,0.0,0.0,0.0,82.09800256883105,130.6158363030858,0.0,0.0,0.0,0.0,0.0
20101110,115.77651474003078,99.2407515425787,10.61877837765456,110.01064777491028,93.74825873109083,192.29764619400675,0.0,0.0,0.0,83.00939637363044,121.32059872735888,0.0,0.0,0.0,0.0,0.0
20101111,122.70332242669194,107.47930103539306,4.8474612255012115,110.47108917469805,98.43136375931283,191.40021859638307,0.0,0.0,0.0,82.9369623256335,112.72144869066956,0.0,0.0,0.0,0.0,0.0
20101112,126.8515743376931,112.15676085583418,-1.1741694537481895,110.09679775936952,100.52319244717783,185.58237095448072,0.0,0.0,0.0,81.0407458351327,107.1073583202711,0.0,0.0,0.0,0.0,0.0
20101115,129.43746706892705,113.82351864250408,-8.339593399992903,108.48170726171625,101.37175123974085,178.33370725209656,0.0,0.0,0.0,78.29787822888096,99.53348552650054,0.0,0.0,0.0,0.0,0.0
20101116,129.58740542461436,111.57473387099249,-16.33811543001106,105.46623294460733,100.76351147696599,169.1708230412079,0.0,0.0,0.0,74.85413909146163,91.49495855543977,0.0,0.0,0.0,0.0,0.0
20101117,126.42962673360623,106.02667865669818,-25.240618745489634,100.09490230168608,97.40315455728286,155.55977474773246,0.0,0.0,0.0,69.45784131258523,81.95690729094753,0.0,0.0,0.0,0.0,0.0
20101118,119.91375223164638,95.01043749981685,-35.56312526687956,92.87401261659663,91.94538937467499,140.30057324804437,0.0,0.0,0.0,63.4791664041323,71.48647569686295,0.0,0.0,0.0,0.0,0.0
20101119,108.68469099114432,77.58279934165341,-47.84393828465045,83.23379712629622,83.96336796214754,122.24038228289957,0.0,0.0,0.0,56.67662739340591,60.06574749768198,0.0,0.0,0.0,0.0,0.0
20101122,90.09353601448096,52.69950477720393,-62.10825671615025,69.46592554747454,70.39897433512883,94.84154001952433,0.0,0.0,0.0,48.478147479025246,46.935690787977634,0.0,0.0,0.0,0.0,0.0
20101123,67.30035050739524,23.997775342379658,-77.91328481504992,52.76712859965189,52.85108924379458,61.30690724601126,0.0,0.0,0.0,38.81450122560162,32.14774984383513,0.0,0.0,0.0,0.0,0.0
20101124,41.05397768858827,-7.677836223545066,-94.10664520453128,34.80585722495569,33.37630546010331,27.77674003610995,0.0,0.0,0.0,29.063208918598388,17.400246607547764,0.0,0.0,0.0,0.0,0.0
20101125,12.098457287780116,-41.439455190895174,-110.81172729124651,15.762212954057233,12.4992800218259,-6.267564365045223,0.0,0.0,0.0,19.450431554506977,2.561762426277628,0.0,0.0,0.0,0.0,0.0
20101126,-13.218406162701115,-70.83654437402855,-125.51638895067777,-1.8555887255921661,-5.748143149643464,-35.73155154232598,0.0,0.0,0.0,10.93826939128733,-11.050408145456688,0.0,0.0,0.0,0.0,0.0
20101129,-38.10405093370153,-98.27501771161073,-138.9254795302059,-18.73830021059746,-22.927340623362333,-64.84081896803838,0.0,0.0,0.0,2.740494983338146,-21.897542768343065,0.0,0.0,0.0,0.0,0.0
20101130,-60.869223761646595,-121.69316293994055,-150.05849996318526,-34.01668199104004,-38.263066934592814,-91.22368816749339,0.0,0.0,0.0,-5.274576889091171,-31.592296435996474,0.0,0.0,0.0,0.0,0.0
20101201,-79.62873137776319,-139.87178560653254,-157.950442396564,-46.66839585310059,-49.9652628099269,-112.35281511539901,0.0,0.0,0.0,-12.907437469077411,-39.939639361444065,0.0,0.0,0.0,0.0,0.0
20101202,-95.22833581562702,-153.83653125893113,-162.6239202953206,-57.791828455051416,-59.62734788700551,-130.63178172267138,0.0,0.0,0.0,-19.88513537072346,-47.164034125393485,0.0,0.0,0.0,0.0,0.0
20101203,-109.81449750563033,-164.91087088832012,-166.97557797893825,-67.88130996361777,-68.17202895985481,-147.1502389143835,0.0,0.0,0.0,-26.5473501583949,-54.039377539598476,0.0,0.0,0.0,0.0,0.0
20101206,-120.64146642778455,-171.22428864441457,-168.40934898452883,-75.25440381245785,-74.00800478977169,-160.0214446265505,0.0,0.0,0.0,-33.00173982825945,-59.47799534531066,0.0,0.0,0.0,0.0,0.0
20101207,-128.85886533322517,-174.38121518831147,-167.90924463545164,-80.15579568155292,-76.79303454819278,-168.75338216368542,0.0,0.0,0.0,-38.45440880202181,-63.787747318342895,0.0,0.0,0.0,0.0,0.0
20101208,-135.80126578632388,-175.33347877693038,-166.73727105085885,-83.85081404381654,-78.1500538478221,-174.6265866117733,0.0,0.0,0.0,-43.20171250730641,-67.52425831634346,0.0,0.0,0.0,0.0,0.0
20101209,-141.17132541266372,-175.01473001937853,-164.0643098202148,-86.25513599406564,-78.07435847118991,-177.23030813007858,0.0,0.0,0.0,-47.30780443688387,-70.42379458881587,0.0,0.0,0.0,0.0,0.0
20101210,-148.26584965865158,-177.7969122703202,-163.47917358927768,-88.26266632580834,-77.65474735634812,-178.11424750768353,0.0,0.0,0.0,-51.224298829273735,-72.60810602117184,0.0,0.0,0.0,0.0,0.0
20101213,-152.79358616375598,-177.9059229380404,-160.76641581355608,-88.99413775394984,-76.065822864164,-178.37815441132523,0.0,0.0,0.0,-54.3163077488574,-76.75351591956522,0.0,0.0,0.0,0.0,0.0
20101214,-155.929744151418,-178.69198953257538,-156.23222818401752,-88.86730758003742,-73.81668642933518,-177.4684902124153,0.0,0.0,0.0,-56.54019987111349,-80.30085190566572,0.0,0.0,0.0,0.0,0.0
20101215,-162.62371840540715,-182.5835582690427,-155.2133416598102,-89.36455198581538,-72.69383606836526,-181.0634571887609,0.0,0.0,0.0,-58.34698013245863,-83.84378227524168,0.0,0.0,0.0,0.0,0.0
20101216,-168.4386702970578,-185.62268393490487,-153.83811940041176,-89.21310581196988,-71.38857088306084,-187.25509688687515,0.0,0.0,0.0,-60.006582361805314,-87.23071098464186,0.0,0.0,0.0,0.0,0.0
20101217,-171.95470511810373,-187.50728823250338,-150.1763612096043,-88.38129152761222,-69.80804348414307,-191.34323397738078,0.0,0.0,0.0,-61.12608475611347,-89.25956514661863,0.0,0.0,0.0,0.0,0.0
20101220,-176.86384195945666,-190.11859460876812,-147.74623735531713,-89.3859767301926,-69.97623243827493,-195.75597068476912,0.0,0.0,0.0,-62.007819807004,-91.50453121608008,0.0,0.0,0.0,0.0,0.0
20101221,-181.14755919819964,-192.58279580117275,-144.94521195792453,-90.41238211547456,-71.0646504727034,-203.53903472869774,0.0,0.0,0.0,-62.88690700863189,-92.91268778106271,0.0,0.0,0.0,0.0,0.0
20101222,-184.43263455279788,-194.9482905492909,-142.39422923075045,-92.52466360267182,-72.8414036100494,-211.0385880478362,0.0,0.0,0.0,-62.934725722732914,-94.25450651784048,0.0,0.0,0.0,0.0,0.0
20101223,-186.42358675771533,-196.64591527337043,-139.67761317492776,-92.20351419267888,-73.85790381632128,-217.41386568269644,0.0,0.0,0.0,-62.84482485746379,-94.15048462003702,0.0,0.0,0.0,0.0,0.0
20101224,-182.08320116916832,-192.4774514101031,-134.47235490773733,-90.34794728329277,-73.70628694156912,-225.23707239423993,0.0,0.0,0.0,-62.40635659936785,-92.37311253587878,0.0,0.0,0.0,0.0,0.0
20101227,-176.69379370467465,-188.1015032821894,-129.46584562464952,-88.06728506456568,-73.83706924424183,-230.35548324478904,0.0,0.0,0.0,-62.191417923008544,-87.02680110583329,0.0,0.0,0.0,0.0,0.0
20101228,-169.98949610005894,-180.6018179159179,-125.14078915266255,-84.93333056756647,-73.67461741128606,-234.7703989410099,0.0,0.0,0.0,-62.23488811405482,-80.91368639112669,0.0,0.0,0.0,0.0,0.0
20101229,-157.62483220269795,-168.32259430116,-116.77575760454768,-80.4067058360666,-72.41291698034618,-234.07912311407298,0.0,0.0,0.0,-61.97610312026963,-73.66203275815334,0.0,0.0,0.0,0.0,0.0
20101230,-145.2957914102397,-155.8211300043179,-108.60071857521925,-75.638044351572,-70.90897017727947,-230.3187002095412,0.0,0.0,0.0,-62.17363691347917,-65.9416145050016,0.0,0.0,0.0,0.0,0.0
20101231,-132.95614757790275,-143.05111353702014,-100.33318438511702,-70.65065306036867,-69.11983604857126,-227.5757952362343,0.0,0.0,0.0,-62.31366739540226,-58.707513677473045,0.0,0.0,0.0,0.0,0.0
20110104,-119.10106051081956,-129.81869115953768,-91.01106704139688,-63.9052271964196,-65.55370610227928,-224.10023302279802,0.0,0.0,0.0,-61.8176838503192,-51.25202087295304,0.0,0.0,0.0,0.0,0.0
20110105,-105.98857630535261,-117.05246047082542,-82.21370468535922,-57.35189775678589,-61.815890800493676,-217.5279936381321,0.0,0.0,0.0,-61.30039034438012,-44.583681232980055,0.0,0.0,0.0,0.0,0.0
20110106,-93.22067736032946,-105.08743829524204,-73.3513547617137,-49.01002139740895,-56.95814716585253,-212.67447147286148,0.0,0.0,0.0,-61.515677220578404,-38.319265476665386,0.0,0.0,0.0,0.0,0.0
20110107,-81.44663848875899,-93.5517062434366,-65.16838301363653,-43.114202756822166,-52.9179674626122,-209.46465840813508,0.0,0.0,0.0,-60.92188938116935,-33.67618783913737,0.0,0.0,0.0,0.0,0.0
20110110,-72.93917249066313,-84.34074417712513,-56.977449467926796,-37.98551449646139,-49.555432375752474,-205.12131098781666,0.0,0.0,0.0,-59.91867000872878,-30.669328024760127,0.0,0.0,0.0,0.0,0.0
20110111,-66.6121256678544,-77.54340917844007,-49.63325451074029,-33.937769939691734,-47.079884561117105,-203.37785806458822,0.0,0.0,0.0,-58.76912351891782,-29.142393013889567,0.0,0.0,0.0,0.0,0.0
20110112,-62.2779839270569,-73.40292240346308,-43.323984806772955,-31.702466229829867,-45.97330590727071,-204.88653457591153,0.0,0.0,0.0,-57.49618776076701,-28.673658139487507,0.0,0.0,0.0,0.0,0.0
20110113,-59.200194585529474,-70.6222645935146,-37.21184046597158,-30.5844889241575,-45.76278732384923,-206.65146392582693,0.0,0.0,0.0,-56.33473168963498,-29.14492097572354,0.0,0.0,0.0,0.0,0.0
20110114,-56.19511533725351,-67.94989973704529,-30.627564040651567,-30.121200379039465,-46.216973870380016,-206.4661635770702,0.0,0.0,0.0,-54.65718905884536,-30.079574512753062,0.0,0.0,0.0,0.0,0.0
20110117,-53.111942964970225,-65.62166069030641,-23.481314095571758,-30.437316577398583,-47.44876030642813,-205.28580151760175,0.0,0.0,0.0,-53.01026424440771,-31.284277489035638,0.0,0.0,0.0,0.0,0.0
20110118,-49.46364229320583,-63.4033007284235,-15.600506889810555,-31.830597681189168,-50.065723225772174,-200.09533565153768,0.0,0.0,0.0,-51.4907821402486,-32.821351569428565,0.0,0.0,0.0,0.0,0.0
