trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20230420,0.0,-45.51780854170543,0.0,36.52972044139808,14.292950496124089,72.1564965462769,11.139379487090366,28.41991458421252
20230421,0.0,-44.616657556219806,0.0,37.40564991653186,14.156805198099548,72.2565169801159,10.814063263080877,28.762042650756626
20230424,0.0,-44.29700851556494,0.0,40.36951412313352,14.249837016566756,72.35177576279892,10.705964268032044,30.10738340309611
20230425,0.0,-44.004179061265646,0.0,43.11613588429702,14.401986331731843,72.69174284626752,10.62021174988796,31.233380055307865
20230426,0.0,-44.14931901834599,0.0,44.81500488437429,14.538868860724284,72.92952342008606,10.531412249063182,32.18701311204448
20230427,0.0,-43.45107986813829,0.0,45.38836616509533,14.650023376995176,75.8184886229934,10.455251849688231,33.204950876693815
20230428,0.0,-42.86153817785347,0.0,45.08076195241914,14.770890925573362,78.44475687395801,10.348894973413469,33.88744068233984
20230504,0.0,-42.37107973127303,0.0,44.79874805038017,14.83151909973013,78.88942670062639,10.260453018014474,34.38411400368834
20230505,0.0,-41.93559231668631,0.0,44.571321085492386,14.917838475546185,80.9872188969671,10.197393233759078,34.623921597484475
20230508,0.0,-41.37877217905312,0.0,43.900280153624536,15.055557190996566,81.91128627025171,10.148058485392111,34.40615417509054
20230509,0.0,-40.72667619627188,0.0,43.44414599781289,15.06893813883122,82.58835347993136,10.222492995938401,34.531896305839275
20230510,0.0,-40.313532893245274,0.0,43.30799528459065,15.276299056944577,84.12895515611338,10.28359492409594,34.638615059518074
20230511,0.0,-39.53469312262469,0.0,41.32832301564008,14.9459373927335,85.31927951476484,10.391116349052513,34.123849518900485
20230512,0.0,-38.84074332482307,0.0,39.639809527621516,14.686065014525093,85.6329922548416,10.339701270548701,33.47656367414868
20230515,0.0,-37.82228565182848,0.0,38.14698062172291,14.48131081677576,85.78363827625621,10.292654632020609,32.713399859386705
20230516,0.0,-37.03379385137698,0.0,36.95331719640763,14.214786669018325,86.18350108524585,10.25097534953677,31.978161053392054
20230517,0.0,-36.29939637055695,0.0,36.380106431915564,14.072072542181754,86.34260727304623,10.257449718420581,31.678564955435945
20230518,0.0,-35.673063851986655,0.0,35.15142229586951,14.065639284765451,86.32868844266736,11.677252259112633,31.34834477943168
20230519,0.0,-35.5130580281062,0.0,34.150438873893926,14.031967099671704,85.60176766773576,13.006129331896787,31.041770841623855
20230522,0.0,-35.04695066535721,0.0,33.26104290782345,14.31407419497935,85.15349077614393,14.10049644298011,30.314681918697325
20230523,0.0,-34.94221137370683,0.0,32.484315268016815,14.483454486224186,84.49164988810402,14.916224208015427,29.485857979847204
20230524,0.0,-34.43645522340766,0.0,31.89497311926441,14.60452857545051,85.92724324195594,15.595784539899741,28.774816229703998
20230525,0.0,-33.89516187704797,0.0,31.405629869468513,14.646330883085326,87.07211253772189,16.087407970021086,28.166286917492695
20230526,0.0,-32.275996547216096,0.0,30.503255610431708,14.692671809001961,88.00880582847756,16.43753473807627,27.435821926498203
20230529,0.0,-30.91690863320916,0.0,29.70694127061766,14.771409193277197,88.74866113089207,16.51003833715434,26.74845722471164
20230530,0.0,-29.94934042396916,0.0,29.15829804509701,14.805238173819404,89.51341410799165,16.593707171044677,26.189154275444245
20230531,0.0,-29.150965404562704,0.0,28.907088826182893,14.625907414932664,90.13859709381475,16.89199437189692,25.837690921088335
