,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20180828,76.88141222988699,75.3434650306182,59.851088664285285,46.714845094280605,7.520764220161121
20180829,74.42361698122475,73.03414243780779,57.84721416164588,45.769056598149696,-4.268723623415893
20180830,72.24521170164218,71.03724842011258,56.19293542666219,44.2017633115237,6.860892999142536
20180831,70.50635087775994,47.11417367244016,54.863701340475565,43.16467759487646,-5.025860659153399
20180903,69.16346979867208,27.652328092642506,53.919477505019515,28.23543759860273,-16.518088070251082
20180904,68.02459637277948,11.770919349464526,34.933242492339794,15.930537889874824,-26.324533139508446
20180905,67.05311861179884,-1.2083240227502117,19.324213501451833,5.831102876239641,-34.49499481775732
20180906,66.08238052000054,-11.710986459838333,7.223793184709523,-2.4008635661927915,-39.75068198397431
20180907,65.29297506403232,-20.40416069795245,14.985298208892575,-8.989782461609725,-44.20362486625552
20180910,65.40075871469985,-27.993073979444716,20.810164083158,-14.384985875333502,-48.514208850319896
20180911,63.08414003642964,-32.42190273208905,25.292579541743905,-18.13581866746187,-52.48239964664559
20180912,42.03133365272403,-36.044449500628225,12.400105585626632,-21.22504663883788,-55.80596427253061
20180913,24.83003289496158,-39.02486375837268,1.927670350713008,-24.005391658034085,-58.168288017953884
20180914,9.820202087063311,-41.71189042482809,-6.80268721421784,-27.1106858638099,-60.88142467112365
20180917,-3.054223345294922,-45.55475045659129,-14.345582220373094,-29.5637708481416,-63.123931023951805
20180918,-13.34308005363322,-48.4232672310889,-20.98057447768086,-31.827996742892427,-37.355853020398015
20180919,-21.751950035384873,-50.72491866046697,-27.197352930509687,-33.735092693327644,-15.3427663313187
20180920,-28.737501464332148,-52.63764862025447,-32.510752235341926,-35.802581726405684,2.5555690984570205
20180921,-34.60965122502605,-54.57650626628203,-36.81512192699534,-37.14868909040134,-13.080740274355325
20180925,-39.88678603796077,-56.58077736962824,-40.72581893913936,-38.0323463330607,6.209768077847912
20180926,-44.28341919034224,-58.76993795960287,-43.94238174411336,-39.138907891676894,22.000349119180594
20180927,-47.99270393231791,-60.8488630210333,-46.875079558237985,-40.02244098637876,34.877812475377745
20180928,-50.86171614902224,-62.600865617868976,-49.31033828919314,-41.71884217522392,11.53805512461317
20181008,-53.1654507365986,-64.4204297778972,-30.901254877739156,-42.56469515176505,-7.503093528303824
20181009,-54.67325307824513,-65.72249943234019,-15.446386339849967,-43.08657380417731,9.450878039119086
20181010,-55.94524289660223,-66.93037605485397,-3.0331422574643145,-43.341270873522944,23.166995477889035
20181011,-57.012191769908846,-67.97986059220437,7.143726237137663,-43.54663682751683,34.22720113399956
20181012,-57.91851327783993,-69.06682768518776,16.173122238204062,-27.82028878963536,9.435080191021541
20181015,-58.62376351333346,-69.73848808635056,23.28249163218808,-14.851817999096072,-10.541001445817697
20181016,-59.882895959231575,-70.66220639271187,30.107996502255386,-20.208855323853506,-26.827578933514168
20181017,-65.35211086638907,-79.11059511294889,36.09703037810924,-6.91704227983797,-6.452854344342477
20181018,-68.4242921861888,-81.41245015715721,41.18583045309038,2.859336419069206,-20.242370125817438
20181019,-70.55022283162492,-83.63684664581234,44.81281260809071,10.579643427808033,-32.77551112411507
20181022,-71.08148655745698,-84.95812672995822,47.82193912988939,16.896285043061994,-42.25443336614107
20181023,-71.49690292043428,-85.98508411369525,50.055310719505954,22.06630240636407,-49.69743825474515
20181024,-72.07039270969527,-86.84469403742516,51.882543105377046,26.10860755846665,-27.35922146531351
20181025,-72.60700501041836,-87.65116547714136,53.272012077488306,29.430369401464343,-9.16037171004221
20181026,-45.81312842438157,-88.22739856345346,55.14504907388586,32.111394461283254,5.760088188086459
20181029,-50.44549436492093,-87.48030005387996,56.25300747153261,18.206067508541196,17.98785703638768
20181030,-27.403496807860108,-87.35800886055961,57.30016802450514,23.287921281309096,28.255378246755676
20181031,-8.84391930905457,-87.04116867754286,58.13683816969119,27.514211670380796,36.297039456203855
20181101,6.140995127324012,-84.37774883777045,59.09666866981445,30.91329512636232,41.64654482773189
20181102,18.99567942925836,-81.32778526778691,59.34834815713144,33.682765174846374,22.74646184202657
20181105,29.576018678334158,-78.78273187657437,61.75572148053912,36.19473903447902,29.785085452362402
20181106,11.07354011155821,-76.88829657261712,63.47451162121105,20.45717864789517,12.838701325840457
20181107,-4.026618756480396,-75.33699248503125,65.71009987763023,7.266314705492608,-1.1957977081096214
20181108,-15.98208804196424,-74.07517494680917,67.54136655562749,-3.4756340600004876,-12.37499714692162
20181109,-25.84190404726659,-72.5872028327845,41.581054155900254,-13.069923931185672,-21.47475872094524
20181112,-33.64080590293306,-71.60976743619716,48.01811607477484,-20.941197255217514,-28.978502707000814
20181113,-39.942231959517,-70.75600743720605,25.758580061851248,-27.43661104428615,-34.76319683617604
20181114,-45.20462813914406,-70.19762499947998,7.250391084230641,-32.96568161531674,-40.76760656935493
20181115,-49.91942653134191,-70.89809698549267,19.38707816831637,-39.19392124719562,-45.838529219080996
20181116,-53.9710397947331,-71.48721145831784,30.272392646224326,-19.3021308895228,-49.71444096321784
20181119,-58.691803309215985,-72.36737257040474,39.18241074761043,-27.933243136252123,-53.1524246004144
20181120,-61.62230532402017,-72.96520204150143,47.30691010891107,-34.307925998994456,-55.46203490108101
20181121,-64.63625486270686,-73.4757647558443,53.94129019573796,-40.41979431354564,-58.45799854463296
20181122,-67.07580470541546,-74.12280624605253,28.45130295336014,-45.58476122476524,-60.6167803238773
20181123,-68.5560762211573,-73.33537212581602,8.242625205954512,-48.630485881848166,-60.59947180492777
20181126,-69.7273865313173,-72.63205358270167,-6.635157597102464,-50.77755376806486,-59.52235158798145
20181127,-70.57389061496801,-72.12802129526895,-18.705545686735285,-52.84167229137377,-58.42956259097708
20181128,-70.42818067635957,-71.22974962644558,-27.856761206952047,-53.77533938313141,-57.278459667903974
20181129,-70.37096348040444,-72.15685988735918,-10.315012298954114,-54.643718153345745,-56.498694551606405
20181130,-70.25715976851552,-74.30256118089144,4.429525212597486,-55.42620327216843,-36.371532352765655
20181203,-69.04136460305293,-74.97911412659577,14.650621068229661,-54.360933691263085,-20.011205103080787
20181204,-44.59314337649063,-75.22264737204382,23.08261965064146,-36.02709474332234,-6.907073316800933
20181205,-25.51516091584156,-49.40271572119491,29.910658868237327,-21.121475360886294,3.7107876755823543
20181206,-31.582641366734272,-52.17681587678081,35.48503188774073,-9.181549910838507,12.48245361285423
20181207,-15.110792545635777,-30.511582256048868,39.86655032206212,-0.826588854714613,19.60053232360004
20181210,-1.7714852729967987,-13.169187913743045,43.407675137499,5.7653751914277445,25.457126624574332
20181211,9.151805752097044,0.9133967198117006,46.742529328884245,11.12961256214104,30.402003231558925
20181212,-3.552131572131584,-10.9378285623505,49.76349308473336,15.621305016892515,34.45562943408166
20181213,7.189032559438105,0.7192615798985269,51.399340892769516,19.17135618172345,37.70377755001758
20181214,15.914656699347223,10.201885083287072,52.720989048809706,22.10482702624118,40.486643294958206
20181217,23.150625920849322,17.96494207102628,53.61577643796721,24.58131185329893,42.74277630934482
20181218,29.637620459946568,24.442908091361957,53.943808820526826,26.64491429466833,44.86569977397025
20181219,34.96240266503345,29.829050068579626,53.91852186515784,28.340716900933963,46.93402311865415
20181220,39.10149670220051,34.2882022007001,53.99455751759928,29.75624695704484,48.46291051337934
20181221,43.46307208822228,38.993025845475046,54.38076242394224,31.252093727998567,51.6283969087288
20181224,47.19187254460218,43.45820886969027,56.07213353383026,32.84760641235044,57.15937705377847
20181225,49.86427284082619,46.74247002966085,56.47032746955603,33.57780462921828,63.76610457359193
20181226,52.24531517168772,49.51115338208922,57.00684575544785,34.24938788798936,69.1386950287368
20181227,54.16291800396151,51.61180211783543,57.45092846683245,34.79423292904924,73.4987618304194
20181228,56.10423177594262,53.538136338224966,57.889957181382215,35.23721798584604,77.15256251116284
20190102,58.284865151650735,55.13448644408723,58.93106605776977,36.176109901542546,80.18623957041297
20190103,59.64623945048918,56.30571596880882,59.0885974536628,36.90296898738449,83.1659151221227
20190104,61.64660750500185,33.81035280146616,59.30967644692417,37.55528237191246,83.60489112689042
20190107,64.52697800710071,40.23871025120215,59.48709794741998,38.285209658359264,85.60336998992601
20190108,66.8460535867614,45.62497674093634,37.21921138779801,21.396847779611026,87.4153120570005
20190109,70.74139435387677,50.767694096839854,41.94184860724695,6.361271788765425,88.45608948368402
20190110,73.93517653774433,55.051968616653966,22.759652299740306,-6.030349489650456,88.98241727361679
20190111,76.61518126391299,58.538025608556104,29.05887649617639,5.677732282968649,89.48047041993493
20190114,81.96930628255117,26.717453168264488,35.2915162455787,15.736157194524319,89.9497974086523
20190115,84.98840312231869,1.3726401312834398,40.45135346228559,23.964772705511063,90.29048577138681
20190116,87.49885583546539,-19.151295531626786,44.79199084952198,30.672759066695484,90.96155748054412
20190117,89.51681064012193,-35.69251072290632,48.95817240134745,36.75186962889444,91.7437728313395
20190118,89.56733080361823,-10.675166159030013,52.86058843277928,41.54042012448761,90.29987223741624
20190121,90.29528053749641,9.802528622055119,55.42309937591266,45.0578965276673,89.75699245926933
20190122,90.90385523343708,26.263615183789412,57.56105542461149,47.898375716450474,88.53420437185119
20190123,92.93422700903417,40.68533788582688,59.0926306398175,50.166014761462826,88.21596663996905
20190124,96.4068468510342,54.112035621902855,61.17472652502979,55.85481687576181,88.17254066316013
20190125,99.14699176182782,65.28717855597496,62.846994789160824,60.49504206270511,88.21866949791607
20190128,100.87854878773672,75.17617505900607,64.17088809620242,64.22892967593292,86.51660758883038
20190129,102.12067770023853,83.1789634799727,65.04129311909236,67.00565729353198,84.79216534141105
20190130,103.7524165555867,93.05199641802682,67.48354362097847,69.85640887817766,81.26930945449303
20190131,107.35267562847754,103.30562937818016,66.27618897196311,73.85773053680354,78.38783482481428
20190201,109.83319210399426,111.02601683124794,65.1747302386763,75.74123396934901,74.1429732571467
20190211,110.41128175061516,116.5562985501058,63.89586813529738,77.09850675818937,69.69395934653885
20190212,109.97264821665607,71.3659097634183,62.79313055072967,78.55976742682022,65.34370686530734
20190213,73.30406186699183,38.18221861636582,61.71889318883027,78.76670772981396,61.64103884136304
20190214,43.502672037874305,11.053495268907348,60.7736224089075,79.0181211078312,58.72909581434055
20190215,20.86857588622709,-8.651663512154867,60.998979528801954,50.40719717891033,56.218971614544586
20190218,2.7413839661173345,-22.837238099858318,38.7180891742731,26.74057668644676,54.16109330701352
20190219,-12.82462442914442,-35.21649889693734,20.445067072754046,7.4839670922907615,52.53121797004745
20190220,-25.49265317391706,-45.35033488265984,5.499535199546651,-8.038897420984283,50.91021968164671
20190221,-35.70535776062794,-53.686017835143744,-6.531337025879825,-20.708842593154863,49.48583585553306
20190222,-44.88165235878317,-61.141573977209084,-16.35230716840473,-30.95665353753445,48.466100374513324
20190225,-51.8274274231367,-66.88812502453548,-24.907819847544307,-39.77761667033367,47.069674610070614
20190226,-57.070650250417515,-70.8825054131708,-31.91267312896079,-47.16242375653467,45.98032304800416
20190227,-61.25092465492631,-74.06099973184605,-37.77569474611823,-53.03391827598521,45.078621271695354
20190228,-64.69058058416718,-76.50745534333612,-42.89901377091659,-57.93098043108577,44.22400895676731
20190301,-67.01071818148112,-78.23418533727849,-23.18661616204109,-61.25126340515834,43.44876673255673
20190304,-69.09553646814011,-79.4448170585989,-30.01008769762432,-62.416439032865085,28.18184882471211
20190305,-70.73152101878436,-80.33336431850078,-35.75581945302734,-63.298590110475274,15.643830721547335
20190306,-71.51878698637051,-80.02201447936972,-40.346299408879204,-63.82008544475178,4.920894627617977
20190307,-71.41422059631725,-79.62017670064483,-49.3449554609261,-64.7578442554271,-3.7209375613199915
20190308,-71.2385576192693,-79.14590632553947,-55.29812024562334,-65.4321095179789,-12.019110198281979
20190311,-71.4767467851053,-79.29666158880802,-60.611735183548134,-65.11555828066761,-20.38184086216482
20190312,-46.16073358562321,-51.201420303631394,-66.36118405625074,-64.31290100619997,-27.110092641796758
20190313,-24.69088513088247,-27.787650389048007,-71.170442182154,-63.81808335212375,-32.64182606109883
20190314,-7.053802239948402,-8.71297489423343,-75.10951536735736,-63.3375814952867,-36.05557675290048
20190315,8.427821850959347,7.610273232690783,-78.28357479328989,-63.37114523490339,-20.115998571250664
20190318,21.591839948244896,-10.098199284435095,-81.20345842166051,-63.49004795346309,-7.096553514500341
20190319,32.383399436287526,8.090969858765947,-83.58321484565982,-63.73718876171873,3.5511758820274144
20190320,41.237610788578564,-9.758360067598758,-85.8547910941672,-64.27712694970076,-5.32101729705496
20190321,48.63617889671535,-24.401735922799723,-88.72669386729878,-64.82020640266981,-12.527047317783587
20190322,55.200251616970256,-36.5966586194223,-90.57568351369646,-65.44947380781848,-18.42275152236298
20190325,59.91700270947949,-46.06288875059188,-91.6125080384223,-65.93415736857537,-23.731160988105763
20190326,64.32780557063096,-55.08911490355384,-92.59049844868343,-66.3947300779484,-28.112376368659675
20190327,68.01292002033105,-62.40475345548594,-93.40820881310829,-66.76915260398751,-31.68351608099575
20190328,71.22806753324699,-69.10961568835727,-94.10225732796474,-66.87358236871528,-34.92954068669361
20190329,73.73746202182667,-73.8034566271506,-95.87838208094183,-67.59975303347164,-37.08861356561506
20190401,75.56804136818442,-77.47896864521006,-98.42509425111254,-42.02041494077265,-22.14743970486765
20190402,76.31846771360992,-46.25789931197255,-100.1822773312168,-21.012731736052793,-10.036323534351766
20190403,77.51445408610267,-19.94335427700244,-101.47261019578502,-3.9164473500677257,-0.43497414453797045
20190404,79.85340501611856,2.0236949748230337,-102.71246993205382,10.222405568958852,7.472639955942133
20190408,79.00151304163398,18.383658090371352,-57.93775962885037,22.535754616869298,13.68161385846574
20190409,78.91223626881347,32.05844510282306,-26.13878490309627,34.255209740312985,19.054221533652388
20190410,79.9429488685966,45.012457748551554,-0.8762225615301666,44.300548734966725,23.542882708829012
20190411,81.03624345795279,56.88807813710803,-21.046444198413713,52.842805432175965,27.43459181882782
20190412,81.76997052666937,66.80143860098003,3.004902691532884,60.15376585130346,31.000311718885463
20190415,82.81760230257963,75.4529847193845,22.414340662825776,66.21276569535337,33.906996521072216
20190416,82.7921149471523,80.2983239876267,38.29203007785193,72.02175672652663,35.67288879747894
20190417,82.78527328982167,84.27987746556283,51.20367279366053,76.50422012805227,21.44846683063853
20190418,81.30160265527141,85.43385380510394,61.65782046944484,78.85638520723944,26.65720697556954
20190419,80.09900454289925,86.19360417513957,69.33417229072772,79.82179867554409,30.93803167312472
20190422,79.10521966945727,86.80737289072002,37.012464654900626,80.83132443451129,34.43435504730388
20190423,79.49923260146994,88.2956732815914,50.699853278013094,82.18561744698701,37.3989511915732
20190424,79.47467640986685,89.3249544193621,61.40478802873333,83.35578087030582,39.588817562056796
20190425,79.27670123934884,89.61873343418765,70.05984467357203,84.63123739467753,41.32375528033951
20190426,79.33612052133293,89.81553555580702,77.1440077312517,85.36720345383789,42.89066366624979
20190429,79.78978552840289,90.62846208273433,82.7947662723374,85.52452678481951,44.71672960072785
20190430,79.98991153065681,90.41832708974664,46.715229945813064,86.431823217566,46.67166466742128
20190506,79.4470276825068,88.73767344598961,59.44673171975579,87.17152847188066,48.46117178257991
20190507,79.05624513769371,87.70784736086422,69.95192232485279,86.07296807677794,28.13913885526427
20190508,78.43878697244702,86.37831606083563,78.41863961691843,84.88379425518502,11.750064560177588
20190509,82.05232950858849,86.97089462913522,42.89388940018053,84.65796332574149,-4.41269640445792
20190510,85.2235483993964,87.45575474725979,62.20888007084451,85.34858284389118,9.957843789572282
20190513,87.05473748657266,86.77845892524067,78.71675620757689,85.2950750372844,21.725349113804434
20190514,88.86131507716696,55.742802540097614,91.34149901850259,84.34562844893512,31.058242343978712
20190515,89.69204912700555,60.43368992678951,95.92254151080294,82.68752776330702,37.73144352874754
20190516,90.28475640197189,65.00097520178723,99.78580128180538,81.41116394969494,42.064120674033994
20190517,91.08529440816184,69.14444702039572,102.04688189211622,80.233090853952,45.63646218923155
20190520,91.78261795265611,72.41786909492893,103.76311391888534,79.45021348419651,49.30214438883772
20190521,90.06835961312493,73.38951356771955,105.00696728338416,76.8429303050767,52.407314048997605
20190522,88.66883411347946,74.3686484740189,105.63074897952578,74.89744808953401,54.90629212368816
20190523,87.44112246612092,75.03989212695699,106.40393000446694,73.03225563864646,56.88197953788684
20190524,86.52794513734028,75.64035891291175,105.61432797098644,71.05676014546388,58.51467188403858
20190527,85.4924838519533,75.58408811073966,102.86897540690012,68.41751001740624,59.45347238999521
20190528,84.7517048674179,75.68957832902252,100.62645054685649,66.16477378025237,60.18003253277149
20190529,84.11447360989308,75.92510111641559,98.71777481688801,64.40443267313093,60.295773016156026
20190530,83.3838397041782,76.20781641458447,97.19702946548,62.95014972146521,60.1020625913426
20190531,83.16817656825216,77.60531835941421,95.71281531812019,60.970423686878064,59.54097335803537
20190603,83.58575929331612,79.31731759360021,94.10080470137943,59.08182038573491,58.37222897397909
20190604,83.63004366392465,80.50007374401264,92.74835102848903,57.885870236477935,57.530993024333
20190605,83.93114548894252,81.82656660477133,91.67735164798401,57.01377671225387,57.093223063177334
20190606,84.15970889355975,82.95088852656623,90.9031238578277,56.146034650062454,56.56200748188756
20190610,84.28544752116295,83.87180277029131,89.3854505922455,55.402804655635336,55.9749122472238
20190611,82.71175801581137,84.16818041955275,88.01968241746134,54.15030110158863,54.73181312066071
20190612,81.04767187008713,84.18355263582572,85.36495266094454,52.359798107459866,53.995484821325164
20190613,79.8557521372316,84.52432722680663,84.29096688409405,50.99452053095796,53.41417280840374
20190614,78.84050806567366,84.84055597462688,82.93662951522289,49.71016758181106,53.272437309083095
20190617,77.79424246143725,84.97135265637453,53.375558951342285,32.777817672840015,53.50800684304726
20190618,76.83031507646095,85.22933964161062,58.12554949728556,18.90697912889115,53.45931363939703
20190619,46.34431344012569,89.23080915477883,32.767659665042295,6.450952376032754,53.13347795375593
20190620,53.58444522561146,91.01711409438643,41.9099000075559,-3.8338996822751694,52.55724178737945
20190621,59.373865821011066,92.01853634313508,49.372766132061074,-12.239521563386571,51.880953089598655
20190624,63.73313143183064,91.0962761196772,24.63560370752816,-19.697933861948513,51.22480015686355
20190625,66.518632697624,90.74184334737478,37.29705860294966,-26.10646023688619,51.12808298096562
20190626,68.7988599712106,90.45096656379606,47.6879687679681,-31.308237099364177,51.0878775409803
20190627,70.79004652850341,90.02578236148064,56.34074605961602,-35.24623870647587,51.00502992369421
20190628,72.60507076733572,89.75698657595802,62.81301803588045,-38.390271040717224,51.06162861193906
20190701,74.32465861477775,89.75552695702325,68.10119009100339,-21.95654443446007,50.72473827308388
20190702,75.58359781059957,89.35467356828632,73.0556193389253,-8.301625808305731,50.98178074511221
20190703,76.46414369022713,88.96370186388745,75.98049094544034,2.993361727825831,51.199726528054825
20190704,77.14273851458236,88.47805207481468,78.37541496496564,11.83668715288645,49.85897327112264
20190705,77.35951403704611,87.7442828488198,80.45010084277597,19.178520189560253,47.91800778186521
20190708,77.71408183450119,87.41848056748634,83.62935019025542,25.19916918740374,46.15293579494702
20190709,80.02919730054376,88.13999746408365,49.56114071531333,31.412740421641374,44.98293484463134
20190710,82.89282232547117,88.98439624674026,63.62281531730817,38.31388821612054,44.01367088328568
20190711,85.17244477760174,89.54679886655313,73.16602003975493,44.466843970075985,43.1455982356362
20190712,86.67272781423256,89.54796618333982,82.4708616241086,49.92805354110137,42.43701071654621
20190715,88.41955179057672,89.84968831401065,90.12878306319763,54.44729283824503,41.957150923803646
20190716,89.87449298586613,90.03507334144376,94.57947042751475,58.24568331244504,41.630584833455686
20190717,91.24081426760165,90.59086064100363,98.00100481041943,61.0074560084853,41.43287217904163
20190718,90.7735024720202,90.46681386955578,100.87372034210809,63.09037009322327,41.39883756367172
20190719,90.41687724308099,90.51366427899241,103.34512158423014,64.75269459143244,41.2616461585983
20190722,89.79508993992965,56.197185970012285,104.68774762750482,65.30251176351462,40.750058706293125
20190723,91.26942649783835,26.536253295828125,105.83405673635467,65.74007676031991,40.45214753046407
20190724,92.07912795469622,2.7368186163549737,106.16194638069352,65.77961512586235,40.00762139530524
20190725,92.22540737017317,-16.202701542846686,106.50545521247456,66.74309462615747,39.70684692424532
20190726,93.58740472455125,-32.86180543840473,107.47452350056253,67.11052880639778,39.43229174100579
20190729,58.60345121400161,-46.31462185325367,108.44826782835236,68.61161232826018,39.619038194868075
20190730,66.3565604068812,-58.62881139473616,109.21207247571687,69.86573429254906,39.89596678483805
20190731,72.72168535785119,-68.362337628389,112.86426168381813,70.89335945083283,40.11044188665003
20190801,77.48721956442681,-76.21487347819735,115.43374322078,43.522753578339625,40.87407873190358
20190802,81.52090468207948,-82.58745459955708,117.5944603034572,22.306241951520757,41.97591906556252
20190805,49.34650962984196,-86.84241476808916,119.43558596089684,4.980932740584938,42.51784365684706
20190806,22.18517700779741,-91.16449058204559,121.26258718755881,-9.157733844585772,43.229913111636904
20190807,0.08449497991751898,-94.72839090387353,122.84299843753769,-21.139354509214705,27.674560426149522
20190808,-17.860199774604343,-97.6410128172087,125.31508726047235,-31.018615251657582,14.916691733155947
20190809,-31.5559335896179,-99.74410911977787,127.25335753263982,-37.125795705608645,4.656385737686592
20190812,-41.470649751137366,-99.3784032940501,128.48455185229022,-41.010266566083345,-4.1239744074301505
20190813,-49.640492785886764,-99.04100862292404,132.90282940010403,-44.14120384433437,-11.45271541649491
20190814,-56.52436057477281,-98.4259676466526,134.2770572701566,-47.12263781842076,-17.348271564255793
20190815,-62.19538321061384,-98.24402863910225,135.40140152075233,-49.445538923162964,-22.11811750593623
20190816,-67.25947684960097,-98.8259512850849,87.48424044139838,-51.34212372451226,-26.483808804515586
20190819,-71.28498887075989,-99.5044595531451,97.3500429980816,-53.20064103577424,-30.318452944782248
20190820,-74.25170000653698,-99.78138484170279,105.47604453775278,-54.773135255679385,-33.46051781870779
20190821,-76.87380191544,-100.25273806423006,112.36098745332843,-56.140921802315816,-35.87239628681984
20190822,-79.67012610910069,-101.4050596913086,117.45420052859306,-57.408764136651115,-37.735050550099515
20190823,-81.52724191055992,-102.3002011079718,121.73057700047497,-59.17099901299318,-39.31710240215204
20190826,-82.48215618567373,-102.38714385109377,77.96721432652373,-59.55362810154941,-40.41662835072246
20190827,-81.92514088834142,-100.16540339282393,42.0629494414593,-59.87086138418116,-41.97541329412983
20190828,-81.00089099860267,-98.08913462553318,12.903806937383852,-59.98456648941864,-43.10362633325051
20190829,-80.09585786702232,-96.17248409467402,-10.315345771779766,-60.11069574567628,-44.05842649006679
20190830,-77.86740641902858,-93.49483255061408,-28.370146376346828,-60.17863708010795,-43.583598283080946
20190902,-75.83312348527971,-91.16795263400233,-42.92114715072931,-60.02910564434859,-43.15356397618206
20190903,-74.35928580227439,-59.75459127673282,-54.80602023187936,-59.764482279480546,-42.74941350715772
20190904,-48.58031871404738,-34.07243005519506,-64.48485024920237,-59.300073776746686,-43.11449874587
20190905,-27.351680392377638,-13.14070287820243,-72.91107079349514,-58.919797157944494,-43.40379672642392
20190906,-9.556888821886574,3.877570409474078,-79.82939178066987,-60.26736079061049,-43.76253885921021
20190909,4.289120364645025,15.900005788020842,-84.24502918666442,-62.86360016381971,-43.376717603165666
20190910,15.564196516777939,25.834077774794963,-87.77894699213365,-65.2652949184081,-27.789225240655625
20190911,24.801197552587084,8.2006967203124,-52.22843667773924,-67.23513451028347,-15.042971355673675
20190912,32.072343110877014,19.37778592403891,-23.151797096755175,-41.54353896106692,-4.609899124307839
20190916,38.01572373675921,3.1912878420614152,1.5677105405225653,-47.39901951064666,3.8377868210104262
20190917,42.820148038784396,-9.90079054919772,21.536175398284158,-51.993522418650464,10.832904361366168
20190918,46.80065220830874,-20.716690790276942,-2.1168903439565163,-55.757865297979066,16.620261389313253
20190919,27.399817108695753,-28.803632663436474,-21.237525642615566,-58.94742465231314,21.257348480462795
20190920,11.527823364256074,-35.35435042035622,-35.67575857372687,-61.324527329869596,25.103159800235815
20190923,19.2588186059723,-39.54525139880276,-47.43992864022623,-62.503531762730944,28.275351593314316
20190924,25.906178596468926,-21.42959591801504,-52.93924205998157,-62.03664464305553,30.6868670562354
20190925,32.14406243250343,-5.745440084598394,-57.207909909071766,-61.65557573268385,32.74583982583961
20190926,36.99617612825682,6.82059166567252,-60.79853195771112,-61.35554818800394,34.33968116747187
20190927,41.26302912033441,17.269385476148628,-63.62696565676872,-61.33895340801156,35.75780494833735
20190930,45.31922101413231,26.189045182020827,-66.32702635952899,-61.6920191296284,37.55630209594632
20191008,25.692302321107455,9.302414910598728,-68.17010286599607,-62.19541276460549,39.6045225263951
20191009,9.63896632761569,-4.49471974363166,-69.64133067971021,-62.6062016067911,23.91985857192025
20191010,-3.534243965866323,-15.715621899042453,-71.01925177900507,-63.28616290858668,11.423626824909075
20191011,-14.334667943269833,-24.873202678024597,-72.3342800072594,-63.833216837552726,17.496891319602085
20191014,-23.13433853358754,-32.53027461366663,-73.16771806834365,-63.29293781458608,22.419769817911323
20191015,-31.97424637303633,-42.33716850635624,-74.41932962163155,-63.69629020850915,9.411457376838312
20191016,-38.884113339832695,-50.059360142690934,-74.8605477931015,-63.79792739643312,-0.4372412270118433
20191017,-44.30424117284337,-56.05472880806326,-74.74944282649571,-63.908856021443725,-8.552224684928426
20191018,-49.588911407654976,-61.9882511594373,-74.77740519944318,-64.57921738202033,-15.690681898440253
20191021,-54.02039654458455,-66.867900682342,-74.82615590932153,-64.83755079902993,-21.573970965066607
20191022,-57.42636410963085,-70.51487994679727,-74.79939929911062,-64.94004929072037,-26.325831460893397
20191023,-60.34681025805352,-73.4780864959995,-74.49583641604305,-64.6829716284319,-30.162050688452396
20191024,-64.15874880085818,-76.77496008851493,-74.31005257077814,-64.33946817340684,-15.524744891557617
20191025,-67.09568528144659,-79.66274863984289,-74.6274861242267,-63.97980073144538,-3.6077613951505185
20191028,-75.07373980883284,-89.0130217865329,-74.86286523535567,-64.06174430266232,-12.223481101146337
20191029,-81.45945999758855,-96.06130772710324,-80.55218969371661,-67.35924747443762,0.2996689486950501
20191030,-86.52936327565597,-101.92238070059337,-85.58327809934505,-70.21223267341452,10.554106022853322
20191031,-91.9677110572899,-108.4702661771555,-87.80081480111465,-72.54654940347557,-2.058673417052475
20191101,-96.25803441077622,-113.82991647376394,-90.45661117445735,-74.33772950574713,-12.388931579329919
20191104,-100.63356720138701,-118.85931894063526,-92.3811196976449,-75.80083021231107,-21.130687493738023
20191105,-105.083725531905,-123.01091057950092,-58.103844172958844,-75.99418587980571,-28.10174612268771
20191106,-108.74620706200321,-126.51469238721089,-30.317121354741335,-76.4325016790641,-34.571686977189
20191107,-111.30408682272108,-129.36217390279367,-7.6424165797376205,-76.87824920534672,-41.040772047350785
20191108,-113.41919748136243,-132.41696192949576,10.92569623895561,-77.2703623476258,-46.05833211237599
20191111,-116.42509202353634,-134.52212918384095,26.231929821819392,-77.78159582528001,-51.11334358489766
20191112,-75.34038055765942,-132.8720559177929,38.91806567883045,-77.78929722555598,-54.033111462901616
20191113,-39.33408787360277,-83.74288335695422,51.32771957456487,-78.39191372409476,-59.733844773784526
20191114,-11.80624252176941,-48.63636446858877,62.75875800646635,-77.61961680010539,-63.512298281633576
20191115,10.789789868766483,-19.706814671486214,30.97435813103295,-76.98227363552981,-37.88550346129611
20191118,29.953400568539372,4.035840553799897,4.940760074168104,-48.61506090931705,-16.786212258453276
20191119,43.66476215620234,23.45264251784668,21.39310275396761,-27.23824048110081,0.48286621696782284
20191120,54.91353982689947,39.21373572510957,35.078488788502796,-9.556774861885147,14.558594489659663
20191121,62.179878209028175,51.8051989884428,11.293196557892667,4.855035534135969,25.959579903403984
20191122,68.04903003382195,61.7616740191436,-8.007699383668731,16.648186235581463,35.11306896354847
20191125,73.08571943236828,69.59771128544259,10.706779802797001,24.53164483881326,42.121369600276495
20191126,74.65410508505133,74.65368883161709,-7.012011021241934,30.300077205661058,47.38691837051886
