,A.DCE,AG.SHF,AP.ZCE,AU.SHF,B.DCE,C.DCE,CF.ZCE,CS.DCE,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RB.SHF,RM.ZCE,SF.ZCE,SM.ZCE,SR.ZCE,SS.SHF,UR.ZCE,Y.DCE
20231212,-14.421613847566922,4.241096991479615,-7.462499919702232,-2.192867585417555,-9.549762890728239,-19.61209610589416,-11.22982787835643,7.406798016725569,13.068174432554578,3.2415440480308617,-0.5248275561631913,-8.77799616867117,-1.5154233031634479,-6.3318136160989855,4.5200444126886445,-8.548707878608722,0.5994654386277676,9.543130441104173,-5.700159175664273,2.4224788571269236,-13.574595025775473,-14.172852795149648,-5.018045200679734,6.181404003507368,9.602788624635911
20231213,-14.921389633017135,4.744826503988257,-7.4543738417797805,-4.6260140954683475,-9.657374572945827,-19.71295516383258,-11.31296599264886,9.370062921911178,12.056802543765242,3.892746378861718,-0.9810168801196687,-8.949713267564958,-2.1243710283521042,-6.061639512128808,5.683566885654738,-8.456879362318546,-1.0083149450290227,8.826179478116124,-4.637602975272549,2.215172775301863,-12.711404423233628,-13.949124523106352,-4.297017100237344,6.081973664464007,7.822207052002906
20231214,-15.446223303060629,5.010434055475148,-7.431392427472613,-6.259988238153986,-9.745408329963096,-19.904017876417328,-11.371532012330576,11.28820673268064,11.08088404579578,4.184574820349876,-1.526733693991364,-9.152400782515517,-2.853362491022256,-5.8359370721295285,2.743451864263167,-8.400671367342168,-2.320674950722116,8.067590585723053,-5.165591323096216,2.096694504284048,-11.855568128569633,-13.760965214399691,-3.5147116511442307,5.990515861357616,6.365371426917214
20231215,-15.853711808216612,5.2278828931845664,-7.413962975050816,-7.603682507972182,-9.972222472858865,-20.071570626113566,-11.424979542829053,12.8595170505846,10.112086945333424,3.885925844689828,-2.063113522103575,-9.321959585327876,-3.351203262443582,-5.652933529206605,0.14347113397503058,-8.406638211434606,-3.415717193809988,7.267466513387408,-5.7959289092579205,2.049495933087295,-10.767421298680043,-13.60440220498782,-2.363312180491625,6.051512234014864,5.1715920084620866
20231218,-16.18160694944317,5.4139420957047175,-7.415111751391311,-8.908562741442806,-10.161639406685126,-20.18374394382139,-11.436574029980626,14.497677025978696,9.176355275835903,3.068213797605741,-2.521164834044943,-9.354117182506464,-3.8494600863314905,-5.524483092424126,-2.024038383608551,-8.430422300676142,-4.251128696439513,6.7000598227431505,-6.2470906373836925,1.9184021076984978,-9.781862320970015,-13.492727140624213,-0.9614530333468992,6.091909188899511,6.165055953580224
20231219,-16.439292825941916,5.5658125786077335,-7.382580104333169,-7.23809377237795,-8.276514067713839,-20.151536097987137,-12.105930974081732,15.80027184081427,8.330884471298711,1.8715048488296817,-3.1894679562048474,-9.37108801979084,-4.373448555072517,-5.401032839023633,-3.909060820677017,-8.452290753670795,-4.935126535208965,6.095775596261534,-6.615619604411876,1.6101727409774065,-9.061498989245681,-13.26431665320463,0.8172597202085078,6.120385175154047,6.983607355565368
20231220,-13.392492387754286,5.6887248408518545,-7.368175469178888,-5.871107868366564,-8.790985151470114,-20.025586055747368,-12.923770972684872,16.498351896271632,7.74680479090585,1.2878438513187775,-3.883196838452025,-9.377087551912151,-4.709260925071769,-5.303776342215812,-5.455649604941071,-8.539592235850764,-4.008886864470877,5.6172407277975385,-6.951926295302592,1.488920215295093,-8.099307510678196,-12.95849083599746,2.807103197144757,6.167605927239037,7.722894733026006
20231221,-13.870268099856801,5.787862045798779,-7.365206211444758,-4.752483787218999,-9.235610171163025,-19.844807072351745,-13.625188429029157,16.902813895845338,7.756090554252926,1.919311588459494,-4.372604940033228,-9.301493073262378,-4.705310428814026,-5.220681954373231,-6.766881713450573,-8.678067730736675,-4.879479280819714,5.689056077350816,-7.160353420945568,1.4969286649402551,-6.616312519288043,-12.673818118129144,5.478947703878897,6.214278381359892,8.418296569746285
20231222,-11.402407608206108,5.869459854652679,-7.364212559742902,-1.1916852044953254,-9.586494991321876,-19.398444097359338,-14.197338420390277,17.229498394491713,7.94720225827677,2.7027699754683083,-4.353633869624191,-9.268671146653912,-4.609541439212481,-5.150962403539842,-7.821538116829641,-8.793740890877652,-5.628159712795726,5.8849004150089215,-7.312541178469187,1.3921274660264829,-4.860292623701477,-12.458683629660246,8.330998161833076,5.062570996914925,6.84913827200462
20231225,-6.461782709283101,6.1999191449100035,-5.998782408726928,1.821809604470094,-9.81063128244232,-18.883295255099483,-14.958751650932484,17.75929986124976,8.183544819016653,3.214640681892394,-4.72912442183409,-9.29404726575779,-4.638378633982782,-5.221625416465913,-8.806466660718732,-8.90153381383791,-6.281481284159786,6.0142496731040715,-7.53920458117808,1.2427417607685185,-3.244164619888233,-12.314133095816093,11.026362398596593,4.121038647791934,3.506125221403866
20231226,-2.4468100081120223,6.464206236306151,-4.880173311990745,4.295855815864674,-7.990902736721875,-18.44816388204024,-12.176873179588897,18.327334994020916,8.472578369671135,4.180039018935545,-5.152323959428728,-9.315425537792692,-4.694820690717446,-5.290309936461838,-9.612960542499225,-9.028115330177405,-6.793654788010475,6.377177424341738,-7.727740329058207,0.7166820903590082,-2.4119849370165736,-12.153666725347401,13.25795997721119,2.214112632508731,2.9073621129235843
20231227,0.7189586380374523,6.680090258819965,-3.9649611496487895,6.419587611184652,-8.50453921556199,-18.094818725131613,-9.900642226506301,18.605923930464932,8.842611115619688,5.132186592060033,-5.456304332342553,-9.605975413096491,-4.913041925916183,-5.335166744351611,-10.20261800702464,-9.098617753658292,-5.527761676875041,6.854182736599381,-6.296794894682728,0.446550789190378,-0.9533114290374063,-12.021162692418615,15.551647886861629,0.6493492798050479,2.4157387522066918
20231228,3.301832661060012,6.869601982371709,-3.2160443532801684,8.153969663100447,-8.92572702784533,-17.582194608098316,-8.036801511892806,18.80545121167274,8.700590646853412,5.025500086969309,-6.0541462748653405,-9.84649311276186,-5.281175967462206,-5.3660703418364655,-10.686641588394497,-9.25838998384905,-6.226988463727254,7.00957642200937,-5.126040568082776,0.08746792346895078,-0.17568083700477488,-11.933140850686891,17.475007370065303,-0.6131924276122751,-0.07595065563081728
20231229,5.501231817927673,6.983153334979572,-2.6033010284668965,9.512031396124526,-8.99741485448639,-17.0886324465798,-9.900423840335872,19.325513563130706,8.614662547313346,5.30841733830137,-6.526635790340768,-10.062780860642832,-5.548965358394753,-5.431591163379882,-11.167254351614464,-9.459170739762506,-6.795496193135435,7.120728663812689,-5.734411001680365,-0.0365918189713721,-0.40096377668827243,-12.02714653835808,17.30775509945496,-1.6785478958918314,-2.137441526064555
20240102,7.208116000627041,7.05710838449541,-3.6211061608131456,10.910487422110002,-8.899262928330526,-16.641353729971062,-8.039569570564558,19.687708313025198,8.810849544710532,6.136752030214007,-6.615751736258068,-10.283431803486451,-5.627675824595542,-5.49894937102519,-11.295386799042703,-9.602718715433635,-7.266533500834027,7.6512034487646945,-6.016954674923164,0.2612582309068108,-0.9900257564228231,-12.106514095752138,17.36775032156743,-2.5616203210960427,-3.8096938590679077
20240103,3.429585021935915,7.364472558522276,-4.7847163462411375,12.75475374628182,-8.843695086021517,-16.233436997465887,-6.516740953491529,20.335646108494917,9.038673813549385,6.7937466822380665,-6.305616090107226,-10.725632818010144,-5.352021564598998,-5.563759164875784,-11.403591884865687,-9.711303201283886,-7.633109306625287,8.187997007168986,-6.269618005849295,1.0171145905304972,-1.071669713454106,-12.151017059346236,18.891568891568852,-3.388697768369841,-5.112926462591337
20240104,0.2424885206343506,5.997554838271313,-5.8368588964706225,14.192061529028848,-8.799948174336041,-15.945413971344953,-1.6589107590659449,20.493543715647853,9.08648513515583,6.646124190062524,-6.541831952536472,-11.075084549642446,-5.51971101569842,-5.721183874380628,-11.534502176210758,-10.004413178258881,-8.152644344943191,8.624176092140956,-6.491024090664355,1.4278326275354205,-1.8148532010707596,-12.413502479069457,19.649318329665373,-4.13228734775497,-6.221526440418188
20240105,-2.3679784275667166,6.3855569270153385,-6.601529853988991,15.36927245361621,-8.74425698277013,-15.597351210960312,2.2515175922631316,20.486629655507762,8.429332903688502,5.922569015282619,-7.397538466628029,-11.137733208082475,-5.992656674255363,-5.8411935479416925,-11.50806783400413,-10.246453794913567,-8.563752392014681,8.195719492376705,-6.598554179450268,1.8100481800227775,-2.5674708574099068,-12.773004875255296,18.643885620150392,-4.80478946721595,-7.14353744844693
20240108,-4.515658521817264,6.720706689851857,-7.741866332566675,16.31425893846187,-8.850014711929568,-15.336782218892537,5.605188137620233,16.827475910476004,7.350841297813041,4.9101923783577766,-8.411768970858741,-11.074639624029606,-6.655427153011307,-6.401294174236135,-11.489948404491685,-11.009790694311368,-9.145785946769758,7.324090997144183,-6.720641564664654,2.242695912357637,-4.341471361202827,-13.356312063256794,17.537474324867038,-5.063318127180273,-8.324629285922125
20240109,-6.271002592251665,5.466996458341131,-8.56306931974851,17.41088962356777,-8.881354105645533,-15.128056380326989,8.354442339462933,10.193728312523172,6.14077693679253,3.9971381558841355,-9.349766971836736,-11.018608522590046,-7.160876233481396,-6.885351122854322,-11.466182671847474,-11.44770058567952,-9.593318459092227,6.256401167012884,-6.8320363259085495,2.935475084107257,-5.999892466100817,-14.106282488197003,16.55413936124948,-5.246718759699981,-9.213712299223644
20240110,-7.814127211183576,4.441406183115876,-9.234987615494122,18.36271093875285,-8.925243219133847,-14.841442561214059,10.637218375994705,4.772247445936678,4.324938605040893,1.8767013339543999,-10.353650423304293,-10.974547145141734,-7.777047581696176,-7.767044325455933,-11.828120114768453,-11.749904676328038,-9.649716430765798,4.485972183002378,-6.991055516604276,3.5561875815971105,-7.680199945138367,-14.362583316833435,15.818371848297351,-5.494825585493304,-9.675850254030252
20240111,-9.540386172849372,1.9349965692984523,-9.551669192378037,19.19195751856237,-9.002507891769167,-14.218050320918783,12.510514894308493,3.9516290755335173,2.732419081929731,0.3265680103461947,-11.243309559111951,-10.881749993603728,-8.283320731607157,-8.465963456530941,-12.11994987734598,-12.221614557046122,-9.887346448960653,2.8773663755799377,-7.122266794214336,4.271620298600798,-9.039511877625058,-14.44598109412037,15.920965039946417,-5.7300866650824345,-10.306130592228893
20240112,-10.946372996751869,-0.8425616002494326,-9.830341539991851,22.502975683721406,-8.92714187672401,-13.63039637860479,14.018488360889778,0.7306953530914041,0.8717848887217547,-1.947386704144829,-12.072064684169,-10.795941923205339,-8.727494097992201,-9.062410194644986,-12.29982942874374,-12.594817801816975,-10.036031223679476,0.8577696774369876,-7.256859091152208,4.7742240001961,-10.122230741610226,-14.57356851064488,15.913672719460086,-5.9053556073061015,-10.823239144027516
20240115,-12.173008326954207,-2.9021827921079595,-10.043669298463657,24.670083320275253,-8.922868398882489,-13.135319097355953,15.132169801884253,-1.9121667248828162,-1.2116781279710835,-4.403046442136899,-12.536617084341573,-10.712917324995512,-9.022628974148835,-9.241018098492722,-12.450005471890346,-12.712336535782756,-10.135339198789808,-1.3644160436465569,-7.3091882523879965,5.222271925119772,-11.040573627843772,-14.671250940964548,15.600084949114203,-5.966485709533825,-11.244830263378168
20240116,-13.17033876960615,-4.578584562441257,-10.169183195676686,26.489333505882502,-8.87661251577686,-12.888618786116268,16.144081465244785,-4.075192214744189,-3.2633554153478586,-6.542148692074774,-12.707000466772786,-10.766172196779415,-9.264051760620013,-9.404187180440273,-12.52068682359833,-12.808764792552887,-10.23560536980692,-3.742034839228988,-7.383640839810384,5.516163656241623,-11.689399898158332,-14.76150372057095,15.424597827617285,-6.021301716760318,-11.634870880340772
20240117,-13.963096502689229,-5.879432459696431,-10.520172633182332,26.94042656064847,-8.791762127483128,-12.661635552370216,16.88939285289689,-5.7851730312220075,-6.233357458307546,-8.338498118004159,-13.030768475367324,-10.79788473451662,-9.758029123639611,-9.743101490176445,-12.590523939870847,-12.856851346022477,-10.242742663611772,-7.191340197250171,-7.455858474377263,5.615307918374619,-12.108460163269228,-15.40030673776493,15.690238418990981,-6.0552854658914415,-11.80157842238645
20240118,-14.593623456682822,-6.9719700873879145,-10.804049143511145,27.298202067604535,-8.713909379146621,-12.495725506393386,16.563942036403443,-4.7806357426210155,-8.432793157908671,-9.433955115620622,-12.974427663447115,-10.782831914393363,-9.867578851511634,-10.101686110522916,-12.641979588738312,-12.807256770226573,-10.164928268437293,-9.236475735259894,-7.513789385851092,6.349266746788048,-11.917808474050318,-16.118661849417776,16.084561787605892,-6.071317774137787,-11.845986036312166
20240119,-15.32530746588675,-7.917589880773086,-11.031914094548782,27.465953618656986,-8.6572586188518,-12.345874416100312,16.298616845622444,-3.9594337166361115,-10.851896618216259,-10.299232957031249,-12.832462313161297,-10.880223114673987,-9.925200019890156,-10.425124843683756,-12.651079273553119,-12.771191523219148,-10.04488823765408,-11.325026632516824,-7.661118342285664,6.853091411413932,-11.171734844256452,-16.608313317532698,16.65716666536117,-6.0778629141723695,-11.701726416311294
20240122,-15.9261217064232,-8.294452454483846,-10.987837328638216,27.81666108941574,-8.606661335912817,-12.254838066019886,16.189398434405796,-5.542381587754638,-13.652820209202593,-11.1830820062867,-12.700803225139163,-10.942538805488274,-9.980777155617345,-10.620202961734337,-12.657104563741157,-12.513825238819688,-8.186603015430121,-13.863480352497168,-7.801111420018274,7.255035502792835,-11.092482057035053,-16.988553896874368,16.694996338010164,-6.085123091896638,-11.615540821055085
20240123,-16.420697099118456,-8.520877052455354,-10.813595434966034,28.201181211850884,-8.730428266247598,-12.193197218127034,16.111985303823637,-6.818391530307804,-15.458911814097004,-11.378761262480324,-12.263379793339986,-11.01283433598129,-9.84332977296697,-10.836237999785023,-12.725462763156937,-12.219325137671914,-8.403402009154572,-15.146256002737868,-7.924784941207371,7.125714334805199,-11.586787202704903,-17.314980876773046,17.22015163012411,-6.124595173128153,-11.537549706792603
20240124,-16.785689943144963,-8.713002029996684,-10.66671859251747,28.541237961932133,-8.803160571936486,-12.158214950075967,16.04829149546454,-5.537436084562476,-15.96527858512168,-11.050896614179141,-11.543592454822972,-11.070901024088533,-9.455314570981168,-10.963952792106618,-12.655176502870981,-11.911671616583163,-8.571745278430429,-15.663113139209502,-7.972335596612252,7.411631247685069,-11.723541426841576,-17.67595618181651,17.804239941620494,-6.058889538681087,-11.439058452160857
20240125,-17.309376142010585,-7.096699850169202,-10.484618289215295,28.797955457739207,-8.896334160370978,-12.127700755296878,16.019815826007463,-2.2515016033804787,-15.683276923928794,-10.480961696802238,-10.979485562665936,-11.162265991011735,-9.15444497083486,-11.07115011085087,-12.716785341230427,-11.642453767606092,-6.98103675643119,-15.710317685000563,-8.325370232902488,7.473113856473459,-11.699592484075835,-17.963773653227104,18.088767490008298,-6.0015443717682,-11.449430205312378
20240126,-17.169675094758393,-7.502565002103036,-10.34256137838894,28.830195714292557,-8.856145236282874,-12.194634658280872,15.990389149782802,0.42329374421515076,-15.273384241553652,-9.853824735635305,-10.934686082570533,-11.1864701041072,-9.12506614017129,-11.388633181566384,-12.711985788217994,-11.398498599176197,-5.67901969155988,-15.438331706230448,-8.658439340228814,7.379462092093152,-9.775553123736358,-17.858252961445867,17.86167347237443,-5.9696161978939095,-11.450014904731649
20240129,-17.048602135225842,-7.9140232468363925,-10.238276552213241,28.979476795877126,-8.840032818781731,-12.247542955501455,15.951736069355553,2.5225413214800025,-15.193923188005904,-8.92832143054529,-10.955572583647294,-11.014114987158447,-9.080455194724584,-9.27495749117313,-12.635771520995585,-11.230108727872485,-4.612818735277952,-15.440214788686289,-8.87828083357297,7.162473623619038,-6.743852293423251,-17.737176587901182,17.909747911585775,-5.914245505465554,-11.287863196105162
20240130,-17.00114322892055,-8.281919914176092,-10.168979497046685,29.286957095570465,-8.853170338712811,-12.314677597601452,15.978773978884734,4.234697362626075,-16.599605037372964,-8.690384510670777,-11.385880466320707,-10.8891112135369,-9.182652568215792,-7.551052241049808,-12.741730300026243,-10.915695823051948,-5.302635970477994,-16.842831687309438,-9.325986166950996,6.1690182218401395,-4.7451789870413785,-17.560349252927406,17.50207390204832,-5.868428916003248,-10.9178361448307
20240131,-17.03434321575272,-8.623473004013372,-10.19661518785016,29.516856725972975,-8.771273534977928,-12.340738000840028,16.0019912893744,5.646628240188409,-18.8721824228843,-9.029491435937691,-12.02092659508662,-10.714157896520142,-9.302028145433296,-6.140884515125673,-12.4928362125057,-10.672426840695346,-5.917009620037299,-18.59873014062976,-9.608138559001429,4.528932731133594,-4.5321920487986365,-17.4230941828635,16.580502138301615,-5.870061475722287,-10.657282038056325
20240201,-17.057593157210892,-9.123303949701091,-10.218890165385544,29.83681437219997,-8.684900028429636,-12.354620927502626,15.97920803639072,6.821539678423157,-21.172482527934626,-9.240475177037656,-12.700548707787725,-10.452173358944771,-9.381601162080008,-4.987084901604366,-12.169970064819319,-10.44445474344826,-3.2639259575130146,-20.16549226303653,-9.634543505851916,3.241928940198497,-5.68455977754462,-14.19858651987039,15.075664960926309,-5.862949124346415,-10.448526694217806
20240202,-17.033223601235793,-9.545157283706896,-10.331030209078612,29.899640471057157,-8.618072340840143,-12.473894038481486,15.978204553286686,7.80496639558252,-23.921487838909073,-10.02264700053539,-13.402310994030401,-10.302809095940882,-9.482440587422674,-5.896357821054605,-11.959068283852698,-10.248201036669503,-1.1130726093547034,-21.908407967704893,-9.81889728552991,2.090263393474945,-6.93181450661222,-11.559827822058683,13.522734209967195,-5.856237188043725,-10.25460972366676
20240205,-16.985871336010053,-9.745386166256282,-10.444177609279357,29.38094013494322,-8.560991365400179,-12.559211053691595,16.115290764589922,8.660595286888215,-26.305191002084484,-10.734299457508278,-13.915363276710295,-10.311998724219562,-9.681333950578665,-6.645999652378374,-11.868735985608318,-10.103301056890599,-0.9395407012422333,-23.321141296221064,-9.992955865736459,1.3527199146927906,-8.344575491765413,-6.460905839046954,12.074425340448892,-6.17328050494153,-10.09609981202229
20240206,-16.866689148520475,-9.89755655897911,-10.748368670552221,23.946653006067553,-8.536729448112611,-12.576745652206306,16.233193632420615,9.3080640934602,-28.33141264851738,-11.358342964664175,-14.227277385277578,-10.292278534816033,-9.775498803509178,-7.254661339783985,-11.786313634648495,-10.033384565078958,-0.7974466000506977,-24.098816542659325,-10.146865303360672,1.0153996483980239,-9.620165476584214,-2.406515952794959,10.535017813974573,-6.4537819391192155,-9.988774585744748
20240207,-16.76565474421548,-10.006117160407435,-10.952010036561175,19.500800215248873,-8.51676450815761,-12.763271951860611,16.27416948524371,9.87236079302003,-30.112836339070068,-11.906709316158441,-14.506787362646424,-10.325013534862379,-9.894304216995971,-7.730216485213229,-11.714634970172334,-9.979336605598448,-0.6845247988135131,-24.822024056011728,-10.161913532807892,0.6838016138859856,-10.847435385833872,1.4827317666766,8.719212700044945,-6.685480796486045,-10.055429753260754
20240208,-16.65934151069616,-10.069387545325196,-11.398772311111365,20.779310349920802,-8.366910256519544,-13.546519350763127,16.34551823626155,10.96348376226587,-31.222620475515306,-11.706652509399184,-13.932517059401306,-10.33944265634106,-9.702303026341522,-8.105691091926593,-11.59013152820648,-9.872885481534722,1.1016878172813136,-25.19559027687003,-10.068956132132392,1.727831999369398,-10.15176054398845,4.852396186713907,7.4282447724953,-6.866560151637291,-10.043409789672097
20240219,-16.254717886182377,-9.899543901196544,-11.058771928352026,16.91639149346892,-8.33291375064898,-14.376056560528651,16.16024647315045,11.519901866863222,-32.410693014779056,-11.923172556044001,-13.343868990976853,-10.110882719680125,-9.350321717362693,-8.406662862813189,-11.556480114110075,-9.788902799588088,2.5867724451634615,-25.848830409347215,-9.979912489604347,2.306112049721264,-10.569328346769346,7.196006128821187,6.367940957996645,-7.112083695460292,-9.978351988908324
20240220,-15.932164784630174,-9.830014446901233,-10.794615047887339,13.750050830366547,-8.285783416601943,-15.021476870548765,16.080971048042212,11.988843976670823,-32.69171076525177,-12.349083409226013,-12.808797705642876,-9.920535716638057,-8.962145631114723,-8.874873782472722,-11.517081006967537,-9.785615807452224,3.7944320116280705,-26.054783734696393,-10.008472751705044,2.8380996004173427,-10.977252619231633,8.430857685657582,5.510927147582576,-7.392422077123537,-9.921908965858076
20240221,-15.734333571758436,-9.772734654809849,-10.596344408451229,11.159419265097661,-8.27019844383351,-12.232932268580141,16.113656338131932,12.327588711269248,-31.607598849979514,-12.732218571821171,-11.577395147363067,-9.783843195545112,-8.06052765203334,-9.216788029241565,-11.466243775978892,-9.782534843511453,4.802132665907459,-25.118010450433122,-10.006861478012532,4.075051592907482,-10.383809323684359,9.448596046201345,4.901954943272911,-7.622273882735704,-9.87631516872751
20240222,-15.567554861432463,-9.767447769867712,-8.637039247944909,3.6702627810512376,-8.330117290249376,-9.95182679778985,16.198271410802146,12.603502954666213,-30.826934993698433,-13.038100419650025,-10.258394261318116,-9.651992852898633,-7.118318111846435,-9.356800147716648,-11.460342174378107,-9.740611863044048,5.6681705132375795,-24.229589873069727,-10.027794590009355,5.447767911649515,-7.754824677843085,10.35398955979269,4.917531990851288,-6.2066737512682595,-9.89929759350625
20240223,-15.287880848035508,-9.727682124979095,-7.033951068079927,-2.4375288402043958,-8.40364248221219,-8.085602181861741,17.63994986721891,12.82861978156194,-30.381108362988307,-13.257280037465462,-9.249226998920474,-9.504081267799494,-6.363158492256396,-9.468964595245339,-11.487103620782253,-9.733415189731375,6.450572292701881,-23.9195265759349,-10.054118482523782,5.985722694096814,-5.048945915555659,10.899009254030766,5.743030822831044,-5.048469193710774,-9.960494482708336
20240226,-15.037126454811546,-9.686600237137352,-5.722323250665021,-7.216977846681574,-8.47560304904715,-6.556246254376871,18.44078637189701,13.01664680754846,-30.29515866863156,-13.411998041024596,-8.633361743509154,-9.394756210687715,-5.913855198873627,-9.55303166430756,-11.515422179556916,-9.73819731376361,7.19947120046256,-23.89423012331173,-10.08042972617639,5.829501100094558,-3.0325129017045445,11.371770480574773,6.02612737669075,-5.67058438551563,-10.171336437981898
20240227,-14.820193640061644,-10.103476781736925,-4.647026141851997,-11.260330943717342,-8.457960654038933,-5.300615630360988,19.035187960988228,13.60764045287632,-28.56985904095196,-12.958034573887335,-7.728612762688102,-9.340123687621102,-5.3502296221503896,-9.662151392840773,-11.415622996797127,-9.729574605657879,7.746120674699883,-22.61996138916608,-10.04482466526909,5.509875317365681,-0.5872479585548542,11.860229745026757,7.023549814338668,-4.610449592524264,-10.22164862929035
20240228,-14.539897689966349,-10.51504495086275,-3.764712399535646,-9.112412880983541,-8.439828895225952,-4.272552387947799,19.456452924241063,14.116054336044142,-27.161155318267323,-12.628496671969659,-6.9268445580340625,-9.327340817691015,-4.817701308320503,-9.756170025069613,-11.332239043434077,-9.79757286455743,8.194860071146131,-21.58622531206369,-10.018945357433898,5.065632049999762,2.4366989358217843,12.221673838130007,8.150841984908292,-3.743932651100407,-10.280351030428427
20240229,-14.334131159703213,-10.873261099241072,-3.0434561775715423,-7.354740059836982,-8.443068113032124,-0.027009155800020893,19.011514630248264,14.636195077105345,-26.083792368839756,-12.291625358980468,-6.206721138402712,-9.316647050490714,-4.25640285052403,-9.861321909275903,-11.30658998792547,-9.910760032228971,8.537503875014794,-20.84222133864633,-10.048934289772886,4.603383379273486,5.589800692267519,12.54645449636218,9.37404823608608,-3.03141850203024,-10.31845002202223
20240301,-14.067281661793263,-11.162422288488758,-0.4905306010277276,-5.915260801663753,-8.34155005548117,3.4369358871836613,18.63983595080746,15.025787910019895,-25.39433440314771,-12.12105203320345,-5.6237489501067985,-9.311355352385748,-3.7342244626121492,-10.040009548439674,-11.082083920078839,-10.018904721215554,8.77557804981349,-20.364096589663085,-9.943084320227046,3.8715129194365487,8.405985721958375,10.21755173130567,9.465322746158972,-2.4559562741115077,-10.279548527174557
20240304,-14.190739508573,-9.092278142050844,1.5914837874964274,-0.6079876906639924,-8.475333428720042,5.987937237060003,18.137920388068242,12.241110483471811,-24.548111789056964,-11.600180781963317,-5.111426581520024,-9.307961737963346,-3.2221668108501658,-8.178054685040035,-10.887216590691846,-10.129468404364495,8.960056833081774,-19.697117760893935,-9.836895949709566,2.4922834916722443,8.66649411806334,8.310909349709968,9.2013964591822,-0.6932977551287481,-10.268716378933226
20240305,-14.291028220821625,-7.403682681253991,3.30501550422097,3.045715583416167,-8.947355855616836,8.158253866002571,17.863805283186075,9.958550462027576,-23.96018827924014,-11.200275947035138,-4.811907030345126,-9.361346125021122,-2.9014567877695194,-6.654686241742956,-10.928093664196394,-10.403694559565144,9.247611906802186,-19.232669012062797,-9.98346341813518,1.3354443529932947,7.950116971296218,6.7500606674871095,8.313607426449552,0.7992519024712581,-10.588325574160995
20240306,-14.182046857495223,-4.1589771945373375,4.742252871418686,5.948318010914981,-9.331686931633104,9.941991149472438,17.644546136805133,8.090675156132859,-23.494075223509498,-10.802579894189584,-4.7293868083433,-9.496158792934146,-2.694618745802168,-5.407862454432488,-10.962550837215415,-8.467326792388596,9.98838009156669,-18.86670364268329,-10.105281905184901,0.15606048180083257,6.524506010275904,5.472688481355737,7.079027121170616,2.0385712911667677,-8.609594905348175
20240307,-14.140832193627952,-1.5016796583294276,5.926427760086323,8.113309280334608,-9.703474317650493,11.471634031586682,17.46454228801664,6.562477464059415,-22.880779290157278,-10.33425111103908,-4.654452157664844,-9.627707230138567,-2.4988202086366034,-4.387540337048728,-11.108805398031182,-6.883052046728811,10.732827626523235,-18.541105066810005,-10.223692062157898,-0.9853656234627778,4.947754538269135,4.42703393109971,6.114650880371666,1.6415392885363813,-6.990735664873915
20240308,-14.08334570318184,0.6899344818085144,6.918074820560237,9.877802246913683,-9.692774936497585,12.714227703127756,17.2262840625814,5.311528389880915,-22.392532958558757,-9.999580560337142,-4.627735785059999,-9.725198768122945,-2.3252181124534004,-1.6100873084597496,-10.938179050886209,-5.588420796323276,11.202637044139598,-18.28898248986879,-10.21967072355628,-1.9799743890534243,2.560379908386455,3.5727259846871826,5.499140763064075,2.7838791241141894,-5.672460643892749
20240311,-14.075590037896148,2.4793467480396996,7.705367728150286,11.322590807513555,-9.657885507035,13.594590873698003,16.75487260628207,7.50197621323111,-21.71625658268654,-9.639117857668788,-4.7817553547593015,-9.659913057631606,-2.387097694749522,1.1293698675892831,-8.914024535224561,-4.530719393525273,11.660547986425135,-17.73233194889063,-10.272502653213454,-3.8248224324852433,-1.884631223874198,2.873580285611991,3.2724297984116637,3.6964246417514106,-4.591366141015508
20240312,-14.062659160595803,4.132594151989249,8.259689676005678,12.68594414406912,-9.625636091003894,14.320537176257043,16.364656746796502,9.336645295247013,-20.4310727838859,-9.191484795279427,-4.888182899030449,-9.626283809571348,-2.3340079508618237,3.3464111964673875,-7.2576784134377945,-3.666045628180723,12.026137106040178,-16.763084929220472,-8.370554082607384,-4.613893870359984,-4.596006314178972,4.581334538272248,1.6023663362099851,4.433225804716379,-3.706577366236624
20240313,-14.020922692191943,5.5248280781518515,6.735301067425809,13.78391918732141,-9.595728370046947,15.042593878707294,16.051576747273067,11.09737712745025,-19.47419365261414,-8.795116655425405,-4.985239509623744,-9.604271507550642,-2.4766435636874577,5.020645319921699,-5.902752590999041,-2.9586496052067393,12.335159861811233,-16.033817113700447,-6.815654679968879,-5.24447083963629,-6.920234728578137,5.9932539522863975,-0.21114440573595908,4.964903098221785,-2.982498062251265
20240314,-11.425873200008764,6.472265262871136,5.489353112126215,14.679963298674295,-7.81885144548072,15.586188185942497,15.816815568783259,12.519848868191856,-18.56512340401258,-8.44402748237631,-5.078197156563309,-9.523178318072954,-2.6904036947363292,6.403028440888182,-4.794198750881506,-2.3769925295354843,12.182871842495187,-15.254219622443285,-5.5394907553380515,-5.888057734564394,-9.51895498075541,7.198271827858777,-3.029563376285464,5.406823806850862,-2.389314597262638
